cluster,x,y,theta_1,theta_2,ra_deg,dec_deg,amp_fit,x_center_fit,y_center_fit,sigma_x_fit,sigma_y_fit,theta,offset,snr,masked,Unnamed: 0,Source,rms_map,rms_snr,avg_snr,ntail,red_type,RA_2,DEC_2,SIDEPROB,FPEAK,FINT,RMS,MAJOR,MINOR,POSANG,FITTED_MAJOR,FITTED_MINOR,FITTED_POSANG,FLDNAME,NSDSS,SDSS_SEP,SDSS_MAG,SDSS_CLASS,NTMASS,TMASS_SEP,TMASS_MAG,YEAR,MJD,MJDRMS,MJDSTART,MJDSTOP,Component_name,Component_id,Isl_id,RA_3,DEC_3,E_RA,E_DEC,Total_flux,E_Total_flux,Peak_flux,E_Peak_flux,Maj,E_Maj,Min,E_Min,PA,E_PA,Isl_Total_flux,E_Isl_Total_flux,Isl_rms,Isl_mean,Resid_Isl_rms,Resid_Isl_mean,RA_max,DEC_max,E_RA_max,E_DEC_max,S_Code,Xposn,E_Xposn,Yposn,E_Yposn,Xposn_max,E_Xposn_max,Yposn_max,E_Yposn_max,Maj_img_plane,E_Maj_img_plane,Min_img_plane,E_Min_img_plane,PA_img_plane,E_PA_img_plane,DC_Maj,E_DC_Maj,DC_Min,E_DC_Min,DC_PA,E_DC_PA,DC_Maj_img_plane,E_DC_Maj_img_plane,DC_Min_img_plane,E_DC_Min_img_plane,DC_PA_img_plane,E_DC_PA_img_plane,Tile,Subtile,QL_image_RA,QL_image_DEC,NVSS_distance,FIRST_distance,Peak_to_ring,Duplicate_flag,Quality_flag,Source_name,Source_type,QL_cutout,NN_dist,BMAJ,BMIN,BPA
ACT-CLJ0229.6-0336,114.0,138.0,7.0,10.0,37.436559704276725,-3.6232679857011516,0.0013491498192842225,113.40758393896954,137.74435646642345,4.7402009798618785,6.401447833889929,60845.22524731772,1.728942789458247E-5,6.289252758026123,0.0,55.0,ACT-CLJ0229.6-0336,5.826205048756E-4,1.0210061588510917,0.0338701328931484,0.0152415790275872,20.0,37.436884972959774,-3.6257303619335755,0.13890071,1.8,1.7303226,0.10493348,1.46,0.0,90.9,5.95,5.59,178.4,02285-03412T,2,0.76508164,17.91958,s,1,0.80139154,15.247,2009.2495,2454923.5858310675,15.930152881852152,2454912.436493056,2454946.3496527784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ0229.6-0336,114.0,138.0,7.0,13.0,37.436559704276725,-3.6232679857011516,0.0013491498192842225,113.40758393896954,137.74435646642345,4.7402009798618785,6.401447833889929,60845.22524731772,1.728942789458247E-5,6.289252758026123,0.0,55.0,ACT-CLJ0229.6-0336,5.826205048756E-4,1.0210061588510917,0.0338701328931484,0.0152415790275872,20.0,37.436884972959774,-3.6257303619335755,0.13890071,1.8,1.7303226,0.10493348,1.46,0.0,90.9,5.95,5.59,178.4,02285-03412T,2,0.76508164,17.91958,s,1,0.80139154,15.247,2009.2495,2454923.5858310675,15.930152881852152,2454912.436493056,2454946.3496527784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ0229.6-0336,114.0,138.0,10.0,13.0,37.436559704276725,-3.6232679857011516,0.0013491498192842225,113.40758393896954,137.74435646642345,4.7402009798618785,6.401447833889929,60845.22524731772,1.728942789458247E-5,6.289252758026123,0.0,55.0,ACT-CLJ0229.6-0336,5.826205048756E-4,1.0210061588510917,0.0338701328931484,0.0152415790275872,20.0,37.436884972959774,-3.6257303619335755,0.13890071,1.8,1.7303226,0.10493348,1.46,0.0,90.9,5.95,5.59,178.4,02285-03412T,2,0.76508164,17.91958,s,1,0.80139154,15.247,2009.2495,2454923.5858310675,15.930152881852152,2454912.436493056,2454946.3496527784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACT-CLJ0233.2+0211,53.0,177.0,5.0,7.0,38.36289236590484,2.2072370912474764,0.014962687046431212,54.43529194636902,177.87551819185643,3.046112009448572,0.18178145049241803,7242.515694714968,1.491133975747113E-5,3.6123600006103516,0.0,61.0,ACT-CLJ0233.2+0211,5.19601261948E-4,0.9901645846239284,0.035079226101116,0.0028577960676726,20.0,38.36501205851613,2.206136160875309,0.014053002,2.73,3.533589,0.10329717,5.07,0.0,134.6,7.87,5.69,146.4,02345+02230T,0,99.0,99.0,-,0,99.0,99.0,2009.2744,2454932.667198902,37.1190895196042,2454879.529780093,2454970.307407408,VLASS1QLCIR J023327.53+021224.2,65,61,38.36473957614745,2.20673577548648,3.2389436649999996E-5,7.221307895E-5,1.2736541389000002,0.27894241996,1.02529189014,0.13391041083000002,3.784293346248,0.6332566793400001,2.174504178528,0.221665906836,164.14177130748638,12.326273585184419,2.04948663493,0.35969076288,0.13536067854,-8.758628399999999E-4,0.01994750164,-0.00112978194,38.36473957614745,2.20673577548648,3.2389436649999996E-5,7.221307895E-5,C,2365.207078264426,0.11660197193999065,804.2804091663098,0.2599670842199792,2365.207078264426,0.11660197193999065,804.2804091663098,0.2599670842199792,3.7842341628600003,0.6332566793400001,2.174503180608,0.221665906836,164.14717938005649,12.326273585184419,0.0,0.6332566793400001,0.0,0.221665906836,0.0,12.326273585184419,0.0,0.6332566793400001,0.0,0.221665906836,0.0,12.326273585184419,T11t04,J023401+023000,38.505179166670004,2.5,6.013437248981812,2.370742193724999,1.3242801301859004,0,0,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T11t04.J023401%2B023000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dt2ji50or2dmpxkz8&CIRCLE=38.36473957614745+2.20673577548648+0.025,4.807047514045082,2.90672683715808,2.27892398834232,-32.57746505737
ACT-CLJ0233.2+0211,53.0,177.0,5.0,10.0,38.36289236590484,2.2072370912474764,0.014962687046431212,54.43529194636902,177.87551819185643,3.046112009448572,0.18178145049241803,7242.515694714968,1.491133975747113E-5,3.6123600006103516,0.0,61.0,ACT-CLJ0233.2+0211,5.19601261948E-4,0.9901645846239284,0.035079226101116,0.0028577960676726,20.0,38.36501205851613,2.206136160875309,0.014053002,2.73,3.533589,0.10329717,5.07,0.0,134.6,7.87,5.69,146.4,02345+02230T,0,99.0,99.0,-,0,99.0,99.0,2009.2744,2454932.667198902,37.1190895196042,2454879.529780093,2454970.307407408,VLASS1QLCIR J023327.53+021224.2,65,61,38.36473957614745,2.20673577548648,3.2389436649999996E-5,7.221307895E-5,1.2736541389000002,0.27894241996,1.02529189014,0.13391041083000002,3.784293346248,0.6332566793400001,2.174504178528,0.221665906836,164.14177130748638,12.326273585184419,2.04948663493,0.35969076288,0.13536067854,-8.758628399999999E-4,0.01994750164,-0.00112978194,38.36473957614745,2.20673577548648,3.2389436649999996E-5,7.221307895E-5,C,2365.207078264426,0.11660197193999065,804.2804091663098,0.2599670842199792,2365.207078264426,0.11660197193999065,804.2804091663098,0.2599670842199792,3.7842341628600003,0.6332566793400001,2.174503180608,0.221665906836,164.14717938005649,12.326273585184419,0.0,0.6332566793400001,0.0,0.221665906836,0.0,12.326273585184419,0.0,0.6332566793400001,0.0,0.221665906836,0.0,12.326273585184419,T11t04,J023401+023000,38.505179166670004,2.5,6.013437248981812,2.370742193724999,1.3242801301859004,0,0,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T11t04.J023401%2B023000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dt2ji50or2dmpxkz8&CIRCLE=38.36473957614745+2.20673577548648+0.025,4.807047514045082,2.90672683715808,2.27892398834232,-32.57746505737
ACT-CLJ0233.2+0211,53.0,177.0,5.0,13.0,38.36289236590484,2.2072370912474764,0.014962687046431212,54.43529194636902,177.87551819185643,3.046112009448572,0.18178145049241803,7242.515694714968,1.491133975747113E-5,3.6123600006103516,0.0,61.0,ACT-CLJ0233.2+0211,5.19601261948E-4,0.9901645846239284,0.035079226101116,0.0028577960676726,20.0,38.36501205851613,2.206136160875309,0.014053002,2.73,3.533589,0.10329717,5.07,0.0,134.6,7.87,5.69,146.4,02345+02230T,0,99.0,99.0,-,0,99.0,99.0,2009.2744,2454932.667198902,37.1190895196042,2454879.529780093,2454970.307407408,VLASS1QLCIR J023327.53+021224.2,65,61,38.36473957614745,2.20673577548648,3.2389436649999996E-5,7.221307895E-5,1.2736541389000002,0.27894241996,1.02529189014,0.13391041083000002,3.784293346248,0.6332566793400001,2.174504178528,0.221665906836,164.14177130748638,12.326273585184419,2.04948663493,0.35969076288,0.13536067854,-8.758628399999999E-4,0.01994750164,-0.00112978194,38.36473957614745,2.20673577548648,3.2389436649999996E-5,7.221307895E-5,C,2365.207078264426,0.11660197193999065,804.2804091663098,0.2599670842199792,2365.207078264426,0.11660197193999065,804.2804091663098,0.2599670842199792,3.7842341628600003,0.6332566793400001,2.174503180608,0.221665906836,164.14717938005649,12.326273585184419,0.0,0.6332566793400001,0.0,0.221665906836,0.0,12.326273585184419,0.0,0.6332566793400001,0.0,0.221665906836,0.0,12.326273585184419,T11t04,J023401+023000,38.505179166670004,2.5,6.013437248981812,2.370742193724999,1.3242801301859004,0,0,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T11t04.J023401%2B023000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dt2ji50or2dmpxkz8&CIRCLE=38.36473957614745+2.20673577548648+0.025,4.807047514045082,2.90672683715808,2.27892398834232,-32.57746505737
ACT-CLJ0241.2-0018,120.0,94.0,5.0,10.0,40.339278439331075,-0.3519396705415981,0.0024240706670337654,120.27539836367495,92.53855069355066,-0.141291474714029,2.158418876210492,2229.1497960550982,2.001304614564117E-6,1.196125864982605,0.0,78.0,ACT-CLJ0241.2-0018,1.955164174621E-4,0.9844824937832376,0.0187729097212931,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,VLASS1QLCIR J024121.46-002113.9,-32,69,40.3394411717386,-0.35388676738928004,0.0,0.0,0.0,0.0,0.8218723814899999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21414894875,0.31576384347,0.15243647794999998,-0.0041422440500000005,0.0,0.0,40.3394411717386,-0.35388676738928004,0.0,0.0,E,2438.0000000000155,0.0,2386.0000000000077,0.0,2438.0000000000155,0.0,2386.0000000000077,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T10t05,J024200-003000,40.5,-0.5,344.27896252641665,43.6605250270262,1.6095577200499067,0,4,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T10t05.J024200-003000.10.2048.v2.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dz2nf9vegf8zs32yt&CIRCLE=40.3394411717386+-0.35388676738928004+0.025,-99.0,2.9839932918547203,2.2745783329009197,9.88037109375
ACT-CLJ0241.2-0018,120.0,94.0,5.0,13.0,40.339278439331075,-0.3519396705415981,0.0024240706670337654,120.27539836367495,92.53855069355066,-0.141291474714029,2.158418876210492,2229.1497960550982,2.001304614564117E-6,1.196125864982605,0.0,78.0,ACT-CLJ0241.2-0018,1.955164174621E-4,0.9844824937832376,0.0187729097212931,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,VLASS1QLCIR J024121.46-002113.9,-32,69,40.3394411717386,-0.35388676738928004,0.0,0.0,0.0,0.0,0.8218723814899999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21414894875,0.31576384347,0.15243647794999998,-0.0041422440500000005,0.0,0.0,40.3394411717386,-0.35388676738928004,0.0,0.0,E,2438.0000000000155,0.0,2386.0000000000077,0.0,2438.0000000000155,0.0,2386.0000000000077,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T10t05,J024200-003000,40.5,-0.5,344.27896252641665,43.6605250270262,1.6095577200499067,0,4,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T10t05.J024200-003000.10.2048.v2.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dz2nf9vegf8zs32yt&CIRCLE=40.3394411717386+-0.35388676738928004+0.025,-99.0,2.9839932918547203,2.2745783329009197,9.88037109375
ACT-CLJ0245.7-0028,223.0,119.0,5.0,7.0,41.39832264804121,-0.5016078092626258,5.76107461215167E-4,227.35608457356855,120.28410133311196,4.022806121060306,11.338847401315617,19431.89861427064,-9.027624150919763E-7,3.837841272354126,0.0,88.0,ACT-CLJ0245.7-0028,3.097064415408E-4,0.9959809323863452,-0.0049250865101495,0.0,20.0,41.39844250289136,-0.5021472368471394,0.014053002,2.37,3.499104,0.120166205,6.02,1.33,47.9,8.47,6.04,38.2,02465-00390Z,2,5.6025376,19.387022,g,0,99.0,99.0,1999.2263,2451262.1167989313,1229.4551867809269,2450029.8087384263,2452495.0215277784,VLASS1QLCIR J024535.64-003008.2,36,33,41.398534495682675,-0.50228412293435,1.0272049684E-4,9.589792291E-5,3.65435612698,0.7225167065700001,0.8983967791599999,0.14542902243,5.335647024384001,0.8727500908079999,5.061568691376,0.810864189504,79.58622191595892,129.68717360149142,2.3862323832500003,0.27327445046,0.14424996334,-0.003591096629999999,0.08070154581000001,-0.19184513076,41.398534495682675,-0.50228412293435,1.0272049684E-4,9.589792291E-5,S,2225.2615886764997,0.3697937886239704,1851.7743350826536,0.3452325224759724,2225.2615886764997,0.3697937886239704,1851.7743350826536,0.3452325224759724,5.335638998508,0.8727500908079999,5.061568364459999,0.810864189504,79.58533267454192,129.68717360149142,4.790327032296,0.8727500908079999,4.1835937185,0.810864189504,92.19726023198851,129.68717360149142,4.790319519312001,0.8727500908079999,4.183593716772,0.810864189504,92.19637099057152,129.68717360149142,T10t05,J024600-003000,41.5,-0.5,7.084666377942963,0.5937252930008415,1.153925920038727,0,0,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T10t05.J024600-003000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dafu25e6p3qr2tkrz&CIRCLE=41.398534495682675+-0.50228412293435+0.025,8.84031236077492,2.89415502548208,2.29407215118408,13.674301147460001
ACT-CLJ0245.7-0028,223.0,120.0,5.0,10.0,41.39832265078115,-0.5010522538851483,5.761056128185572E-4,227.3536538210921,120.28303477772313,4.022177236447695,11.340642032383254,48409.94929510516,-9.025842673785925E-7,3.453223943710327,0.0,88.0,ACT-CLJ0245.7-0028,3.097064415408E-4,0.9959809323863452,-0.0049250865101495,0.0,20.0,41.39844250289136,-0.5021472368471394,0.014053002,2.37,3.499104,0.120166205,6.02,1.33,47.9,8.47,6.04,38.2,02465-00390Z,2,5.6025376,19.387022,g,0,99.0,99.0,1999.2263,2451262.1167989313,1229.4551867809269,2450029.8087384263,2452495.0215277784,VLASS1QLCIR J024535.64-003008.2,36,33,41.398534495682675,-0.50228412293435,1.0272049684E-4,9.589792291E-5,3.65435612698,0.7225167065700001,0.8983967791599999,0.14542902243,5.335647024384001,0.8727500908079999,5.061568691376,0.810864189504,79.58622191595892,129.68717360149142,2.3862323832500003,0.27327445046,0.14424996334,-0.003591096629999999,0.08070154581000001,-0.19184513076,41.398534495682675,-0.50228412293435,1.0272049684E-4,9.589792291E-5,S,2225.2615886764997,0.3697937886239704,1851.7743350826536,0.3452325224759724,2225.2615886764997,0.3697937886239704,1851.7743350826536,0.3452325224759724,5.335638998508,0.8727500908079999,5.061568364459999,0.810864189504,79.58533267454192,129.68717360149142,4.790327032296,0.8727500908079999,4.1835937185,0.810864189504,92.19726023198851,129.68717360149142,4.790319519312001,0.8727500908079999,4.183593716772,0.810864189504,92.19637099057152,129.68717360149142,T10t05,J024600-003000,41.5,-0.5,7.084666377942963,0.5937252930008415,1.153925920038727,0,0,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T10t05.J024600-003000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dafu25e6p3qr2tkrz&CIRCLE=41.398534495682675+-0.50228412293435+0.025,8.84031236077492,2.89415502548208,2.29407215118408,13.674301147460001
ACT-CLJ0245.7-0028,223.0,120.0,7.0,10.0,41.39832265078115,-0.5010522538851483,5.761056128185572E-4,227.3536538210921,120.28303477772313,4.022177236447695,11.340642032383254,48409.94929510516,-9.025842673785925E-7,3.453223943710327,0.0,88.0,ACT-CLJ0245.7-0028,3.097064415408E-4,0.9959809323863452,-0.0049250865101495,0.0,20.0,41.39844250289136,-0.5021472368471394,0.014053002,2.37,3.499104,0.120166205,6.02,1.33,47.9,8.47,6.04,38.2,02465-00390Z,2,5.6025376,19.387022,g,0,99.0,99.0,1999.2263,2451262.1167989313,1229.4551867809269,2450029.8087384263,2452495.0215277784,VLASS1QLCIR J024535.64-003008.2,36,33,41.398534495682675,-0.50228412293435,1.0272049684E-4,9.589792291E-5,3.65435612698,0.7225167065700001,0.8983967791599999,0.14542902243,5.335647024384001,0.8727500908079999,5.061568691376,0.810864189504,79.58622191595892,129.68717360149142,2.3862323832500003,0.27327445046,0.14424996334,-0.003591096629999999,0.08070154581000001,-0.19184513076,41.398534495682675,-0.50228412293435,1.0272049684E-4,9.589792291E-5,S,2225.2615886764997,0.3697937886239704,1851.7743350826536,0.3452325224759724,2225.2615886764997,0.3697937886239704,1851.7743350826536,0.3452325224759724,5.335638998508,0.8727500908079999,5.061568364459999,0.810864189504,79.58533267454192,129.68717360149142,4.790327032296,0.8727500908079999,4.1835937185,0.810864189504,92.19726023198851,129.68717360149142,4.790319519312001,0.8727500908079999,4.183593716772,0.810864189504,92.19637099057152,129.68717360149142,T10t05,J024600-003000,41.5,-0.5,7.084666377942963,0.5937252930008415,1.153925920038727,0,0,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T10t05.J024600-003000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dafu25e6p3qr2tkrz&CIRCLE=41.398534495682675+-0.50228412293435+0.025,8.84031236077492,2.89415502548208,2.29407215118408,13.674301147460001
ACT-CLJ0245.7-0028,228.0,121.0,7.0,13.0,41.395544770965685,-0.5004966835627742,5.761367753232154E-4,227.35234234202144,120.28267248642422,4.021539643397868,11.341168444821012,35655.082980798834,-9.026780498792446E-7,2.905749559402466,0.0,88.0,ACT-CLJ0245.7-0028,3.097064415408E-4,0.9959809323863452,-0.0049250865101495,0.0,20.0,41.39637637066743,-0.502133309664535,0.014053002,2.87,3.187672,0.11969572,3.27,0.0,71.8,6.55,5.86,44.2,02465-00390Z,1,3.9641795,19.252333,g,0,99.0,99.0,1999.2263,2451262.1007211437,1229.459836645627,2450029.8087384263,2452495.0215277784,VLASS1QLCIR J024535.05-003008.4,37,34,41.39607962557754,-0.5023493545925001,2.1155906401E-4,1.3508533430000002E-4,11.851270876540001,1.6334014708899998,0.6818361810699999,0.08898646340000002,13.719274921224,1.840443056532,8.411690804940001,1.0680212221199998,73.99829409916828,16.48630692496829,3.4115969711400003,0.39979961398,0.14398820349000002,-0.0034628101299999997,0.09065814811,-0.01937650086,41.39607962557754,-0.5023493545925001,2.1155906401E-4,1.3508533430000002E-4,S,2234.0987635380216,0.7616126304359391,1851.5393628925733,0.4863072034799612,2234.0987635380216,0.7616126304359391,1851.5393628925733,0.4863072034799612,13.719254338764,1.840443056532,8.411689580508003,1.0680212221199998,73.99738322583994,16.48630692496829,13.498429534488,1.840443056532,7.945346343744,1.0680212221199998,74.64274801545139,16.48630692496829,13.498409143836,1.840443056532,7.945345269396,1.0680212221199998,74.64183714212305,16.48630692496829,T10t05,J024600-003000,41.5,-0.5,14.608911509190072,1.3213828968541377,0.8666067575346942,0,2,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T10t05.J024600-003000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dafu25e6p3qr2tkrz&CIRCLE=41.39607962557754+-0.5023493545925001+0.025,8.840312360774915,2.89415502548208,2.29407215118408,13.674301147460001
ACT-CLJ0245.7-0028,226.0,121.0,10.0,13.0,41.39665592396788,-0.5004966896801536,5.738640770775538E-4,227.36272976579482,120.28925869340922,11.415345209796126,4.027092503924645,48744.533631754,-9.090104904596787E-7,2.6908042430877686,0.0,88.0,ACT-CLJ0245.7-0028,3.097064415408E-4,0.9959809323863452,-0.0049250865101495,0.0,20.0,41.39637637066743,-0.502133309664535,0.014053002,2.87,3.187672,0.11969572,3.27,0.0,71.8,6.55,5.86,44.2,02465-00390Z,1,3.9641795,19.252333,g,0,99.0,99.0,1999.2263,2451262.1007211437,1229.459836645627,2450029.8087384263,2452495.0215277784,VLASS1QLCIR J024535.05-003008.4,37,34,41.39607962557754,-0.5023493545925001,2.1155906401E-4,1.3508533430000002E-4,11.851270876540001,1.6334014708899998,0.6818361810699999,0.08898646340000002,13.719274921224,1.840443056532,8.411690804940001,1.0680212221199998,73.99829409916828,16.48630692496829,3.4115969711400003,0.39979961398,0.14398820349000002,-0.0034628101299999997,0.09065814811,-0.01937650086,41.39607962557754,-0.5023493545925001,2.1155906401E-4,1.3508533430000002E-4,S,2234.0987635380216,0.7616126304359391,1851.5393628925733,0.4863072034799612,2234.0987635380216,0.7616126304359391,1851.5393628925733,0.4863072034799612,13.719254338764,1.840443056532,8.411689580508003,1.0680212221199998,73.99738322583994,16.48630692496829,13.498429534488,1.840443056532,7.945346343744,1.0680212221199998,74.64274801545139,16.48630692496829,13.498409143836,1.840443056532,7.945345269396,1.0680212221199998,74.64183714212305,16.48630692496829,T10t05,J024600-003000,41.5,-0.5,14.608911509190072,1.3213828968541377,0.8666067575346942,0,2,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T10t05.J024600-003000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dafu25e6p3qr2tkrz&CIRCLE=41.39607962557754+-0.5023493545925001+0.025,8.840312360774915,2.89415502548208,2.29407215118408,13.674301147460001
ACT-CLJ0245.8-0042,142.0,221.0,5.0,13.0,41.47617307411115,-0.6775690302330099,7.068851032667437E-4,139.4368879885487,222.52297713536558,1.9713200645744562,6.041079135413981,-3537.7521542604345,2.425744736125822E-6,2.6532161235809326,0.0,89.0,ACT-CLJ0245.8-0042,3.544008512022E-4,1.0467256578144082,-0.0048724147726181,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,VLASS1QLCIR J024554.46-004039.4,32,29,41.47695061393981,-0.6776237225086701,6.666196752000001E-5,4.827880835E-5,1.66064562249,0.35424521324,1.0344109141,0.14616554107000002,3.7924347897359993,0.601340402484,2.8105850659320004,0.35391443871600003,115.01181025164404,22.63558924743113,1.5848853307799995,0.2404847084,0.13753780513,-0.00105035861,0.06638638296999999,0.00188436218,41.47695061393981,-0.6776237225086701,6.666196752000001E-5,4.827880835E-5,S,1942.97198449622,0.2399830830719808,1220.555477585379,0.1738037100599861,1942.97198449622,0.2399830830719808,1220.555477585379,0.1738037100599861,3.792429467856,0.601340402484,2.8105752765599994,0.35391443871600003,115.01153771248391,22.63558924743113,3.0062920286159995,0.601340402484,0.0,0.35391443871600003,111.35679184074749,22.63558924743113,3.0062886301800003,0.601340402484,0.0,0.35391443871600003,111.35651930158735,22.63558924743113,T10t05,J024600-003000,41.5,-0.5,177.85585735601035,196.08605921775745,2.514666034351873,0,0,J024554.46-004039.4,SC,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T10t05.J024600-003000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dafu25e6p3qr2tkrz&CIRCLE=41.47695061393981+-0.6776237225086701+0.025,476.57849916150457,2.89415502548208,2.29407215118408,13.674301147460001
ACT-CLJ0246.4+0429,141.0,196.0,5.0,7.0,41.636523627537294,4.5109685297517945,0.0017129071202369186,140.58133229912198,194.99400227090217,0.5563952136318989,2.7024600332289492,638.9686478198197,7.329713382997194E-6,4.8002142906188965,0.0,90.0,ACT-CLJ0246.4+0429,3.702860281471E-4,1.1185836686941866,0.036700811481958,0.0085733882030178,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,VLASS1QLCIR J024632.38+043042.7,14,14,41.63492317652157,4.51186701225093,6.96594426E-6,1.4197850019999995E-5,4.15898978846,0.25618680224,4.103102235989999,0.14355743425,2.8803892783680003,0.120424803516,2.0123664338880003,0.0589208499,177.85774492256257,4.644956626989339,4.20415703825,0.27003772171,0.14655073755,0.00337143388,0.06779895193,0.006237995420000001,41.63492317652157,4.51186701225093,6.96594426E-6,1.4197850019999995E-5,S,1388.9263438859696,0.025077399335998,1902.7635802359705,0.0511122600719959,1388.9263438859696,0.025077399335998,1902.7635802359705,0.0511122600719959,2.880389154744,0.120424803516,2.012361228864,0.0589208499,177.84741891878457,4.644956626989339,0.0,0.120424803516,0.0,0.0589208499,0.0,4.644956626989339,0.0,0.120424803516,0.0,0.0589208499,0.0,4.644956626989339,T12t05,J024600+043000,41.5036625,4.5,98.96792348663959,94.19599881391808,9.402045277953988,0,0,J024632.38+043042.7,SC,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T12t05.J024600%2B043000.10.2048.v2.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dafu25e6p3qr2tkrz&CIRCLE=41.63492317652157+4.51186701225093+0.025,93.71515016117095,2.77517580986016,2.0605876445772,-3.120697021484
