cluster,x,y,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,int_flux_Jy,amp_snr,x_snr,y_snr,sigma_snr,snr,masked,noise_ps,hits_ps,Unnamed: 0,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,red_type,cntr_01,dist_x,pang_x,ra_01,dec_01,designation,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,pmra,sigpmra,pmdec,sigpmdec,cc_flags,ext_flg,var_flg,ph_qual,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m,GroupID,GroupSize,Separation
ACT-CLJ0219.8+0022,204.0,128.0,2.0,7.0,34.93674541729237,0.3536434795212788,5.239577385120872E-4,5.482806009240448E-4,204.0,128.0,3.0,5.729146770641436E-4,2.0524020195007324,204.0,128.0,3.0,2.3755314350128174,0.0,2.1497023408301175E-4,1257856.625,40,ACT-CLJ0219.8+0022,1.967307881411E-4,1.0554572197961063,0.0367917950717102,0.0104785855814662,2787.8549951426967,0.0128107294922405,1.113563664806559,20.0,41,111.441173,-125.426805,34.96007919,0.3725323975,J021944.36+002116.5,34.9348541,0.3545884,0.0829,0.0835,-0.017,14.967,0.033,32.8,0.9362,14.971,0.074,14.7,0.9141,12.742,,-1.2,0.994,8.988,,-0.3,0.9019,1,0,0.0,0.0,0.0,0.0,36,135,161,142,0000,0,11nn,AAUU,1111,32,32,18,32,0,18,0,19,44,5,7.6111008729609635
ACT-CLJ0219.8+0022,199.0,85.0,4.0,7.0,34.93952330321697,0.3297546054223195,8.283363179689573E-4,0.0019026815425604582,199.0,85.0,3.0,0.001988168429951333,2.68560430624002,198.6617586834672,84.55561192145058,0.17490804364774282,3.4406824111938477,0.0,3.2349544926546514E-4,589786.875,40,ACT-CLJ0219.8+0022,1.967307881411E-4,1.0554572197961063,0.0367917950717102,0.0104785855814662,2787.8549951426967,0.0128107294922405,1.113563664806559,20.0,41,174.312345,-155.010263,34.96007919,0.3725323975,J021945.50+001943.1,34.9396235,0.3286452,0.1713,0.1763,-0.0501,16.356,0.063,17.2,0.9402,15.553,0.117,9.3,0.8428,12.422,,0.7,0.9478,9.179,,-0.1,0.9919,1,0,0.0,0.0,0.0,0.0,-170,419,-315,437,0000,0,1nnn,ABUU,1111,21,32,5,31,0,19,0,20,45,2,4.010114728605015
ACT-CLJ0219.8+0022,204.0,128.0,5.0,6.0,34.93674541729237,0.3536434795212788,5.239577385120872E-4,5.482806009240448E-4,204.0,128.0,3.0,5.729146770641436E-4,2.0524020195007324,204.0,128.0,3.0,2.3755314350128174,0.0,2.1497023408301175E-4,1257856.625,40,ACT-CLJ0219.8+0022,1.967307881411E-4,1.0554572197961063,0.0367917950717102,0.0104785855814662,2787.8549951426967,0.0128107294922405,1.113563664806559,20.0,41,111.441173,-125.426805,34.96007919,0.3725323975,J021944.36+002116.5,34.9348541,0.3545884,0.0829,0.0835,-0.017,14.967,0.033,32.8,0.9362,14.971,0.074,14.7,0.9141,12.742,,-1.2,0.994,8.988,,-0.3,0.9019,1,0,0.0,0.0,0.0,0.0,36,135,161,142,0000,0,11nn,AAUU,1111,32,32,18,32,0,18,0,19,44,5,7.6111008729609635
ACT-CLJ0219.8+0022,204.0,128.0,5.0,7.0,34.93674541729237,0.3536434795212788,5.239577385120872E-4,5.482806009240448E-4,204.0,128.0,3.0,5.729146770641436E-4,2.0524020195007324,204.0,128.0,3.0,2.3755314350128174,0.0,2.1497023408301175E-4,1257856.625,40,ACT-CLJ0219.8+0022,1.967307881411E-4,1.0554572197961063,0.0367917950717102,0.0104785855814662,2787.8549951426967,0.0128107294922405,1.113563664806559,20.0,41,111.441173,-125.426805,34.96007919,0.3725323975,J021944.36+002116.5,34.9348541,0.3545884,0.0829,0.0835,-0.017,14.967,0.033,32.8,0.9362,14.971,0.074,14.7,0.9141,12.742,,-1.2,0.994,8.988,,-0.3,0.9019,1,0,0.0,0.0,0.0,0.0,36,135,161,142,0000,0,11nn,AAUU,1111,32,32,18,32,0,18,0,19,44,5,7.6111008729609635
ACT-CLJ0219.8+0022,199.0,85.0,6.0,7.0,34.93952330321697,0.3297546054223195,8.283363179689573E-4,0.0019026815425604582,199.0,85.0,3.0,0.001988168429951333,2.68560430624002,198.6617586834672,84.55561192145058,0.17490804364774282,3.4406824111938477,0.0,3.2349544926546514E-4,589786.875,40,ACT-CLJ0219.8+0022,1.967307881411E-4,1.0554572197961063,0.0367917950717102,0.0104785855814662,2787.8549951426967,0.0128107294922405,1.113563664806559,20.0,41,174.312345,-155.010263,34.96007919,0.3725323975,J021945.50+001943.1,34.9396235,0.3286452,0.1713,0.1763,-0.0501,16.356,0.063,17.2,0.9402,15.553,0.117,9.3,0.8428,12.422,,0.7,0.9478,9.179,,-0.1,0.9919,1,0,0.0,0.0,0.0,0.0,-170,419,-315,437,0000,0,1nnn,ABUU,1111,21,32,5,31,0,19,0,20,45,2,4.010114728605015
ACT-CLJ0219.8+0022,204.0,128.0,6.0,7.0,34.93674541729237,0.3536434795212788,5.239577385120872E-4,5.482806009240448E-4,204.0,128.0,3.0,5.729146770641436E-4,2.0524020195007324,204.0,128.0,3.0,2.3755314350128174,0.0,2.1497023408301175E-4,1257856.625,40,ACT-CLJ0219.8+0022,1.967307881411E-4,1.0554572197961063,0.0367917950717102,0.0104785855814662,2787.8549951426967,0.0128107294922405,1.113563664806559,20.0,41,111.441173,-125.426805,34.96007919,0.3725323975,J021944.36+002116.5,34.9348541,0.3545884,0.0829,0.0835,-0.017,14.967,0.033,32.8,0.9362,14.971,0.074,14.7,0.9141,12.742,,-1.2,0.994,8.988,,-0.3,0.9019,1,0,0.0,0.0,0.0,0.0,36,135,161,142,0000,0,11nn,AAUU,1111,32,32,18,32,0,18,0,19,44,5,7.6111008729609635
ACT-CLJ0219.9+0130,62.0,142.0,4.0,7.0,35.03448669697941,1.4905608134455064,9.8882946983014E-4,0.0016115526668727398,62.0,142.0,3.0,0.0016839592248151796,2.368927478790283,62.0,142.0,3.0,3.042649745941162,0.0,3.5985815338790417E-4,546612.0,41,ACT-CLJ0219.9+0130,1.750403976103E-4,0.9196630233414188,-0.1132504277532455,0.0,3131.54271761555,0.0194341689091292,0.9815437779871884,20.0,42,200.930718,99.286647,34.97891235,1.501672626,J022008.16+012933.5,35.0340136,1.492665,0.5633,0.591,-0.1707,17.771,0.198,5.5,0.9497,17.052,0.393,2.8,0.7636,12.819,,-0.7,0.9395,9.253,,-1.1,0.966,1,0,0.0,0.0,0.0,0.0,-1594,1534,3854,1626,0000,0,nnnn,BCUU,1111,2,35,0,35,0,22,0,22,46,2,7.764049273827457
ACT-CLJ0219.9+0130,62.0,142.0,6.0,7.0,35.03448669697941,1.4905608134455064,9.8882946983014E-4,0.0016115526668727398,62.0,142.0,3.0,0.0016839592248151796,2.368927478790283,62.0,142.0,3.0,3.042649745941162,0.0,3.5985815338790417E-4,546612.0,41,ACT-CLJ0219.9+0130,1.750403976103E-4,0.9196630233414188,-0.1132504277532455,0.0,3131.54271761555,0.0194341689091292,0.9815437779871884,20.0,42,200.930718,99.286647,34.97891235,1.501672626,J022008.16+012933.5,35.0340136,1.492665,0.5633,0.591,-0.1707,17.771,0.198,5.5,0.9497,17.052,0.393,2.8,0.7636,12.819,,-0.7,0.9395,9.253,,-1.1,0.966,1,0,0.0,0.0,0.0,0.0,-1594,1534,3854,1626,0000,0,nnnn,BCUU,1111,2,35,0,35,0,22,0,22,46,2,7.764049273827457
ACT-CLJ0219.9+0246,100.0,76.0,2.0,6.0,35.01441075376511,2.734361992629555,0.0010279875990118876,0.00367848202586174,100.0,76.0,3.0,0.0038437550742831937,4.364176752132275,99.25879623447608,76.38709218106801,0.27906307377926287,6.000179767608643,0.0,4.316547710914165E-4,362171.28125,42,ACT-CLJ0219.9+0246,1.705290261857E-4,1.006470522123751,-0.1318523167070479,0.0,3035.793271923992,-0.0150181574085095,1.0114600678293149,20.0,43,211.254821,144.345137,34.97992706,2.782140255,J022003.40+024404.0,35.0141718,2.7344582,0.0663,0.0663,-0.0137,14.565,0.029,37.0,1.199,14.314,0.045,24.0,0.9196,12.746,,-0.1,0.9628,8.804,,0.9,1.024,1,0,0.0,0.0,0.0,0.0,-30,91,-78,96,0000,0,11nn,AAUU,1111,34,34,34,34,0,20,1,20,47,11,0.9264305278260169
ACT-CLJ0219.9+0246,206.0,209.0,2.0,6.0,34.95545323116723,2.8082511091244102,6.242622653707362E-4,0.001242912607267499,206.0,209.0,3.0,0.0012987562824792692,3.350927138375564,205.190577880972,209.82594500631373,0.30627845500798184,3.9706335067749023,0.0,2.2248744789976627E-4,1378472.75,42,ACT-CLJ0219.9+0246,1.705290261857E-4,1.006470522123751,-0.1318523167070479,0.0,3035.793271923992,-0.0150181574085095,1.0114600678293149,20.0,43,128.374836,-47.074664,34.97992706,2.782140255,J021948.90+024823.1,34.9537842,2.8064258,0.1341,0.1348,-0.035,15.812,0.049,22.3,1.013,15.472,0.106,10.3,0.973,12.052,,1.5,0.8943,8.969,,-0.5,0.9131,1,0,0.0,0.0,0.0,0.01,246,295,-34,301,0000,0,0nnn,AAUU,1111,30,30,7,30,0,20,0,20,48,7,8.899165151995241
ACT-CLJ0219.9+0246,100.0,76.0,2.0,7.0,35.01441075376511,2.734361992629555,0.0010279875990118876,0.00367848202586174,100.0,76.0,3.0,0.0038437550742831937,4.364176752132275,99.25879623447608,76.38709218106801,0.27906307377926287,6.000179767608643,0.0,4.316547710914165E-4,362171.28125,42,ACT-CLJ0219.9+0246,1.705290261857E-4,1.006470522123751,-0.1318523167070479,0.0,3035.793271923992,-0.0150181574085095,1.0114600678293149,20.0,43,211.254821,144.345137,34.97992706,2.782140255,J022003.40+024404.0,35.0141718,2.7344582,0.0663,0.0663,-0.0137,14.565,0.029,37.0,1.199,14.314,0.045,24.0,0.9196,12.746,,-0.1,0.9628,8.804,,0.9,1.024,1,0,0.0,0.0,0.0,0.0,-30,91,-78,96,0000,0,11nn,AAUU,1111,34,34,34,34,0,20,1,20,47,11,0.9264305278260169
