cluster,x,y,theta_1,theta_2,ra_deg,dec_deg,amp_fit,x_center_fit,y_center_fit,sigma_x_fit,sigma_y_fit,theta,offset,snr,masked,rms_central,depth_at_psrcs,Unnamed: 0,Source,rms_map,rms_snr,avg_snr,ntail,red_type
ACT-CLJ0248.3+0122,151.0,177.0,5.0,6.0,42.10961705235947,1.375046253473506,0.050813069321842104,202.61637953583875,164.66418259934665,7.403454364059193,39.640710058627846,-194415.64749192804,-0.0012266026099379043,3.7895755767822266,0.0,0.0050003910437226295,0.009682667441666126,8.0,ACT-CLJ0248.3+0122,0.0347619837679917,0.0347619837679917,-0.0082369915315539,0.4019908116385911,0.0
ACT-CLJ0248.3-0337,75.0,175.0,3.0,4.0,42.14272886802095,-3.6124945653734573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.317090034484863,0.0,0.00023607254843227565,0.0006385911838151515,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,89.0,108.0,3.0,4.0,42.13493727978909,-3.6497171572551346,0.944574037800252,89.16932181676896,107.53198236671513,-0.44908158784623525,0.3137686064745174,-199013.69130479996,-0.0001090344520102211,8.958230018615723,0.0,0.00023607254843227565,0.0015895407414063811,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,73.0,175.0,3.0,5.0,42.14384219049801,-3.612494505517786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.542792558670044,0.0,0.00023607254843227565,0.000765719567425549,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,108.0,117.0,3.0,5.0,42.12436011194596,-3.6447175735339297,0.009685190295136974,99.27707840108218,112.56732302047209,9.691839106894351,9.498983467080352,-4068.914420432352,-0.00015653849847559778,5.482929229736328,0.0,0.00023607254843227565,0.0007723958697170019,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,58.0,233.0,3.0,5.0,42.15219004829322,-3.5802718128786277,0.015146568467371706,59.453580734394464,235.79105046341226,3.553387387484274,12.816741641296293,133942.70214359995,-0.00014445889515508404,3.5813255310058594,0.0,0.00023607254843227565,0.0006419617566280067,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,105.0,77.0,3.0,5.0,42.12603093438363,-3.666939726649572,0.15683388676098173,105.78042779035687,73.74765868212303,0.36544949306904695,1.2530290296937987,-110125.18767207305,-0.00010750688455318783,3.4541261196136475,0.0,0.00023607254843227565,0.0008357506594620645,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,114.0,80.0,3.0,5.0,42.121020630532975,-3.665273224336878,0.015794430948059098,114.28409011062288,81.17537336849347,3.339841283173392,3.9122147245738685,-86958.55203577073,-0.0001155229134393553,2.8627848625183105,0.0,0.00023607254843227565,0.0005024479469284415,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,182.0,182.0,3.0,5.0,42.08316613143339,-3.6086068956146793,0.0027429095586662703,186.36696967149777,169.49421752703168,9.684766897995813,48.33778683444721,-14011.17801656597,-0.0001799881553831918,4.924881935119629,0.0,0.00023607254843227565,0.0001964921539183706,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,89.0,108.0,3.0,5.0,42.13493727978909,-3.6497171572551346,0.944574037800252,89.16932181676896,107.53198236671513,-0.44908158784623525,0.3137686064745174,-199013.69130479996,-0.0001090344520102211,8.958230018615723,0.0,0.00023607254843227565,0.0015895407414063811,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,73.0,175.0,3.0,6.0,42.14384219049801,-3.612494505517786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.542792558670044,0.0,0.00023607254843227565,0.000765719567425549,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,108.0,117.0,3.0,6.0,42.12436011194596,-3.6447175735339297,0.009685190295136974,99.27707840108218,112.56732302047209,9.691839106894351,9.498983467080352,-4068.914420432352,-0.00015653849847559778,5.482929229736328,0.0,0.00023607254843227565,0.0007723958697170019,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,58.0,233.0,3.0,6.0,42.15219004829322,-3.5802718128786277,0.015146568467371706,59.453580734394464,235.79105046341226,3.553387387484274,12.816741641296293,133942.70214359995,-0.00014445889515508404,3.5813255310058594,0.0,0.00023607254843227565,0.0006419617566280067,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,105.0,77.0,3.0,6.0,42.12603093438363,-3.666939726649572,0.15683388676098173,105.78042779035687,73.74765868212303,0.36544949306904695,1.2530290296937987,-110125.18767207305,-0.00010750688455318783,3.4541261196136475,0.0,0.00023607254843227565,0.0008357506594620645,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,114.0,80.0,3.0,6.0,42.121020630532975,-3.665273224336878,0.015794430948059098,114.28409011062288,81.17537336849347,3.339841283173392,3.9122147245738685,-86958.55203577073,-0.0001155229134393553,2.8627848625183105,0.0,0.00023607254843227565,0.0005024479469284415,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,182.0,182.0,3.0,6.0,42.08316613143339,-3.6086068956146793,0.0027429095586662703,186.36696967149777,169.49421752703168,9.684766897995813,48.33778683444721,-14011.17801656597,-0.0001799881553831918,4.924881935119629,0.0,0.00023607254843227565,0.0001964921539183706,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,89.0,108.0,3.0,6.0,42.13493727978909,-3.6497171572551346,0.944574037800252,89.16932181676896,107.53198236671513,-0.44908158784623525,0.3137686064745174,-199013.69130479996,-0.0001090344520102211,8.958230018615723,0.0,0.00023607254843227565,0.0015895407414063811,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,73.0,175.0,4.0,5.0,42.14384219049801,-3.612494505517786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.542792558670044,0.0,0.00023607254843227565,0.000765719567425549,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,105.0,77.0,4.0,5.0,42.12603093438363,-3.666939726649572,0.15683388676098173,105.78042779035687,73.74765868212303,0.36544949306904695,1.2530290296937987,-110125.18767207305,-0.00010750688455318783,3.4541261196136475,0.0,0.00023607254843227565,0.0008357506594620645,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
ACT-CLJ0248.3-0337,111.0,119.0,4.0,5.0,42.122690033200364,-3.643606516777705,0.011759686920918645,102.29629558596305,113.36205984951158,8.54485258602471,7.290220267212444,-60799.9347851032,-0.0001470167135750246,6.390414714813232,0.0,0.00023607254843227565,0.0007191819604486227,9.0,ACT-CLJ0248.3-0337,0.0026035846984384,0.0026035846984384,0.0036927259240488,0.2087046019841232,0.0
