cluster,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,int_flux_Jy,amp_snr,x_snr,y_snr,sigma_snr,snr,masked,noise_ps,hits_ps
ACT-CLJ0951.6-0014,167.0,177.0,3.2,2.0,10.0,147.92207266298934,-0.23415581045446787,0.00015331154982265732,0.005051958374679089,167.0,177.0,3.0,0.005278941286437616,33.34471761192238,166.6714602059531,176.99122147336314,-0.36758343332470883,34.50728225708008,0.0,0.00011010929301846772,5219577.0
ACT-CLJ0956.1+0158,212.0,164.0,3.2,2.0,10.0,149.0196299689732,1.9785732894492163,0.0004852013507111036,0.0033788708969950676,212.0,164.0,3.0,0.0035306825109822485,13.504187521095178,212.380504733812,164.2267937513038,0.42156701587994755,14.999241828918457,0.0,0.00012542487820610404,3926972.0
ACT-CLJ0957.6+0234,93.0,238.0,5.120000000000001,2.0,10.0,149.4459507925261,2.6149915102262558,0.0009953211200720857,0.0014611816732212901,93.0,238.0,3.0,0.0015268321093884394,5.28297349107489,93.71324941907383,237.97642196641672,0.31558037164412606,5.597443103790283,0.0,0.00027044882881455123,785588.1875
ACT-CLJ1005.5+0235,169.0,268.0,5.120000000000001,2.0,10.0,151.38184916252632,2.642144869728146,0.001030043346394653,0.020372970029711723,169.0,268.0,3.0,0.02128832120950186,50.71884575090425,169.2082844557298,267.9842330679641,-0.3562833697180497,43.81110763549805,0.0,0.0002890929172281176,694349.8125
ACT-CLJ1006.9+0255,167.0,164.0,3.2,2.0,10.0,151.73792599133228,2.926684218275393,5.221603268755926e-05,0.005274632479995489,167.0,164.0,3.0,0.0055116200697520115,30.08716056542706,166.68605830657106,164.34634042221248,0.37953590274353516,31.29871368408203,0.0,0.00011425695265643299,4497568.0
ACT-CLJ1020.1-0013,209.0,218.0,3.2,2.0,10.0,154.9995082502344,-0.1946482281942924,0.0007088896817622533,0.0026148566976189613,209.0,218.0,3.0,0.0027323413922735454,8.386393566417881,209.15964532422225,218.15916928829213,0.3712877732984286,9.994261741638184,0.0,0.00020588355255313218,1441387.25
ACT-CLJ1020.3-0100,163.0,165.0,3.2,2.0,10.0,155.09029518680177,-1.0175843222055956,3.0662310195415224e-05,0.025240059942007065,163.0,165.0,3.0,0.026374087951285832,76.54398446591657,162.6427406726903,164.61579767204367,0.3597679202223881,52.15700912475586,0.0,0.00020489055896177888,1277064.125
ACT-CLJ1027.8+0004,242.0,163.0,3.2,2.0,10.0,156.9158063868415,0.06718377540519697,0.0007757623522832286,0.02494402974843979,242.0,163.0,3.0,0.026064757213588755,63.54437103166703,241.9150551657465,163.13601709127258,0.3701930958912112,50.59148406982422,0.0,0.00022688665194436908,1234323.125
ACT-CLJ1029.9+0016,231.0,250.0,3.2,2.0,10.0,157.43626020850178,0.3186701281728189,0.0010842927422991073,0.007737728301435709,231.0,250.0,3.0,0.008085382017083715,7.961216387408638,230.64044632713828,249.71795521411536,-0.4162129717420598,9.079791069030762,0.0,0.00041749808588065207,332845.53125
ACT-CLJ1031.2+0031,173.0,177.0,5.120000000000001,2.0,10.0,157.80614448019654,0.5362147739272434,0.0001803611175838483,0.007239481899887323,173.0,177.0,3.0,0.007564749560344633,17.728392447042715,172.82653271726932,176.96705729104988,0.3386602653365752,21.798925399780273,0.0,0.00020390468125697225,1421792.5
ACT-CLJ1032.1-0249,163.0,209.0,3.2,2.0,10.0,158.0401542290609,-2.80079604783248,0.00045582797988580706,0.0025860697496682405,163.0,209.0,3.0,0.0027022610557432096,7.402450332021613,163.28564926468647,209.1445066308082,0.393076775287495,8.412123680114746,0.0,0.0002266616647830233,1024635.125
ACT-CLJ1035.1+0249,102.0,64.0,8.192000000000002,2.0,10.0,158.82389986115592,2.777402291090886,0.001114185368811907,-0.0012960912426933646,102.0,64.0,3.0,-0.0013543242173840865,3.511960738949375,102.27075072912194,63.748602969675694,0.1488854278003812,5.998498439788818,0.0,0.000838547945022583,115877.046875
ACT-CLJ1035.1-0248,166.0,237.0,5.120000000000001,2.0,10.0,158.78247367987782,-2.7619536760305285,0.0007282539453048931,0.004933532327413559,166.0,237.0,3.0,0.00515519439385968,18.763940687679167,166.14715340135558,236.97640701076355,0.3507566253248819,22.10881996154785,0.0,0.0001776706922100857,1899241.375
ACT-CLJ1107.4+0121,162.0,179.0,3.2,2.0,10.0,166.862792969,1.366039722377593,0.00016483665407565707,0.02496112696826458,162.0,179.0,3.0,0.02608262260615983,124.63575490065786,162.34398187867154,178.50760931487895,0.36540940711087516,58.11136245727539,0.0,0.0001227713655680418,4303472.0
ACT-CLJ1110.2-0030,210.0,162.0,5.120000000000001,2.0,10.0,167.5490769314317,-0.504108791587365,0.0004654211115290565,0.004242465365678072,210.0,162.0,3.0,0.004433078009393191,24.186638023162754,210.1650899340149,161.75725293849177,-0.37317304794401884,25.939678192138672,0.0,0.00013089628191664815,3771745.0
ACT-CLJ1110.3+0143,215.0,216.0,3.2,2.0,10.0,167.56825897821008,1.7581736177189304,0.00073365611308646,0.004912285134196281,215.0,216.0,3.0,0.005132992570887864,10.045459437304823,215.47776338164797,215.62118166230695,0.4750071650324861,10.986485481262207,0.0,0.00017626149929128587,2009790.5
ACT-CLJ1110.3+0143,145.0,276.0,8.192000000000002,2.0,10.0,167.60716634246648,1.7915071366956905,0.0011175976285293155,0.00567188486456871,145.0,276.0,3.0,0.005926720879879447,2.583295354193144,145.1609508730562,276.08587330817033,-0.12447955886482542,4.654121398925781,0.0,0.0003603333607316017,318320.0625
ACT-CLJ1110.3+0143,57.0,198.0,8.192000000000002,2.0,10.0,167.6560777591035,1.7481729453307209,0.0010762859825377113,0.003992519807070494,57.0,198.0,3.0,0.004171902474909679,3.2933144051259235,56.722423419724045,197.5971510805026,-0.19050827970314232,3.240233898162842,0.0,0.0003760506515391171,496905.25
ACT-CLJ1111.1+0044,166.0,161.0,3.2,2.0,10.0,167.7984825442597,0.7481582948432506,3.997876126602817e-05,0.02519681304693222,166.0,161.0,3.0,0.02632889798672376,122.81577710575709,165.680524562466,161.11074675545817,0.36143147966099415,60.2235107421875,0.0,0.00012520854943431914,4672076.0
ACT-CLJ1112.8+0229,178.0,171.0,3.2,2.0,10.0,168.19587558085533,2.5015972600243646,0.0001779999248090662,0.0062241037376224995,178.0,171.0,3.0,0.006503750774409978,30.117952367736816,178.50104851785397,171.0013947433566,0.37311762946488275,30.63255500793457,0.0,0.00012113474076613784,4154842.5
ACT-CLJ1116.7+0218,166.0,205.0,3.2,2.0,10.0,169.19563665991615,2.3282576206909225,0.00041873982353776457,0.0020683228503912687,166.0,205.0,3.0,0.0021612519500037197,11.302655153131271,166.37002761514526,204.6688367132196,-0.41540335068100503,12.448344230651855,0.0,0.00013547026901505888,3422692.25
ACT-CLJ1116.7+0218,80.0,100.0,8.192000000000002,2.0,10.0,169.2434520312468,2.269923575361012,0.0009967841680795654,0.0009402891155332327,80.0,100.0,3.0,0.0009825360117880224,2.9617297284773296,80.1544975806317,99.5927863429368,0.15540418835719919,4.218949794769287,0.0,0.0003611111897043884,492311.6875
ACT-CLJ1116.9-0036,81.0,90.0,8.192000000000002,2.0,10.0,169.27599045375283,-0.6531299452447638,0.0010508270016085053,0.0016452819108963013,81.0,90.0,3.0,0.001719203913237146,1.9647585153579712,81.0,90.0,3.0,2.366405487060547,0.0,0.00043230425217188895,337191.0
ACT-CLJ1117.9-0211,244.0,232.0,3.2,2.0,10.0,169.45285613510853,-2.144645298539155,0.0010454000473702168,0.024104170501232147,244.0,232.0,3.0,0.025187163352740197,43.60173863264462,243.5911795167044,232.07310832160937,0.37984140716098136,41.29958724975586,0.0,0.00034563979716040194,603474.75
ACT-CLJ1118.7+0039,166.0,237.0,3.2,2.0,10.0,169.69473806327056,0.6961587400188354,0.0007282539453046997,0.024546882137656212,166.0,237.0,3.0,0.025649765884704613,50.10613179707406,166.07826456074676,237.23917748249227,-0.3763492314141374,43.815547943115234,0.0,0.00030139461159706116,594365.25
ACT-CLJ1118.9-0041,271.0,163.0,3.2,2.0,10.0,169.67842309515214,-0.7003682709483346,0.0010569379342203835,0.00638615945354104,271.0,163.0,3.0,0.006673087603025462,6.283988577527478,271.36516247087854,163.34223336686898,-0.41411546346145656,6.425690174102783,0.0,0.0005328558618202806,176764.984375
ACT-CLJ1125.7+0010,166.0,163.0,5.120000000000001,2.0,10.0,171.43433172255425,0.17334971866561255,3.9978761266209984e-05,-0.00045809123548679054,166.0,163.0,3.0,-0.00047867313160909536,6.660595144614267,166.20962325906345,163.21401424056475,0.33636069572028543,8.068705558776855,0.0,0.00018741865642368793,1621108.375
ACT-CLJ1127.5+0003,264.0,192.0,5.120000000000001,2.0,10.0,171.83969560479036,0.0783960705863786,0.00103091009779213,0.0094266626983881,264.0,192.0,3.0,0.009850199708940278,5.29862334091762,264.2515101030042,191.86124114794646,0.25502159275724495,7.702284812927246,0.0,0.0005214871489442885,159648.3125
ACT-CLJ1128.3-0058,212.0,162.0,5.120000000000001,2.0,10.0,172.05130441298328,-0.9861282739316348,0.000484813654864591,0.022004399448633194,212.0,162.0,3.0,0.022993050242626677,69.77074871488448,211.7365675020412,161.5156303900677,0.3652241869036998,49.42723846435547,0.0,0.00021604183712042868,1129656.5
ACT-CLJ1129.8+0256,219.0,215.0,3.2,2.0,10.0,172.43359238892816,2.9655807117821453,0.0007546914416776394,0.0033958684653043747,219.0,215.0,3.0,0.0035484437747263795,11.991753012380363,219.1044276538354,214.6184900692376,-0.4138386531386127,13.123602867126465,0.0,0.00029081435059197247,675469.6875
ACT-CLJ1131.6-0107,89.0,76.0,8.192000000000002,2.0,10.0,172.95668650978715,-1.1755204790895224,0.001093789110464405,0.003640874521806836,89.0,76.0,3.0,0.0038044578768180793,0.6268818974494934,89.0,76.0,3.0,0.7682923078536987,0.0,0.0007411553524434566,122384.5625
ACT-CLJ1136.9+0006,181.0,173.0,5.120000000000001,2.0,10.0,174.2245365906589,0.10194765950315432,0.0002128768256646621,0.027079369872808456,181.0,173.0,3.0,0.02829603750275635,78.01789075298034,181.50163192200117,172.97875054611072,0.35838114698018697,52.376644134521484,0.0,0.00019832466205116361,1449753.75
ACT-CLJ1138.5-0011,169.0,207.0,5.120000000000001,2.0,10.0,174.63841455981532,-0.17710109708424476,0.00044157982273595526,0.004617347847670317,169.0,207.0,3.0,0.004824803844204088,14.829935124095636,169.4079002150282,207.56103934377614,0.35981581667107065,16.336694717407227,0.0,0.00024386419681832194,1015992.75
ACT-CLJ1139.3+0154,196.0,267.0,3.2,2.0,10.0,174.81549644148015,1.958599855454734,0.0010701537528236386,0.0008133213850669563,196.0,267.0,3.0,0.0008498636608511869,6.231704701817933,195.6535404317482,267.02755220105325,-0.32371612903337516,6.3299126625061035,0.0,0.0006882416782900691,139739.875
ACT-CLJ1139.3+0154,74.0,241.0,3.2,2.0,10.0,174.883313384064,1.9441548206927062,0.0011466633139252378,0.010510415770113468,74.0,241.0,3.0,0.010982645467660142,7.617318636901932,73.47237331526784,241.3966379492337,0.4652732863097648,8.559412002563477,0.0,0.0006496424321085215,107208.46875
ACT-CLJ1144.0+0440,179.0,169.0,3.2,2.0,10.0,176.01771510065822,4.681697109991677,0.0001782638240210118,0.026560505852103233,179.0,169.0,3.0,0.02775386108367178,143.16417443327862,179.49408396154263,168.88268367390972,-0.35868563585416724,59.69674301147461,0.0,0.00010699624544940889,5374508.0
ACT-CLJ1144.2+0227,171.0,202.0,3.2,2.0,10.0,176.05136126718892,2.483334234584299,0.0003975472071933089,0.005829463247209787,171.0,202.0,3.0,0.006091379210031838,29.990092145156463,171.00185910131046,202.00695288328433,0.36829149998993493,30.617685317993164,0.0,0.00011540524428710341,4163839.25
ACT-CLJ1145.1-0100,82.0,263.0,3.2,2.0,10.0,176.33477954757342,-0.9533607503472965,0.0012493144748487637,-7.178985106293112e-05,82.0,263.0,3.0,-7.501534664710845e-05,7.564404415011477,81.76517581249631,263.2218700993099,-0.37092754945458684,9.176944732666016,0.0,0.0007974202744662762,88000.75
ACT-CLJ1145.1-0100,277.0,141.0,8.192000000000002,2.0,10.0,176.22642996845883,-1.0211381636172876,0.0011335101025842468,-0.003608439350500703,277.0,141.0,3.0,-0.0037705654033965224,1.263542652130127,277.0,141.0,3.0,1.5631165504455566,0.0,0.0007257596007548273,126753.6875
ACT-CLJ1148.0-0234,173.0,166.0,3.2,2.0,10.0,177.0216384339502,-2.578121486350643,0.00011349197526114981,0.02417023852467537,173.0,166.0,3.0,0.025256199791839892,77.48006837144803,172.66021545389526,166.16280415227547,0.367143680150193,52.109310150146484,0.0,0.0001978224900085479,1419516.5
ACT-CLJ1148.0-0234,278.0,152.0,8.192000000000002,2.0,10.0,176.96324562811492,-2.5858976421488693,0.0011289389799139268,0.038207534700632095,278.0,152.0,3.0,0.039924187300331176,8.73492281514912,277.25195998509645,150.1254696050225,-0.21854339868943667,5.216535568237305,0.0,0.0008899241220206022,53178.109375
ACT-CLJ1152.2+0031,170.0,157.0,3.2,2.0,10.0,178.05349299558011,0.5183418747766287,9.14744643627518e-05,0.024233641102910042,170.0,157.0,3.0,0.025322451028110395,134.39984094127453,169.94139245715675,156.98983996990367,-0.36109817701476077,59.34132766723633,0.0,0.0001125275666709058,4392079.0
ACT-CLJ1152.5+0356,187.0,159.0,3.2,2.0,10.0,178.13253207947287,3.9391124265175197,0.0002441459325184888,0.005487303249537945,187.0,159.0,3.0,0.0057338460705407554,30.92865688901914,187.47461104396518,159.21417121925643,0.3739077065887178,31.10227394104004,0.0,0.00011145981261506677,5001429.5
ACT-CLJ1152.5+0356,64.0,121.0,8.192000000000002,2.0,10.0,178.20102582431028,3.9179996603774705,0.001030043346394163,0.0018333073239773512,64.0,121.0,3.0,0.001915677249396827,2.5013039355006867,68.11717140844725,120.07901798912401,0.06437299369826341,5.331666469573975,0.0,0.0003002731245942414,811239.6875
ACT-CLJ1153.4+0259,202.0,190.0,5.120000000000001,2.0,10.0,178.3505195003149,2.999964661983736,0.0004734323890308638,0.0021620518527925014,202.0,190.0,3.0,0.0022591921672059064,10.442207009732979,202.1562685994462,190.6471202245549,0.326746620049961,11.701395034790039,0.0,0.00013470706471707672,3733550.25
ACT-CLJ1158.3+0228,276.0,161.0,3.2,2.0,10.0,179.53568323724716,2.4673682462466284,0.0011054172961403497,0.02039562724530697,276.0,161.0,3.0,0.021311996406716657,30.242828415485523,276.1752403975829,160.84374191945378,0.3858581875121794,33.091976165771484,0.0,0.00046040001325309277,379606.9375
ACT-CLJ1158.9-0244,171.0,162.0,3.2,2.0,10.0,179.72859104337184,-2.7485253706163446,8.726646449178901e-05,0.0050591034814715385,171.0,162.0,3.0,0.005286407420646426,36.29125248117999,171.23016425071168,161.591824239833,0.372543462887416,34.85002899169922,0.0,0.00010747186024673283,4711501.5
ACT-CLJ1200.9-0125,170.0,175.0,3.2,2.0,10.0,180.22814389716402,-1.4277884449646563,0.00014800719578267717,0.003080400638282299,170.0,175.0,3.0,0.0032188020767748623,13.939339544172588,169.90068303230507,174.61288757171886,0.4119080099138943,16.07440757751465,0.0,0.00010678289254428819,4911021.0
ACT-CLJ1203.9+0126,222.0,215.0,3.2,2.0,10.0,180.9553490003379,1.4657673603467205,0.0007762469764381937,0.024563267827033997,222.0,215.0,3.0,0.02566688777798795,73.74960267798168,222.1301134453797,214.58334424792685,0.36938375243826393,52.316932678222656,0.0,0.00019961094949394464,1540913.0
ACT-CLJ1203.9+0126,127.0,177.0,5.120000000000001,2.0,10.0,181.00814386346823,1.444656416156951,0.0003692230915572229,0.0019341027364134789,127.0,177.0,3.0,0.002021001368229532,13.441353229779464,126.46065258405808,176.82871156281902,0.35934550657188724,9.329422950744629,0.0,0.00012099804007448256,4264944.5
ACT-CLJ1205.3-0245,167.0,265.0,3.2,2.0,10.0,181.3437004694691,-2.6956130659870383,0.0009998919138836182,0.00752535555511713,167.0,265.0,3.0,0.007863467429609207,13.230369032691188,167.21045436059484,264.9031469574271,0.4067463022651336,15.149577140808105,0.0,0.0002852192847058177,829835.375
ACT-CLJ1205.3-0245,171.0,38.0,8.192000000000002,2.0,10.0,181.3414752568697,-2.8217241203483834,0.001205500142608678,0.007212215568870306,171.0,38.0,3.0,0.007536258161591858,2.291604995727539,171.0,38.0,3.0,2.7567384243011475,0.0,0.000804428884293884,75508.6484375
ACT-CLJ1205.5+0214,168.0,162.0,5.120000000000001,2.0,10.0,181.3813839565579,2.2443842849898408,5.81776430762658e-05,0.0022799945436418056,168.0,162.0,3.0,0.002382433986314816,13.01111032604763,167.65029035911223,162.21789902099835,0.36742194060061667,15.221001625061035,0.0,0.00011346284009050578,4351036.0
ACT-CLJ1208.3+0254,237.0,98.0,3.2,2.0,10.0,182.04684273495812,2.8781261472391155,0.0009560051069316923,0.005740891210734844,237.0,98.0,3.0,0.005998827659624193,7.9213552946419385,236.84975102357816,97.8005007801286,0.38765144129284695,8.743537902832031,0.0,0.0002594988909550011,886767.75
ACT-CLJ1210.2+0223,167.0,209.0,3.2,2.0,10.0,182.57330007379048,2.415650348885141,0.0004582963801506859,0.023702029138803482,167.0,209.0,3.0,0.024766953904509382,109.61432440617261,166.7947347606681,208.69709138439836,0.3670193013547463,57.950523376464844,0.0,0.00013558096543420106,3213078.25
ACT-CLJ1210.2+0321,241.0,164.0,3.2,2.0,10.0,182.5133626622845,3.3633707033095597,0.0007662509207030235,0.0082950284704566,241.0,164.0,3.0,0.008667721508621967,16.911245904785346,241.04581489555184,164.2839967101551,0.3766280879971456,19.415081024169922,0.0,0.00021183279750403017,1454537.75
ACT-CLJ1220.4-0240,207.0,143.0,5.120000000000001,2.0,10.0,185.07661136104502,-2.682974609724643,0.0004736309347802832,0.00975052360445261,207.0,143.0,3.0,0.010188611584353968,44.53700095597257,206.6424519913642,143.32064449165654,0.34295920998721796,39.27515411376953,0.0,0.0001394475402776152,2571514.0
ACT-CLJ1222.4-0127,181.0,163.0,3.2,2.0,10.0,185.599487432785,-1.4537307566556092,0.00018448418982870292,0.026865122839808464,181.0,163.0,3.0,0.028072164417485276,126.65111284912689,181.15416104240393,162.91852689867767,0.3624354883413009,58.930545806884766,0.0,0.00012085566413588822,3892078.5
ACT-CLJ1222.6-0214,197.0,196.0,5.120000000000001,2.0,10.0,185.6353412478188,-2.2290345955023865,0.00047313441418659333,0.005832721944898367,197.0,196.0,3.0,0.006094784319989689,24.83842728090153,197.13982575891114,195.81789008844422,0.3509584070946414,27.877771377563477,0.0,0.00014022096002008766,3407184.5
ACT-CLJ1224.3+0211,187.0,163.0,3.2,2.0,10.0,186.0668656626527,2.197269653810371,0.00024260068963378808,0.004227162338793278,187.0,163.0,3.0,0.004417087422290475,20.020539196571224,186.9073892375709,162.84984045241762,0.36602360261243216,22.188735961914062,0.0,0.00016526467516086996,2110581.75
ACT-CLJ1224.3+0211,100.0,138.0,5.120000000000001,2.0,10.0,186.1152342357076,2.183380434682107,0.0006446380666158551,0.00280969706363976,100.0,138.0,3.0,0.002935935875079858,7.872886906876605,99.44721373788039,137.77262302112447,0.36962915711234473,8.306709289550781,0.0,0.00022988546697888523,1167109.375
ACT-CLJ1238.5-0004,201.0,195.0,5.120000000000001,2.0,10.0,189.6226356941653,-0.05159665035143013,0.00049536474094248,0.0018699339125305414,201.0,195.0,3.0,0.001953949459133132,8.351071631173392,200.5515660606824,194.96042489386826,0.3012437496965145,11.168225288391113,0.0,0.00017944855790119618,1669633.125
ACT-CLJ1238.5-0004,140.0,278.0,5.120000000000001,2.0,10.0,189.65652458265765,-0.005485568238720033,0.0011448170007495124,0.003465528367087245,140.0,278.0,3.0,0.0036212334741375788,4.707143139919041,139.89759171456583,277.59649251372633,-0.28471268932293786,6.904986381530762,0.0,0.0005883384728804231,133451.21875
ACT-CLJ1245.0+0231,152.0,62.0,8.192000000000002,2.0,10.0,191.26274760721827,2.4694803070439533,0.0009744631540665575,-0.0014278963208198547,152.0,62.0,3.0,-0.0014920512565005286,2.615447173597526,149.36391989937948,64.15284942535496,-0.08282043007735546,3.225051164627075,0.0,0.0017871148884296417,347122.625
ACT-CLJ1245.0+0231,65.0,251.0,8.192000000000002,2.0,10.0,191.31113019049988,2.5744791520432613,0.0012764503257371427,0.022832276299595833,65.0,251.0,3.0,0.023858123341909725,2.7066832824660847,58.82600957107267,244.73679023594283,-0.07689661416458302,3.3091683387756348,0.0,0.0037462590262293816,87929.8203125
ACT-CLJ1245.0+0231,202.0,268.0,8.192000000000002,2.0,10.0,191.2349420628394,2.583924533249029,0.0010985493020868554,0.007877940312027931,202.0,268.0,3.0,0.008231893709515607,2.2437942838569045,202.77761195046963,265.05660526936214,-0.0760018144187902,3.598308801651001,0.0,0.0018977078143507242,308831.90625
ACT-CLJ1245.0+0231,91.0,278.0,8.192000000000002,2.0,10.0,191.29667162278523,2.589479662928042,0.0013187281276907804,0.02037213370203972,91.0,278.0,3.0,0.021287447305888788,2.4672679901123047,91.0,278.0,3.0,3.094778060913086,0.0,0.004688957706093788,65910.1875
ACT-CLJ1249.7+0145,161.0,283.0,8.192000000000002,2.0,10.0,192.43018230067742,1.8202958852403155,0.0011732886648723505,0.006334551144391298,161.0,283.0,3.0,0.00661916054866585,2.856755323465479,179.02059990962883,279.7604756880754,0.05566284953507014,3.954848051071167,0.0,0.002265371847897768,151270.0
ACT-CLJ1249.7+0145,242.0,76.0,8.192000000000002,2.0,10.0,192.3851623513097,1.7052954112587835,0.0011388886846812204,0.016446873545646667,242.0,76.0,3.0,0.01718582643675245,2.6640182948020557,244.9004152030866,79.3693685841386,0.07352001749273741,4.790152072906494,0.0,0.0023012529127299786,107412.765625
ACT-CLJ1249.7+0145,60.0,148.0,8.192000000000002,2.0,10.0,192.48631941418085,1.7452950605485096,0.0009982921621431722,0.020192984491586685,60.0,148.0,3.0,0.021100248977368653,2.6072607656466418,61.12987789409342,155.26851595638766,0.0681464930642201,4.133275032043457,0.0,0.0014193756505846977,330487.1875
ACT-CLJ1250.6+0036,274.0,164.0,3.2,2.0,10.0,192.59078953303907,0.5993695510433636,0.0010861553788034924,0.030743148177862167,274.0,164.0,3.0,0.032124428222648424,28.517579352991362,273.8725719118881,164.20972126742427,0.3956092042752585,30.016115188598633,0.0,0.0004795576387550682,256983.390625
ACT-CLJ1256.7+0235,168.0,164.0,5.120000000000001,2.0,10.0,194.17928043754233,2.5932141112063336,6.132462033233309e-05,0.0038177729584276676,168.0,164.0,3.0,0.0039893043049407766,20.52968136687731,168.2554247523721,163.6316187609206,0.35440811774993153,22.821016311645508,0.0,0.00015811144839972258,2216931.0
ACT-CLJ1256.7+0235,223.0,266.0,8.192000000000002,2.0,10.0,194.14869204328892,2.6498803002049276,0.0011690741840736979,0.001547778956592083,223.0,266.0,3.0,0.0016173201816517932,0.5389370322227478,223.0,266.0,3.0,0.6196508407592773,0.0,0.0005072408821433783,230731.109375
ACT-CLJ1258.4+0043,252.0,84.0,8.192000000000002,2.0,10.0,194.5720056965601,0.6881226319995761,0.0011547927303560762,0.013917104341089725,252.0,84.0,3.0,0.014542395492026506,4.58160187687951,252.77155058963857,88.1422996166618,0.06225781807477995,5.714184761047363,0.0,0.002667509950697422,110666.0
ACT-CLJ1258.8+0059,181.0,55.0,8.192000000000002,2.0,10.0,194.70445463741441,0.9363044966843237,0.0010537307675695406,0.003384555922821164,181.0,55.0,3.0,0.003536622963242953,3.0162691607658094,179.43764645347798,49.16760735766051,-0.054093578963598156,4.038949012756348,0.0,0.000838983803987503,429496.0625
ACT-CLJ1258.8+0059,192.0,71.0,8.192000000000002,2.0,10.0,194.698342668779,0.945193353477648,0.000929072791660821,0.003600832773372531,192.0,71.0,3.0,0.0037626170651339514,3.0162741487229763,179.43777193710272,49.16772902343552,0.054093656102668475,4.208685398101807,0.0,0.0006540660979226232,660477.625
ACT-CLJ1301.2+0218,242.0,160.0,5.120000000000001,2.0,10.0,195.26023741313725,2.310710369272316,0.0007759441218113983,0.026800425723195076,242.0,160.0,3.0,0.02800456047963107,11.695291590071674,242.4664548091868,160.40465227604906,0.30893740549745624,15.57562255859375,0.0,0.0013465371448546648,533560.875
ACT-CLJ1301.2+0218,163.0,66.0,8.192000000000002,2.0,10.0,195.3041620307856,2.2584888566528627,0.0009308925214348372,0.007394322194159031,163.0,66.0,3.0,0.007726546780672481,3.062276704851081,164.35765147189318,63.49804714960549,-0.0673119771405475,3.2903099060058594,0.0,0.001685050898231566,337607.28125
ACT-CLJ1311.5-0119,201.0,286.0,8.192000000000002,2.0,10.0,197.85770734243056,-1.2646677042697192,0.0012604030489262947,0.0,201.0,286.0,3.0,0.0,2.3738336425162294,198.74692842299422,286.66333258128344,0.08327848369054938,3.2799880504608154,0.0,0.0031270491890609264,76750.703125
ACT-CLJ1311.5-0119,147.0,35.0,8.192000000000002,2.0,10.0,197.88771510212692,-1.4041121588160297,0.0012399856154554632,0.02700200304389,147.0,35.0,3.0,0.02821519460638067,2.291860342025757,147.0,35.0,3.0,3.077486038208008,0.0,0.00548636494204402,34099.23046875
ACT-CLJ1315.0+0121,161.0,264.0,8.192000000000002,2.0,10.0,198.76831695329918,1.408887661616221,0.000989067140504446,0.006921643391251564,161.0,264.0,3.0,0.007232630666795031,2.1130814434468017,161.6913717411175,263.95008171872206,0.08365311753055463,3.7032806873321533,0.0,0.0013844697969034314,416043.46875
ACT-CLJ1315.0+0121,220.0,47.0,8.192000000000002,2.0,10.0,198.7355308828771,1.28833194439546,0.001248862861444038,0.0074026864022016525,220.0,47.0,3.0,0.007735286789969836,2.250089645385742,220.0,47.0,3.0,3.0366108417510986,0.0,0.004074864089488983,50399.65625
ACT-CLJ1322.9-0227,152.0,289.0,8.192000000000002,2.0,10.0,200.74576425962513,-2.3935312381514677,0.0012352376834841832,0.015882594510912895,152.0,289.0,3.0,0.016596194521244736,2.280714120520046,153.00751322744634,288.1510480069657,-0.07276930733634612,3.2292559146881104,0.0,0.0030294114258140326,94657.078125
ACT-CLJ1322.9-0227,112.0,262.0,8.192000000000002,2.0,10.0,200.7680061812353,-2.408530948297566,0.001084075948956546,0.006583529058843851,112.0,262.0,3.0,0.0068793249630447004,2.2407930258886153,81.50046850885889,254.72956632993723,0.06091381805263008,3.4224700927734375,0.0,0.001799967372789979,297449.5
ACT-CLJ1324.9+0223,201.0,194.0,3.2,2.0,10.0,201.2084471098397,2.416335029316158,0.0004891575168669922,0.02660559117794037,201.0,194.0,3.0,0.027800972079116047,32.395744110828495,201.51023282263895,193.96342011981733,0.41314815630543394,33.422481536865234,0.0,0.0004464302328415215,2324842.75
ACT-CLJ1324.9+0223,178.0,86.0,8.192000000000002,2.0,10.0,201.22123664805034,2.3563351805755355,0.0007530701913491056,0.002707336563616991,178.0,86.0,3.0,0.00282897634976411,2.21856427192688,178.0,86.0,3.0,2.4937667846679688,0.0,0.0006800292758271098,1054940.75
ACT-CLJ1325.0+0209,249.0,78.0,8.192000000000002,2.0,10.0,201.20544877856318,2.1041523719479454,0.0011726073480474125,0.0030392888002097607,249.0,78.0,3.0,0.0031758430966593067,2.6341321075859048,233.57540496749942,57.82890663661751,-0.08615910970566903,4.427443027496338,0.0,0.0010338334832340479,267631.1875
ACT-CLJ1325.0+0209,167.0,237.0,5.120000000000001,2.0,10.0,201.25103488490757,2.192486436192567,0.0007288346642371642,0.004500716459006071,167.0,237.0,3.0,0.004702932243677817,8.460188380875968,167.50893007146826,236.39979121906256,0.3540685530678932,9.546195983886719,0.0,0.0003893088432960212,1626035.0
ACT-CLJ1325.0+0209,228.0,54.0,8.192000000000002,2.0,10.0,201.21712362756287,2.0908193705915763,0.0012272581103973518,0.008783545345067978,228.0,54.0,3.0,0.009178187293817851,2.6340344391912285,233.57477127419557,57.82904476556376,-0.0861588168136208,3.519137144088745,0.0,0.0012266573030501604,163257.71875
