cluster,project,scanno,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,offset,int_flux_Jy,int_flux_err_Jy,amp_snr,x_snr,y_snr,sigma_snr,offset_snr,int_snr,snr,masked,noise_ps,hits_ps,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,offset_fit_snr,red_type,Name,background_wide,local_rms_wide,ra_str,dec_str,RAJ2000,err_RAJ2000,DEJ2000,err_DEJ2000,peak_flux_wide,err_peak_flux_wide,int_flux_wide,err_int_flux_wide,a_wide,err_a_wide,b_wide,err_b_wide,pa_wide,err_pa_wide,residual_mean_wide,residual_std_wide,err_abs_flux_pct,err_fit_flux_pct,psf_a_wide,psf_b_wide,psf_pa_wide,background_076,local_rms_076,peak_flux_076,err_peak_flux_076,int_flux_076,err_int_flux_076,a_076,b_076,pa_076,residual_mean_076,residual_std_076,psf_a_076,psf_b_076,psf_pa_076,background_084,local_rms_084,peak_flux_084,err_peak_flux_084,int_flux_084,err_int_flux_084,a_084,b_084,pa_084,residual_mean_084,residual_std_084,psf_a_084,psf_b_084,psf_pa_084,background_092,local_rms_092,peak_flux_092,err_peak_flux_092,int_flux_092,err_int_flux_092,a_092,b_092,pa_092,residual_mean_092,residual_std_092,psf_a_092,psf_b_092,psf_pa_092,background_099,local_rms_099,peak_flux_099,err_peak_flux_099,int_flux_099,err_int_flux_099,a_099,b_099,pa_099,residual_mean_099,residual_std_099,psf_a_099,psf_b_099,psf_pa_099,background_107,local_rms_107,peak_flux_107,err_peak_flux_107,int_flux_107,err_int_flux_107,a_107,b_107,pa_107,residual_mean_107,residual_std_107,psf_a_107,psf_b_107,psf_pa_107,background_115,local_rms_115,peak_flux_115,err_peak_flux_115,int_flux_115,err_int_flux_115,a_115,b_115,pa_115,residual_mean_115,residual_std_115,psf_a_115,psf_b_115,psf_pa_115,background_122,local_rms_122,peak_flux_122,err_peak_flux_122,int_flux_122,err_int_flux_122,a_122,b_122,pa_122,residual_mean_122,residual_std_122,psf_a_122,psf_b_122,psf_pa_122,background_130,local_rms_130,peak_flux_130,err_peak_flux_130,int_flux_130,err_int_flux_130,a_130,b_130,pa_130,residual_mean_130,residual_std_130,psf_a_130,psf_b_130,psf_pa_130,background_143,local_rms_143,peak_flux_143,err_peak_flux_143,int_flux_143,err_int_flux_143,a_143,b_143,pa_143,residual_mean_143,residual_std_143,psf_a_143,psf_b_143,psf_pa_143,background_151,local_rms_151,peak_flux_151,err_peak_flux_151,int_flux_151,err_int_flux_151,a_151,b_151,pa_151,residual_mean_151,residual_std_151,psf_a_151,psf_b_151,psf_pa_151,background_158,local_rms_158,peak_flux_158,err_peak_flux_158,int_flux_158,err_int_flux_158,a_158,b_158,pa_158,residual_mean_158,residual_std_158,psf_a_158,psf_b_158,psf_pa_158,background_166,local_rms_166,peak_flux_166,err_peak_flux_166,int_flux_166,err_int_flux_166,a_166,b_166,pa_166,residual_mean_166,residual_std_166,psf_a_166,psf_b_166,psf_pa_166,background_174,local_rms_174,peak_flux_174,err_peak_flux_174,int_flux_174,err_int_flux_174,a_174,b_174,pa_174,residual_mean_174,residual_std_174,psf_a_174,psf_b_174,psf_pa_174,background_181,local_rms_181,peak_flux_181,err_peak_flux_181,int_flux_181,err_int_flux_181,a_181,b_181,pa_181,residual_mean_181,residual_std_181,psf_a_181,psf_b_181,psf_pa_181,background_189,local_rms_189,peak_flux_189,err_peak_flux_189,int_flux_189,err_int_flux_189,a_189,b_189,pa_189,residual_mean_189,residual_std_189,psf_a_189,psf_b_189,psf_pa_189,background_197,local_rms_197,peak_flux_197,err_peak_flux_197,int_flux_197,err_int_flux_197,a_197,b_197,pa_197,residual_mean_197,residual_std_197,psf_a_197,psf_b_197,psf_pa_197,background_204,local_rms_204,peak_flux_204,err_peak_flux_204,int_flux_204,err_int_flux_204,a_204,b_204,pa_204,residual_mean_204,residual_std_204,psf_a_204,psf_b_204,psf_pa_204,background_212,local_rms_212,peak_flux_212,err_peak_flux_212,int_flux_212,err_int_flux_212,a_212,b_212,pa_212,residual_mean_212,residual_std_212,psf_a_212,psf_b_212,psf_pa_212,background_220,local_rms_220,peak_flux_220,err_peak_flux_220,int_flux_220,err_int_flux_220,a_220,b_220,pa_220,residual_mean_220,residual_std_220,psf_a_220,psf_b_220,psf_pa_220,background_227,local_rms_227,peak_flux_227,err_peak_flux_227,int_flux_227,err_int_flux_227,a_227,b_227,pa_227,residual_mean_227,residual_std_227,psf_a_227,psf_b_227,psf_pa_227,alpha,err_alpha,reduced_chi2,int_flux_fit_200,err_int_flux_fit_200,GroupID,GroupSize,Separation
ACT-CLJ0201.6-0211,all,0,132.0,160.0,3.2,2.0,4.0,30.445338386246096,-2.1988158100847235,2.915339090566248E-4,0.0012441192792064838,131.99999991198644,159.99999990139108,2.999999830778445,-1.4934937823701741E-5,-0.042784480733097374,8.779483415142596E-5,8.293328580408003,131.36347171936015,159.7185001045931,3.6171184414652733,0.00430911841044714,32.403379483033085,8.747026443481445,0.0,9.965250501409173E-5,6022227.0,ACT-CLJ0201.6-0211,1.697955213137E-4,1.512637206269995,0.3771515107547089,0.0,16234.224718139953,-9.28491718169E-4,-0.0653730414423692,435.6657618947,21.0,GLEAM J020145-021151,1.4404695E-4,0.010251749,02:01:45.74,-02:11:51.23,30.440584,3.380516718607396E-4,-2.1975646,3.5172069328837097E-4,0.57562035,0.009874354,0.638072,0.013009877,154.0144,0.8712026,132.92253,1.2572178,-86.658295,0.10908189,-5.1910453E-4,0.012461448,8.0,2.0,139.42076,132.47781,1.645779,0.018336318,0.10038019,2.363195,0.08689482,2.4115222,0.08867182,335.1945,303.30365,-86.658295,0.010721781,0.09112351,328.7447,303.07114,-7.2582507,-0.0014327541,0.07849131,1.8547676,0.07261442,1.9008682,0.07441926,304.67773,275.14865,-86.658295,0.03005128,0.10122522,297.5672,274.90292,-2.316553,-0.0019949058,0.07202743,1.7418971,0.06545854,1.7932765,0.06738933,280.37305,253.54015,-86.658295,0.012486291,0.07648208,272.62933,253.2808,-3.1611342,-0.0035110484,0.0659595,1.4467922,0.058867835,1.4959241,0.060866937,261.9828,237.16882,-86.658295,0.012731196,0.07960921,253.67831,236.8967,-3.900786,-0.0020471853,0.0529652,1.4235765,0.046752244,1.4807469,0.0486298,241.92802,216.24951,-86.658295,0.0056710728,0.08008681,232.90959,215.95724,-0.7150295,0.0028930649,0.046256203,1.2305702,0.040418737,1.2881323,0.042309392,225.11168,201.28352,-86.658295,0.010492233,0.051836092,215.39029,200.97348,4.080126,5.766399E-4,0.04052251,1.1293991,0.034881894,1.1890724,0.03672492,212.67943,189.10318,-86.658295,-0.0074264365,0.0346545,202.36168,188.77618,1.1399637,-0.001617079,0.038776807,0.90894246,0.03343441,0.9627384,0.03541323,201.77382,179.66183,-86.658295,-0.0016797234,0.060710877,190.86746,179.31981,0.975746,9.834617E-4,0.034599517,0.89825606,0.029937897,0.96162844,0.03205003,186.29012,162.67413,-86.658295,-0.007315403,0.031576894,174.41823,162.30013,5.2733116,0.0010840845,0.03016735,0.80056566,0.025776241,0.86264974,0.027775196,178.51288,155.42372,-86.658295,-0.0012174923,0.033208754,166.086,155.03369,2.5567336,0.0012660812,0.027620194,0.82163596,0.02325822,0.89315027,0.025282592,169.55542,147.15042,-86.658295,-0.0109178675,0.028277202,156.41852,146.73999,0.07027702,0.002603278,0.027884806,0.7248744,0.023771632,0.79187435,0.025968838,165.17975,141.31068,-86.658295,-0.0038144053,0.020649044,151.6643,140.88432,-4.9270263,0.0014072417,0.027004449,0.6640101,0.02323814,0.73039013,0.02556122,159.62645,135.81108,-86.658295,6.1975716E-4,0.025564723,145.5964,135.36835,2.7685964,0.004775723,0.025438461,0.6182775,0.021311281,0.68609643,0.02364892,153.39333,128.83826,-86.658295,0.0016867667,0.022471504,138.73436,128.37267,1.691204,0.0018366571,0.023371682,0.5827536,0.019427197,0.65142107,0.021716358,148.78206,124.36368,-86.658295,0.0018114267,0.022544902,133.61816,123.88198,-3.689339,-0.0025487356,0.023830703,0.57274735,0.019839657,0.64473426,0.022333246,144.81422,119.85129,-86.658295,0.003065442,0.017923199,129.18541,119.35208,-1.425753,0.0015942594,0.02747786,0.5764862,0.02293321,0.6542317,0.026026005,140.64929,115.094406,-86.658295,-0.0082416255,0.027703872,124.498726,114.57519,-1.2864013,0.0024919757,0.02670782,0.5306739,0.022064203,0.607284,0.025249474,136.79482,110.46348,-86.658295,0.004266115,0.020250682,120.127144,109.92305,1.0591695,-0.0014422394,0.026593022,0.4957574,0.021925028,0.5713196,0.025266789,133.79028,107.94483,-86.658295,8.8605843E-4,0.02743797,116.69425,107.39206,-0.20665723,0.0019640713,0.026952818,0.46542707,0.022364542,0.5402725,0.025960987,130.95665,104.59479,-86.658295,-0.006066749,0.0264311,113.434364,104.024666,-0.8796992,-1.3130497,0.029442908,1.5146512,0.624600206978373,0.09148848420312605,1,6,17.68575622134775
ACT-CLJ0201.6-0211,all,0,132.0,160.0,3.2,2.0,5.0,30.445338386246096,-2.1988158100847235,2.915339090566248E-4,0.0012441192792064838,131.99999991198644,159.99999990139108,2.999999830778445,-1.4934937823701741E-5,-0.042784480733097374,8.779483415142596E-5,8.293328580408003,131.36347171936015,159.7185001045931,3.6171184414652733,0.00430911841044714,32.403379483033085,8.747026443481445,0.0,9.965250501409173E-5,6022227.0,ACT-CLJ0201.6-0211,1.697955213137E-4,1.512637206269995,0.3771515107547089,0.0,16234.224718139953,-9.28491718169E-4,-0.0653730414423692,435.6657618947,21.0,GLEAM J020145-021151,1.4404695E-4,0.010251749,02:01:45.74,-02:11:51.23,30.440584,3.380516718607396E-4,-2.1975646,3.5172069328837097E-4,0.57562035,0.009874354,0.638072,0.013009877,154.0144,0.8712026,132.92253,1.2572178,-86.658295,0.10908189,-5.1910453E-4,0.012461448,8.0,2.0,139.42076,132.47781,1.645779,0.018336318,0.10038019,2.363195,0.08689482,2.4115222,0.08867182,335.1945,303.30365,-86.658295,0.010721781,0.09112351,328.7447,303.07114,-7.2582507,-0.0014327541,0.07849131,1.8547676,0.07261442,1.9008682,0.07441926,304.67773,275.14865,-86.658295,0.03005128,0.10122522,297.5672,274.90292,-2.316553,-0.0019949058,0.07202743,1.7418971,0.06545854,1.7932765,0.06738933,280.37305,253.54015,-86.658295,0.012486291,0.07648208,272.62933,253.2808,-3.1611342,-0.0035110484,0.0659595,1.4467922,0.058867835,1.4959241,0.060866937,261.9828,237.16882,-86.658295,0.012731196,0.07960921,253.67831,236.8967,-3.900786,-0.0020471853,0.0529652,1.4235765,0.046752244,1.4807469,0.0486298,241.92802,216.24951,-86.658295,0.0056710728,0.08008681,232.90959,215.95724,-0.7150295,0.0028930649,0.046256203,1.2305702,0.040418737,1.2881323,0.042309392,225.11168,201.28352,-86.658295,0.010492233,0.051836092,215.39029,200.97348,4.080126,5.766399E-4,0.04052251,1.1293991,0.034881894,1.1890724,0.03672492,212.67943,189.10318,-86.658295,-0.0074264365,0.0346545,202.36168,188.77618,1.1399637,-0.001617079,0.038776807,0.90894246,0.03343441,0.9627384,0.03541323,201.77382,179.66183,-86.658295,-0.0016797234,0.060710877,190.86746,179.31981,0.975746,9.834617E-4,0.034599517,0.89825606,0.029937897,0.96162844,0.03205003,186.29012,162.67413,-86.658295,-0.007315403,0.031576894,174.41823,162.30013,5.2733116,0.0010840845,0.03016735,0.80056566,0.025776241,0.86264974,0.027775196,178.51288,155.42372,-86.658295,-0.0012174923,0.033208754,166.086,155.03369,2.5567336,0.0012660812,0.027620194,0.82163596,0.02325822,0.89315027,0.025282592,169.55542,147.15042,-86.658295,-0.0109178675,0.028277202,156.41852,146.73999,0.07027702,0.002603278,0.027884806,0.7248744,0.023771632,0.79187435,0.025968838,165.17975,141.31068,-86.658295,-0.0038144053,0.020649044,151.6643,140.88432,-4.9270263,0.0014072417,0.027004449,0.6640101,0.02323814,0.73039013,0.02556122,159.62645,135.81108,-86.658295,6.1975716E-4,0.025564723,145.5964,135.36835,2.7685964,0.004775723,0.025438461,0.6182775,0.021311281,0.68609643,0.02364892,153.39333,128.83826,-86.658295,0.0016867667,0.022471504,138.73436,128.37267,1.691204,0.0018366571,0.023371682,0.5827536,0.019427197,0.65142107,0.021716358,148.78206,124.36368,-86.658295,0.0018114267,0.022544902,133.61816,123.88198,-3.689339,-0.0025487356,0.023830703,0.57274735,0.019839657,0.64473426,0.022333246,144.81422,119.85129,-86.658295,0.003065442,0.017923199,129.18541,119.35208,-1.425753,0.0015942594,0.02747786,0.5764862,0.02293321,0.6542317,0.026026005,140.64929,115.094406,-86.658295,-0.0082416255,0.027703872,124.498726,114.57519,-1.2864013,0.0024919757,0.02670782,0.5306739,0.022064203,0.607284,0.025249474,136.79482,110.46348,-86.658295,0.004266115,0.020250682,120.127144,109.92305,1.0591695,-0.0014422394,0.026593022,0.4957574,0.021925028,0.5713196,0.025266789,133.79028,107.94483,-86.658295,8.8605843E-4,0.02743797,116.69425,107.39206,-0.20665723,0.0019640713,0.026952818,0.46542707,0.022364542,0.5402725,0.025960987,130.95665,104.59479,-86.658295,-0.006066749,0.0264311,113.434364,104.024666,-0.8796992,-1.3130497,0.029442908,1.5146512,0.624600206978373,0.09148848420312605,1,6,17.68575622134775
ACT-CLJ0201.6-0211,all,0,132.0,160.0,3.0,3.0,4.0,30.445338386246096,-2.1988158100847235,2.915339090566248E-4,0.0012441192792064838,131.99999991198644,159.99999990139108,2.999999830778445,-1.4934937823701741E-5,-0.042784480733097374,8.779483415142596E-5,8.293328580408003,131.36347171936015,159.7185001045931,3.6171184414652733,0.00430911841044714,32.403379483033085,8.747026443481445,0.0,9.965250501409173E-5,6022227.0,ACT-CLJ0201.6-0211,1.697955213137E-4,1.512637206269995,0.3771515107547089,0.0,16234.224718139953,-9.28491718169E-4,-0.0653730414423692,435.6657618947,21.0,GLEAM J020145-021151,1.4404695E-4,0.010251749,02:01:45.74,-02:11:51.23,30.440584,3.380516718607396E-4,-2.1975646,3.5172069328837097E-4,0.57562035,0.009874354,0.638072,0.013009877,154.0144,0.8712026,132.92253,1.2572178,-86.658295,0.10908189,-5.1910453E-4,0.012461448,8.0,2.0,139.42076,132.47781,1.645779,0.018336318,0.10038019,2.363195,0.08689482,2.4115222,0.08867182,335.1945,303.30365,-86.658295,0.010721781,0.09112351,328.7447,303.07114,-7.2582507,-0.0014327541,0.07849131,1.8547676,0.07261442,1.9008682,0.07441926,304.67773,275.14865,-86.658295,0.03005128,0.10122522,297.5672,274.90292,-2.316553,-0.0019949058,0.07202743,1.7418971,0.06545854,1.7932765,0.06738933,280.37305,253.54015,-86.658295,0.012486291,0.07648208,272.62933,253.2808,-3.1611342,-0.0035110484,0.0659595,1.4467922,0.058867835,1.4959241,0.060866937,261.9828,237.16882,-86.658295,0.012731196,0.07960921,253.67831,236.8967,-3.900786,-0.0020471853,0.0529652,1.4235765,0.046752244,1.4807469,0.0486298,241.92802,216.24951,-86.658295,0.0056710728,0.08008681,232.90959,215.95724,-0.7150295,0.0028930649,0.046256203,1.2305702,0.040418737,1.2881323,0.042309392,225.11168,201.28352,-86.658295,0.010492233,0.051836092,215.39029,200.97348,4.080126,5.766399E-4,0.04052251,1.1293991,0.034881894,1.1890724,0.03672492,212.67943,189.10318,-86.658295,-0.0074264365,0.0346545,202.36168,188.77618,1.1399637,-0.001617079,0.038776807,0.90894246,0.03343441,0.9627384,0.03541323,201.77382,179.66183,-86.658295,-0.0016797234,0.060710877,190.86746,179.31981,0.975746,9.834617E-4,0.034599517,0.89825606,0.029937897,0.96162844,0.03205003,186.29012,162.67413,-86.658295,-0.007315403,0.031576894,174.41823,162.30013,5.2733116,0.0010840845,0.03016735,0.80056566,0.025776241,0.86264974,0.027775196,178.51288,155.42372,-86.658295,-0.0012174923,0.033208754,166.086,155.03369,2.5567336,0.0012660812,0.027620194,0.82163596,0.02325822,0.89315027,0.025282592,169.55542,147.15042,-86.658295,-0.0109178675,0.028277202,156.41852,146.73999,0.07027702,0.002603278,0.027884806,0.7248744,0.023771632,0.79187435,0.025968838,165.17975,141.31068,-86.658295,-0.0038144053,0.020649044,151.6643,140.88432,-4.9270263,0.0014072417,0.027004449,0.6640101,0.02323814,0.73039013,0.02556122,159.62645,135.81108,-86.658295,6.1975716E-4,0.025564723,145.5964,135.36835,2.7685964,0.004775723,0.025438461,0.6182775,0.021311281,0.68609643,0.02364892,153.39333,128.83826,-86.658295,0.0016867667,0.022471504,138.73436,128.37267,1.691204,0.0018366571,0.023371682,0.5827536,0.019427197,0.65142107,0.021716358,148.78206,124.36368,-86.658295,0.0018114267,0.022544902,133.61816,123.88198,-3.689339,-0.0025487356,0.023830703,0.57274735,0.019839657,0.64473426,0.022333246,144.81422,119.85129,-86.658295,0.003065442,0.017923199,129.18541,119.35208,-1.425753,0.0015942594,0.02747786,0.5764862,0.02293321,0.6542317,0.026026005,140.64929,115.094406,-86.658295,-0.0082416255,0.027703872,124.498726,114.57519,-1.2864013,0.0024919757,0.02670782,0.5306739,0.022064203,0.607284,0.025249474,136.79482,110.46348,-86.658295,0.004266115,0.020250682,120.127144,109.92305,1.0591695,-0.0014422394,0.026593022,0.4957574,0.021925028,0.5713196,0.025266789,133.79028,107.94483,-86.658295,8.8605843E-4,0.02743797,116.69425,107.39206,-0.20665723,0.0019640713,0.026952818,0.46542707,0.022364542,0.5402725,0.025960987,130.95665,104.59479,-86.658295,-0.006066749,0.0264311,113.434364,104.024666,-0.8796992,-1.3130497,0.029442908,1.5146512,0.624600206978373,0.09148848420312605,1,6,17.68575622134775
ACT-CLJ0201.6-0211,all,0,132.0,160.0,4.0,4.0,5.0,30.445338386246096,-2.1988158100847235,2.915339090566248E-4,0.0012441192792064838,131.99999991198644,159.99999990139108,2.999999830778445,-1.4934937823701741E-5,-0.042784480733097374,8.779483415142596E-5,8.293328580408003,131.36347171936015,159.7185001045931,3.6171184414652733,0.00430911841044714,32.403379483033085,8.747026443481445,0.0,9.965250501409173E-5,6022227.0,ACT-CLJ0201.6-0211,1.697955213137E-4,1.512637206269995,0.3771515107547089,0.0,16234.224718139953,-9.28491718169E-4,-0.0653730414423692,435.6657618947,21.0,GLEAM J020145-021151,1.4404695E-4,0.010251749,02:01:45.74,-02:11:51.23,30.440584,3.380516718607396E-4,-2.1975646,3.5172069328837097E-4,0.57562035,0.009874354,0.638072,0.013009877,154.0144,0.8712026,132.92253,1.2572178,-86.658295,0.10908189,-5.1910453E-4,0.012461448,8.0,2.0,139.42076,132.47781,1.645779,0.018336318,0.10038019,2.363195,0.08689482,2.4115222,0.08867182,335.1945,303.30365,-86.658295,0.010721781,0.09112351,328.7447,303.07114,-7.2582507,-0.0014327541,0.07849131,1.8547676,0.07261442,1.9008682,0.07441926,304.67773,275.14865,-86.658295,0.03005128,0.10122522,297.5672,274.90292,-2.316553,-0.0019949058,0.07202743,1.7418971,0.06545854,1.7932765,0.06738933,280.37305,253.54015,-86.658295,0.012486291,0.07648208,272.62933,253.2808,-3.1611342,-0.0035110484,0.0659595,1.4467922,0.058867835,1.4959241,0.060866937,261.9828,237.16882,-86.658295,0.012731196,0.07960921,253.67831,236.8967,-3.900786,-0.0020471853,0.0529652,1.4235765,0.046752244,1.4807469,0.0486298,241.92802,216.24951,-86.658295,0.0056710728,0.08008681,232.90959,215.95724,-0.7150295,0.0028930649,0.046256203,1.2305702,0.040418737,1.2881323,0.042309392,225.11168,201.28352,-86.658295,0.010492233,0.051836092,215.39029,200.97348,4.080126,5.766399E-4,0.04052251,1.1293991,0.034881894,1.1890724,0.03672492,212.67943,189.10318,-86.658295,-0.0074264365,0.0346545,202.36168,188.77618,1.1399637,-0.001617079,0.038776807,0.90894246,0.03343441,0.9627384,0.03541323,201.77382,179.66183,-86.658295,-0.0016797234,0.060710877,190.86746,179.31981,0.975746,9.834617E-4,0.034599517,0.89825606,0.029937897,0.96162844,0.03205003,186.29012,162.67413,-86.658295,-0.007315403,0.031576894,174.41823,162.30013,5.2733116,0.0010840845,0.03016735,0.80056566,0.025776241,0.86264974,0.027775196,178.51288,155.42372,-86.658295,-0.0012174923,0.033208754,166.086,155.03369,2.5567336,0.0012660812,0.027620194,0.82163596,0.02325822,0.89315027,0.025282592,169.55542,147.15042,-86.658295,-0.0109178675,0.028277202,156.41852,146.73999,0.07027702,0.002603278,0.027884806,0.7248744,0.023771632,0.79187435,0.025968838,165.17975,141.31068,-86.658295,-0.0038144053,0.020649044,151.6643,140.88432,-4.9270263,0.0014072417,0.027004449,0.6640101,0.02323814,0.73039013,0.02556122,159.62645,135.81108,-86.658295,6.1975716E-4,0.025564723,145.5964,135.36835,2.7685964,0.004775723,0.025438461,0.6182775,0.021311281,0.68609643,0.02364892,153.39333,128.83826,-86.658295,0.0016867667,0.022471504,138.73436,128.37267,1.691204,0.0018366571,0.023371682,0.5827536,0.019427197,0.65142107,0.021716358,148.78206,124.36368,-86.658295,0.0018114267,0.022544902,133.61816,123.88198,-3.689339,-0.0025487356,0.023830703,0.57274735,0.019839657,0.64473426,0.022333246,144.81422,119.85129,-86.658295,0.003065442,0.017923199,129.18541,119.35208,-1.425753,0.0015942594,0.02747786,0.5764862,0.02293321,0.6542317,0.026026005,140.64929,115.094406,-86.658295,-0.0082416255,0.027703872,124.498726,114.57519,-1.2864013,0.0024919757,0.02670782,0.5306739,0.022064203,0.607284,0.025249474,136.79482,110.46348,-86.658295,0.004266115,0.020250682,120.127144,109.92305,1.0591695,-0.0014422394,0.026593022,0.4957574,0.021925028,0.5713196,0.025266789,133.79028,107.94483,-86.658295,8.8605843E-4,0.02743797,116.69425,107.39206,-0.20665723,0.0019640713,0.026952818,0.46542707,0.022364542,0.5402725,0.025960987,130.95665,104.59479,-86.658295,-0.006066749,0.0264311,113.434364,104.024666,-0.8796992,-1.3130497,0.029442908,1.5146512,0.624600206978373,0.09148848420312605,1,6,17.68575622134775
ACT-CLJ0201.6-0211,all,0,132.0,160.0,4.0,4.0,6.0,30.445338386246096,-2.1988158100847235,2.915339090566248E-4,0.0012441192792064838,131.99999991198644,159.99999990139108,2.999999830778445,-1.4934937823701741E-5,-0.042784480733097374,8.779483415142596E-5,8.293328580408003,131.36347171936015,159.7185001045931,3.6171184414652733,0.00430911841044714,32.403379483033085,8.747026443481445,0.0,9.965250501409173E-5,6022227.0,ACT-CLJ0201.6-0211,1.697955213137E-4,1.512637206269995,0.3771515107547089,0.0,16234.224718139953,-9.28491718169E-4,-0.0653730414423692,435.6657618947,21.0,GLEAM J020145-021151,1.4404695E-4,0.010251749,02:01:45.74,-02:11:51.23,30.440584,3.380516718607396E-4,-2.1975646,3.5172069328837097E-4,0.57562035,0.009874354,0.638072,0.013009877,154.0144,0.8712026,132.92253,1.2572178,-86.658295,0.10908189,-5.1910453E-4,0.012461448,8.0,2.0,139.42076,132.47781,1.645779,0.018336318,0.10038019,2.363195,0.08689482,2.4115222,0.08867182,335.1945,303.30365,-86.658295,0.010721781,0.09112351,328.7447,303.07114,-7.2582507,-0.0014327541,0.07849131,1.8547676,0.07261442,1.9008682,0.07441926,304.67773,275.14865,-86.658295,0.03005128,0.10122522,297.5672,274.90292,-2.316553,-0.0019949058,0.07202743,1.7418971,0.06545854,1.7932765,0.06738933,280.37305,253.54015,-86.658295,0.012486291,0.07648208,272.62933,253.2808,-3.1611342,-0.0035110484,0.0659595,1.4467922,0.058867835,1.4959241,0.060866937,261.9828,237.16882,-86.658295,0.012731196,0.07960921,253.67831,236.8967,-3.900786,-0.0020471853,0.0529652,1.4235765,0.046752244,1.4807469,0.0486298,241.92802,216.24951,-86.658295,0.0056710728,0.08008681,232.90959,215.95724,-0.7150295,0.0028930649,0.046256203,1.2305702,0.040418737,1.2881323,0.042309392,225.11168,201.28352,-86.658295,0.010492233,0.051836092,215.39029,200.97348,4.080126,5.766399E-4,0.04052251,1.1293991,0.034881894,1.1890724,0.03672492,212.67943,189.10318,-86.658295,-0.0074264365,0.0346545,202.36168,188.77618,1.1399637,-0.001617079,0.038776807,0.90894246,0.03343441,0.9627384,0.03541323,201.77382,179.66183,-86.658295,-0.0016797234,0.060710877,190.86746,179.31981,0.975746,9.834617E-4,0.034599517,0.89825606,0.029937897,0.96162844,0.03205003,186.29012,162.67413,-86.658295,-0.007315403,0.031576894,174.41823,162.30013,5.2733116,0.0010840845,0.03016735,0.80056566,0.025776241,0.86264974,0.027775196,178.51288,155.42372,-86.658295,-0.0012174923,0.033208754,166.086,155.03369,2.5567336,0.0012660812,0.027620194,0.82163596,0.02325822,0.89315027,0.025282592,169.55542,147.15042,-86.658295,-0.0109178675,0.028277202,156.41852,146.73999,0.07027702,0.002603278,0.027884806,0.7248744,0.023771632,0.79187435,0.025968838,165.17975,141.31068,-86.658295,-0.0038144053,0.020649044,151.6643,140.88432,-4.9270263,0.0014072417,0.027004449,0.6640101,0.02323814,0.73039013,0.02556122,159.62645,135.81108,-86.658295,6.1975716E-4,0.025564723,145.5964,135.36835,2.7685964,0.004775723,0.025438461,0.6182775,0.021311281,0.68609643,0.02364892,153.39333,128.83826,-86.658295,0.0016867667,0.022471504,138.73436,128.37267,1.691204,0.0018366571,0.023371682,0.5827536,0.019427197,0.65142107,0.021716358,148.78206,124.36368,-86.658295,0.0018114267,0.022544902,133.61816,123.88198,-3.689339,-0.0025487356,0.023830703,0.57274735,0.019839657,0.64473426,0.022333246,144.81422,119.85129,-86.658295,0.003065442,0.017923199,129.18541,119.35208,-1.425753,0.0015942594,0.02747786,0.5764862,0.02293321,0.6542317,0.026026005,140.64929,115.094406,-86.658295,-0.0082416255,0.027703872,124.498726,114.57519,-1.2864013,0.0024919757,0.02670782,0.5306739,0.022064203,0.607284,0.025249474,136.79482,110.46348,-86.658295,0.004266115,0.020250682,120.127144,109.92305,1.0591695,-0.0014422394,0.026593022,0.4957574,0.021925028,0.5713196,0.025266789,133.79028,107.94483,-86.658295,8.8605843E-4,0.02743797,116.69425,107.39206,-0.20665723,0.0019640713,0.026952818,0.46542707,0.022364542,0.5402725,0.025960987,130.95665,104.59479,-86.658295,-0.006066749,0.0264311,113.434364,104.024666,-0.8796992,-1.3130497,0.029442908,1.5146512,0.624600206978373,0.09148848420312605,1,6,17.68575622134775
