cluster,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,int_flux_Jy,int_flux_err_Jy,amp_snr,x_snr,y_snr,sigma_snr,snr,masked,noise_ps,hits_ps,Unnamed: 0,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,red_type
ACT-CLJ0844.6+0216,130.0,49.0,6.0,6.0,7.0,131.1915581042897,2.2112013263403942,0.0011387648499153577,0.0026326198532880957,129.99999978044232,48.99999977418592,3.0000010977327256,0.14887125438129345,1.0820345069436867,1.6056616891821274,117.59211704705918,51.65785212271881,13.175809628731928,2.908139228820801,0.0,0.0005679591558873653,246213.828125,115,ACT-CLJ0844.6+0216,0.0001481581578496,1.0101108874733675,0.0042162351633577,0.0019051973784484,3150.257146296719,0.0244558855935186,0.9932047240131796,20.0
ACT-CLJ0844.6+0216,107.0,221.0,6.0,6.0,7.0,131.20434741899928,2.3067566338034937,0.000782099150068833,0.0008841304247886997,106.99999987465242,221.00000003912598,3.000000130866348,0.049996402013862656,0.3633370798700473,1.2697466289198163,119.41082510438213,213.22882039924673,17.665588631182345,3.1009104251861572,0.0,0.00021181590273045003,1966180.75,115,ACT-CLJ0844.6+0216,0.0001481581578496,1.0101108874733675,0.0042162351633577,0.0019051973784484,3150.257146296719,0.0244558855935186,0.9932047240131796,20.0
ACT-CLJ0845.0+0127,201.0,281.0,3.2,2.0,4.0,131.24137189987744,1.5286212022092547,0.0012142423732730053,0.002878075192007878,200.9999999872543,280.9999999962631,2.999999909646577,0.16275130803101207,1.215344518337453,5.198887688886141,200.64420412485813,280.9473249777514,2.7741154957248044,6.184474468231201,0.0,0.0004923595697619021,242889.1875,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,223.0,199.0,3.2,2.0,4.0,131.22914602545984,1.4830655238557164,0.0006917731393157757,0.0010902599005770553,223.00000000969632,199.0000000037922,2.9999998310872478,0.061652737952192456,0.4601997362057429,4.330120743924398,223.34017387642123,199.46397244652002,3.33704388858237,4.496402740478516,0.0,0.00018433621153235435,2156500.0,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,201.0,281.0,3.2,2.0,5.0,131.24137189987744,1.5286212022092547,0.0012142423732730053,0.002878075192007878,200.9999999872543,280.9999999962631,2.999999909646577,0.16275130803101207,1.215344518337453,5.198887688886141,200.64420412485813,280.9473249777514,2.7741154957248044,6.184474468231201,0.0,0.0004923595697619021,242889.1875,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,223.0,199.0,3.2,2.0,5.0,131.22914602545984,1.4830655238557164,0.0006917731393157757,0.0010902599005770553,223.00000000969632,199.0000000037922,2.9999998310872478,0.061652737952192456,0.4601997362057429,4.330120743924398,223.34017387642123,199.46397244652002,3.33704388858237,4.496402740478516,0.0,0.00018433621153235435,2156500.0,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,79.0,94.0,5.120000000000001,2.0,6.0,131.30917161688737,1.4247319934560985,0.0010403967063144413,0.0029687045273766245,78.99999988135288,93.99999954299778,3.000001573752339,0.1678764621404443,1.2529004507201136,4.293536934382769,78.95111925965601,93.73326183211336,5.125524088509085,5.608173847198486,0.0,0.00043072435073554516,358798.0625,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,223.0,200.0,5.120000000000001,2.0,6.0,131.22914601706754,1.483621079254021,0.000696851061023224,0.0010703153331652817,223.00000004708838,199.999999889969,2.99999922737453,0.060524875003152734,0.45181294807835354,4.357120240738676,223.3027608177699,199.50227347291556,3.3280725164329037,4.52733850479126,0.0,0.00018652420840226114,1970688.25,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,201.0,281.0,3.2,2.0,6.0,131.24137189987744,1.5286212022092547,0.0012142423732730053,0.002878075192007878,200.9999999872543,280.9999999962631,2.999999909646577,0.16275130803101207,1.215344518337453,5.198887688886141,200.64420412485813,280.9473249777514,2.7741154957248044,6.184474468231201,0.0,0.0004923595697619021,242889.1875,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,79.0,94.0,5.120000000000001,2.0,7.0,131.30917161688737,1.4247319934560985,0.0010403967063144413,0.0029687045273766245,78.99999988135288,93.99999954299778,3.000001573752339,0.1678764621404443,1.2529004507201136,4.293536934382769,78.95111925965601,93.73326183211336,5.125524088509085,5.608173847198486,0.0,0.00043072435073554516,358798.0625,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,223.0,200.0,5.120000000000001,2.0,7.0,131.22914601706754,1.483621079254021,0.000696851061023224,0.0010703153331652817,223.00000004708838,199.999999889969,2.99999922737453,0.060524875003152734,0.45181294807835354,4.357120240738676,223.3027608177699,199.50227347291556,3.3280725164329037,4.52733850479126,0.0,0.00018652420840226114,1970688.25,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,201.0,281.0,3.2,2.0,7.0,131.24137189987744,1.5286212022092547,0.0012142423732730053,0.002878075192007878,200.9999999872543,280.9999999962631,2.999999909646577,0.16275130803101207,1.215344518337453,5.198887688886141,200.64420412485813,280.9473249777514,2.7741154957248044,6.184474468231201,0.0,0.0004923595697619021,242889.1875,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,201.0,281.0,3.0,3.0,4.0,131.24137189987744,1.5286212022092547,0.0012142423732730053,0.002878075192007878,200.9999999872543,280.9999999962631,2.999999909646577,0.16275130803101207,1.215344518337453,5.198887688886141,200.64420412485813,280.9473249777514,2.7741154957248044,6.184474468231201,0.0,0.0004923595697619021,242889.1875,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,79.0,94.0,4.800000000000001,3.0,5.0,131.30917161688737,1.4247319934560985,0.0010403967063144413,0.0029687045273766245,78.99999988135288,93.99999954299778,3.000001573752339,0.1678764621404443,1.2529004507201136,4.293536934382769,78.95111925965601,93.73326183211336,5.125524088509085,5.608173847198486,0.0,0.00043072435073554516,358798.0625,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,223.0,199.0,4.800000000000001,3.0,5.0,131.22914602545984,1.4830655238557164,0.0006917731393157757,0.0010902599005770553,223.00000000969632,199.0000000037922,2.9999998310872478,0.061652737952192456,0.4601997362057429,4.330120743924398,223.34017387642123,199.46397244652002,3.33704388858237,4.496402740478516,0.0,0.00018433621153235435,2156500.0,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,201.0,281.0,3.0,3.0,5.0,131.24137189987744,1.5286212022092547,0.0012142423732730053,0.002878075192007878,200.9999999872543,280.9999999962631,2.999999909646577,0.16275130803101207,1.215344518337453,5.198887688886141,200.64420412485813,280.9473249777514,2.7741154957248044,6.184474468231201,0.0,0.0004923595697619021,242889.1875,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
ACT-CLJ0845.0+0127,79.0,94.0,4.800000000000001,3.0,6.0,131.30917161688737,1.4247319934560985,0.0010403967063144413,0.0029687045273766245,78.99999988135288,93.99999954299778,3.000001573752339,0.1678764621404443,1.2529004507201136,4.293536934382769,78.95111925965601,93.73326183211336,5.125524088509085,5.608173847198486,0.0,0.00043072435073554516,358798.0625,116,ACT-CLJ0845.0+0127,0.0001494063488803,1.0626828787372191,0.1191780777297903,0.0180997199306494,3011.6354203729275,0.0283055755511629,1.0378792646559314,20.0
