cluster,project,scanno,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,offset,int_flux_Jy,int_flux_err_Jy,peak_snr,peak_flux_mJy_adj,snr,masked,noise_ps,hits_ps,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,offset_fit_snr,red_type,cntr_01,dist_x,pang_x,ra_01,dec_01,ra,dec,err_maj,err_min,err_ang,designation,j_m,j_cmsig,j_msigcom,j_snr,h_m,h_cmsig,h_msigcom,h_snr,k_m,k_cmsig,k_msigcom,k_snr,ph_qual,rd_flg,bl_flg,cc_flg,ndet,gal_contam,mp_flg,j_h,h_k,j_k,GroupID,GroupSize,Separation
ACT-CLJ0206.4-0118,all,0,77.0,90.0,5.0,5.0,6.0,31.662736746432284,-1.3515621927019381,0.0010801227075355206,0.0027117989029266615,76.0,89.0,2.9999963499451603,3.1896127739498056E-4,0.035038115388542075,3.400382596354118E-5,4.628437042236328,2.7117989029266614,3.980342388153076,0.0,5.368363345041871E-4,166421.46875,ACT-CLJ0206.4-0118,1.860148265473E-4,1.0571475304362177,0.0070266100933222,0.0028577960676726,10951.27351470133,-0.0018402886472024,-0.0773934492493451,408.9547531459759,21.0,14,219.026861,129.340688,31.61478424,-1.312628627,31.661851,-1.351197,0.12,0.11,73,02063884-0121043,15.979,0.067,0.068,18.0,15.588,0.102,0.102,11.1,15.469,0.17,0.17,6.1,AAC,222,111,000,260606,0,0,0.391,0.119,0.51,4,7,3.4482589975071845
ACT-CLJ0206.4-0118,all,0,77.0,90.0,5.0,5.0,7.0,31.662736746432284,-1.3515621927019381,0.0010801227075355206,0.0027117989029266615,76.0,89.0,2.9999963499451603,3.1896127739498056E-4,0.035038115388542075,3.400382596354118E-5,4.628437042236328,2.7117989029266614,3.980342388153076,0.0,5.368363345041871E-4,166421.46875,ACT-CLJ0206.4-0118,1.860148265473E-4,1.0571475304362177,0.0070266100933222,0.0028577960676726,10951.27351470133,-0.0018402886472024,-0.0773934492493451,408.9547531459759,21.0,14,219.026861,129.340688,31.61478424,-1.312628627,31.661851,-1.351197,0.12,0.11,73,02063884-0121043,15.979,0.067,0.068,18.0,15.588,0.102,0.102,11.1,15.469,0.17,0.17,6.1,AAC,222,111,000,260606,0,0,0.391,0.119,0.51,4,7,3.4482589975071845
ACT-CLJ0211.1-0453,all,0,239.0,172.0,5.120000000000001,2.0,6.0,32.761951618760406,-4.893166202660692,7.528828993492943E-4,0.0011053114926570327,238.0,172.0,3.0000039938838845,-4.616278269383819E-5,-0.0026510727622480953,2.204432871231385E-5,4.273213863372803,1.1053114926570327,2.9075496196746826,0.0,2.0793857402168214E-4,1705685.75,ACT-CLJ0211.1-0453,1.639787847486E-4,1.0995984750251957,-0.0449959875125157,0.0,10726.541323112691,1.1041972243961722E-5,-0.0752165528530992,418.09292708082455,21.0,24,151.386031,-82.444221,32.80395508,-4.89937973,32.762116,-4.893849,0.11,0.09,89,02110290-0453378,15.689,0.105,0.106,19.8,14.963,0.137,0.138,13.0,14.454,0.114,0.114,15.0,ABB,222,111,000,563656,0,0,0.726,0.509,1.235,5,2,2.5277967790907447
ACT-CLJ0211.1-0453,all,0,239.0,172.0,5.120000000000001,2.0,7.0,32.761951618760406,-4.893166202660692,7.528828993492943E-4,0.0011053114926570327,238.0,172.0,3.0000039938838845,-4.616278269383819E-5,-0.0026510727622480953,2.204432871231385E-5,4.273213863372803,1.1053114926570327,2.9075496196746826,0.0,2.0793857402168214E-4,1705685.75,ACT-CLJ0211.1-0453,1.639787847486E-4,1.0995984750251957,-0.0449959875125157,0.0,10726.541323112691,1.1041972243961722E-5,-0.0752165528530992,418.09292708082455,21.0,24,151.386031,-82.444221,32.80395508,-4.89937973,32.762116,-4.893849,0.11,0.09,89,02110290-0453378,15.689,0.105,0.106,19.8,14.963,0.137,0.138,13.0,14.454,0.114,0.114,15.0,ABB,222,111,000,563656,0,0,0.726,0.509,1.235,5,2,2.5277967790907447
ACT-CLJ0214.7-0432,all,0,131.0,62.0,5.120000000000001,2.0,6.0,33.70012030103643,-4.607342707301434,0.0010151490503722028,0.002206011071777652,130.0,61.0,3.0000039794855424,1.5090890243896074E-4,0.01806871133048762,2.9737655167226254E-5,5.825234413146973,2.206011071777652,4.178225517272949,0.0,3.3006869489327073E-4,482339.0625,ACT-CLJ0214.7-0432,1.570868846249E-4,1.177248548199656,0.0357836231508661,0.014288980338363,9745.282458447437,-0.0012304389913324,-0.0733962180059894,429.7720694199392,21.0,29,209.468457,161.227138,33.68177414,-4.552269936,33.70056,-4.60736,0.18,0.15,101,02144813-0436264,16.73,0.13,0.13,9.7,15.917,0.147,0.147,9.1,15.229,0.148,0.148,8.1,BBB,222,111,000,061606,0,0,0.813,0.688,1.501,6,4,1.579028865547017
ACT-CLJ0214.7-0432,all,0,131.0,62.0,5.120000000000001,2.0,7.0,33.70012030103643,-4.607342707301434,0.0010151490503722028,0.002206011071777652,130.0,61.0,3.0000039794855424,1.5090890243896074E-4,0.01806871133048762,2.9737655167226254E-5,5.825234413146973,2.206011071777652,4.178225517272949,0.0,3.3006869489327073E-4,482339.0625,ACT-CLJ0214.7-0432,1.570868846249E-4,1.177248548199656,0.0357836231508661,0.014288980338363,9745.282458447437,-0.0012304389913324,-0.0733962180059894,429.7720694199392,21.0,29,209.468457,161.227138,33.68177414,-4.552269936,33.70056,-4.60736,0.18,0.15,101,02144813-0436264,16.73,0.13,0.13,9.7,15.917,0.147,0.147,9.1,15.229,0.148,0.148,8.1,BBB,222,111,000,061606,0,0,0.813,0.688,1.501,6,4,1.579028865547017
ACT-CLJ0214.7-0432,all,0,131.0,62.0,6.4,4.0,7.0,33.70012030103643,-4.607342707301434,0.0010151490503722028,0.002206011071777652,130.0,61.0,3.0000039794855424,1.5090890243896074E-4,0.01806871133048762,2.9737655167226254E-5,5.825234413146973,2.206011071777652,4.178225517272949,0.0,3.3006869489327073E-4,482339.0625,ACT-CLJ0214.7-0432,1.570868846249E-4,1.177248548199656,0.0357836231508661,0.014288980338363,9745.282458447437,-0.0012304389913324,-0.0733962180059894,429.7720694199392,21.0,29,209.468457,161.227138,33.68177414,-4.552269936,33.70056,-4.60736,0.18,0.15,101,02144813-0436264,16.73,0.13,0.13,9.7,15.917,0.147,0.147,9.1,15.229,0.148,0.148,8.1,BBB,222,111,000,061606,0,0,0.813,0.688,1.501,6,4,1.579028865547017
ACT-CLJ0214.7-0432,all,0,131.0,62.0,6.0,6.0,7.0,33.70012030103643,-4.607342707301434,0.0010151490503722028,0.002206011071777652,130.0,61.0,3.0000039794855424,1.5090890243896074E-4,0.01806871133048762,2.9737655167226254E-5,5.825234413146973,2.206011071777652,4.178225517272949,0.0,3.3006869489327073E-4,482339.0625,ACT-CLJ0214.7-0432,1.570868846249E-4,1.177248548199656,0.0357836231508661,0.014288980338363,9745.282458447437,-0.0012304389913324,-0.0733962180059894,429.7720694199392,21.0,29,209.468457,161.227138,33.68177414,-4.552269936,33.70056,-4.60736,0.18,0.15,101,02144813-0436264,16.73,0.13,0.13,9.7,15.917,0.147,0.147,9.1,15.229,0.148,0.148,8.1,BBB,222,111,000,061606,0,0,0.813,0.688,1.501,6,4,1.579028865547017
ACT-CLJ0248.0-0331,all,0,164.0,167.0,3.2,2.0,4.0,42.01471395598896,-3.529793298842557,5.221603268767592E-5,7.660830853229541E-4,163.0,166.0,2.99999813856714,-3.703913994193146E-5,-0.002322249902521353,1.112935287588308E-5,6.686501502990723,0.5003081200056421,6.659823894500732,0.0,8.120707207126543E-5,1.333362E7,ACT-CLJ0248.0-0331,1.020602768655E-4,1.0369510194716578,0.0155461656055491,0.0,16987.844346226113,-7.871651038738E-4,-0.0690792657119502,413.5353644319706,21.0,94,25.908378,-43.974858,42.01913452,-3.534366131,42.014128,-3.529187,0.15,0.12,1,02480339-0331450,15.367,0.108,0.109,24.0,14.878,0.122,0.122,16.7,14.116,0.097,0.098,18.4,ABA,222,111,000,666666,1,0,0.489,0.762,1.251,7,9,3.032647910032692
ACT-CLJ0248.0-0331,all,0,164.0,167.0,3.2,2.0,5.0,42.01471395598896,-3.529793298842557,5.221603268767592E-5,7.660830853229541E-4,163.0,166.0,2.99999813856714,-3.703913994193146E-5,-0.002322249902521353,1.112935287588308E-5,6.686501502990723,0.5003081200056421,6.659823894500732,0.0,8.120707207126543E-5,1.333362E7,ACT-CLJ0248.0-0331,1.020602768655E-4,1.0369510194716578,0.0155461656055491,0.0,16987.844346226113,-7.871651038738E-4,-0.0690792657119502,413.5353644319706,21.0,94,25.908378,-43.974858,42.01913452,-3.534366131,42.014128,-3.529187,0.15,0.12,1,02480339-0331450,15.367,0.108,0.109,24.0,14.878,0.122,0.122,16.7,14.116,0.097,0.098,18.4,ABA,222,111,000,666666,1,0,0.489,0.762,1.251,7,9,3.032647910032692
ACT-CLJ0248.0-0331,all,0,164.0,167.0,3.0,3.0,4.0,42.01471395598896,-3.529793298842557,5.221603268767592E-5,7.660830853229541E-4,163.0,166.0,2.99999813856714,-3.703913994193146E-5,-0.002322249902521353,1.112935287588308E-5,6.686501502990723,0.5003081200056421,6.659823894500732,0.0,8.120707207126543E-5,1.333362E7,ACT-CLJ0248.0-0331,1.020602768655E-4,1.0369510194716578,0.0155461656055491,0.0,16987.844346226113,-7.871651038738E-4,-0.0690792657119502,413.5353644319706,21.0,94,25.908378,-43.974858,42.01913452,-3.534366131,42.014128,-3.529187,0.15,0.12,1,02480339-0331450,15.367,0.108,0.109,24.0,14.878,0.122,0.122,16.7,14.116,0.097,0.098,18.4,ABA,222,111,000,666666,1,0,0.489,0.762,1.251,7,9,3.032647910032692
ACT-CLJ0248.0-0331,all,0,164.0,167.0,4.800000000000001,3.0,5.0,42.01471395598896,-3.529793298842557,5.221603268767592E-5,7.660830853229541E-4,163.0,166.0,2.99999813856714,-3.703913994193146E-5,-0.002322249902521353,1.112935287588308E-5,6.686501502990723,0.5003081200056421,6.659823894500732,0.0,8.120707207126543E-5,1.333362E7,ACT-CLJ0248.0-0331,1.020602768655E-4,1.0369510194716578,0.0155461656055491,0.0,16987.844346226113,-7.871651038738E-4,-0.0690792657119502,413.5353644319706,21.0,94,25.908378,-43.974858,42.01913452,-3.534366131,42.014128,-3.529187,0.15,0.12,1,02480339-0331450,15.367,0.108,0.109,24.0,14.878,0.122,0.122,16.7,14.116,0.097,0.098,18.4,ABA,222,111,000,666666,1,0,0.489,0.762,1.251,7,9,3.032647910032692
ACT-CLJ0248.0-0331,all,0,164.0,167.0,4.800000000000001,3.0,6.0,42.01471395598896,-3.529793298842557,5.221603268767592E-5,7.660830853229541E-4,163.0,166.0,2.99999813856714,-3.703913994193146E-5,-0.002322249902521353,1.112935287588308E-5,6.686501502990723,0.5003081200056421,6.659823894500732,0.0,8.120707207126543E-5,1.333362E7,ACT-CLJ0248.0-0331,1.020602768655E-4,1.0369510194716578,0.0155461656055491,0.0,16987.844346226113,-7.871651038738E-4,-0.0690792657119502,413.5353644319706,21.0,94,25.908378,-43.974858,42.01913452,-3.534366131,42.014128,-3.529187,0.15,0.12,1,02480339-0331450,15.367,0.108,0.109,24.0,14.878,0.122,0.122,16.7,14.116,0.097,0.098,18.4,ABA,222,111,000,666666,1,0,0.489,0.762,1.251,7,9,3.032647910032692
ACT-CLJ0248.0-0331,all,0,164.0,167.0,4.800000000000001,3.0,7.0,42.01471395598896,-3.529793298842557,5.221603268767592E-5,7.660830853229541E-4,163.0,166.0,2.99999813856714,-3.703913994193146E-5,-0.002322249902521353,1.112935287588308E-5,6.686501502990723,0.5003081200056421,6.659823894500732,0.0,8.120707207126543E-5,1.333362E7,ACT-CLJ0248.0-0331,1.020602768655E-4,1.0369510194716578,0.0155461656055491,0.0,16987.844346226113,-7.871651038738E-4,-0.0690792657119502,413.5353644319706,21.0,94,25.908378,-43.974858,42.01913452,-3.534366131,42.014128,-3.529187,0.15,0.12,1,02480339-0331450,15.367,0.108,0.109,24.0,14.878,0.122,0.122,16.7,14.116,0.097,0.098,18.4,ABA,222,111,000,666666,1,0,0.489,0.762,1.251,7,9,3.032647910032692
ACT-CLJ0248.0-0331,all,0,164.0,167.0,4.0,4.0,5.0,42.01471395598896,-3.529793298842557,5.221603268767592E-5,7.660830853229541E-4,163.0,166.0,2.99999813856714,-3.703913994193146E-5,-0.002322249902521353,1.112935287588308E-5,6.686501502990723,0.5003081200056421,6.659823894500732,0.0,8.120707207126543E-5,1.333362E7,ACT-CLJ0248.0-0331,1.020602768655E-4,1.0369510194716578,0.0155461656055491,0.0,16987.844346226113,-7.871651038738E-4,-0.0690792657119502,413.5353644319706,21.0,94,25.908378,-43.974858,42.01913452,-3.534366131,42.014128,-3.529187,0.15,0.12,1,02480339-0331450,15.367,0.108,0.109,24.0,14.878,0.122,0.122,16.7,14.116,0.097,0.098,18.4,ABA,222,111,000,666666,1,0,0.489,0.762,1.251,7,9,3.032647910032692
ACT-CLJ0248.0-0331,all,0,164.0,167.0,4.0,4.0,6.0,42.01471395598896,-3.529793298842557,5.221603268767592E-5,7.660830853229541E-4,163.0,166.0,2.99999813856714,-3.703913994193146E-5,-0.002322249902521353,1.112935287588308E-5,6.686501502990723,0.5003081200056421,6.659823894500732,0.0,8.120707207126543E-5,1.333362E7,ACT-CLJ0248.0-0331,1.020602768655E-4,1.0369510194716578,0.0155461656055491,0.0,16987.844346226113,-7.871651038738E-4,-0.0690792657119502,413.5353644319706,21.0,94,25.908378,-43.974858,42.01913452,-3.534366131,42.014128,-3.529187,0.15,0.12,1,02480339-0331450,15.367,0.108,0.109,24.0,14.878,0.122,0.122,16.7,14.116,0.097,0.098,18.4,ABA,222,111,000,666666,1,0,0.489,0.762,1.251,7,9,3.032647910032692
ACT-CLJ0248.0-0331,all,0,164.0,167.0,4.0,4.0,7.0,42.01471395598896,-3.529793298842557,5.221603268767592E-5,7.660830853229541E-4,163.0,166.0,2.99999813856714,-3.703913994193146E-5,-0.002322249902521353,1.112935287588308E-5,6.686501502990723,0.5003081200056421,6.659823894500732,0.0,8.120707207126543E-5,1.333362E7,ACT-CLJ0248.0-0331,1.020602768655E-4,1.0369510194716578,0.0155461656055491,0.0,16987.844346226113,-7.871651038738E-4,-0.0690792657119502,413.5353644319706,21.0,94,25.908378,-43.974858,42.01913452,-3.534366131,42.014128,-3.529187,0.15,0.12,1,02480339-0331450,15.367,0.108,0.109,24.0,14.878,0.122,0.122,16.7,14.116,0.097,0.098,18.4,ABA,222,111,000,666666,1,0,0.489,0.762,1.251,7,9,3.032647910032692
ACT-CLJ0248.3-0337,all,0,160.0,254.0,6.4,4.0,7.0,42.09118590656864,-3.573080184716016,8.922677217154429E-4,0.0027857696046085234,159.0,253.0,2.9999970937317304,-6.567834314934716E-5,-0.0018117341372771937,1.7379162067807922E-5,11.816636085510254,2.7857696046085234,11.247044563293457,0.0,1.7539964755997062E-4,2267849.5,ACT-CLJ0248.3-0337,1.406488078852E-4,1.3073798197196291,0.3101230146222101,0.0,16964.02512546869,-7.637812904219E-4,-0.0658334231586739,428.26760637692826,21.0,94,295.217385,118.689664,42.01913452,-3.534366131,42.091212,-3.573731,0.17,0.13,2,02482189-0334254,16.052,0.091,0.092,12.8,15.438,0.116,0.116,10.0,14.901,0.145,0.146,8.9,ABB,222,111,000,261626,0,0,0.614,0.537,1.151,8,2,2.3448100730487873
ACT-CLJ0248.3-0337,all,0,160.0,254.0,6.0,6.0,7.0,42.09118590656864,-3.573080184716016,8.922677217154429E-4,0.0027857696046085234,159.0,253.0,2.9999970937317304,-6.567834314934716E-5,-0.0018117341372771937,1.7379162067807922E-5,11.816636085510254,2.7857696046085234,11.247044563293457,0.0,1.7539964755997062E-4,2267849.5,ACT-CLJ0248.3-0337,1.406488078852E-4,1.3073798197196291,0.3101230146222101,0.0,16964.02512546869,-7.637812904219E-4,-0.0658334231586739,428.26760637692826,21.0,94,295.217385,118.689664,42.01913452,-3.534366131,42.091212,-3.573731,0.17,0.13,2,02482189-0334254,16.052,0.091,0.092,12.8,15.438,0.116,0.116,10.0,14.901,0.145,0.146,8.9,ABB,222,111,000,261626,0,0,0.614,0.537,1.151,8,2,2.3448100730487873
ACT-CLJ0901.5+0301,all,0,215.0,113.0,6.4,4.0,7.0,135.35845485732963,2.9906587773278166,6.998801298796822E-4,0.002549292331704807,213.0,111.0,4.312599552655859,1.3936693440034064E-4,0.02190672549978991,1.6791449702230385E-5,13.151110649108887,2.549292331704807,12.647116661071777,0.0,2.0873131870757788E-4,1387346.875,ACT-CLJ0901.5+0301,1.869475162735E-4,1.1775416615921173,-0.2076877034014559,0.0,10848.23248930432,5.074391505006E-4,-0.0737448899839828,418.326921655142,21.0,133,139.017698,-132.325499,135.386261,3.017387152,135.357672,2.991385,0.15,0.15,45,09012584+0259289,16.155,0.119,0.12,10.8,15.682,0.125,0.126,9.5,14.761,0.121,0.122,9.8,BBB,222,111,000,160606,0,0,0.473,0.921,1.394,9,2,3.8413810426183717
ACT-CLJ0901.5+0301,all,0,215.0,113.0,6.0,6.0,7.0,135.35845485732963,2.9906587773278166,6.998801298796822E-4,0.002549292331704807,213.0,111.0,4.312599552655859,1.3936693440034064E-4,0.02190672549978991,1.6791449702230385E-5,13.151110649108887,2.549292331704807,12.647116661071777,0.0,2.0873131870757788E-4,1387346.875,ACT-CLJ0901.5+0301,1.869475162735E-4,1.1775416615921173,-0.2076877034014559,0.0,10848.23248930432,5.074391505006E-4,-0.0737448899839828,418.326921655142,21.0,133,139.017698,-132.325499,135.386261,3.017387152,135.357672,2.991385,0.15,0.15,45,09012584+0259289,16.155,0.119,0.12,10.8,15.682,0.125,0.126,9.5,14.761,0.121,0.122,9.8,BBB,222,111,000,160606,0,0,0.473,0.921,1.394,9,2,3.8413810426183717
ACT-CLJ1131.6-0107,all,0,261.0,123.0,6.0,6.0,7.0,172.85844118784576,-1.1447598629088953,0.0010317305590175313,0.002412470206984217,260.0,122.0,2.999998683429189,-3.4313417163783056E-4,-0.029082329891345474,2.3744961770825217E-5,2.509955883026123,2.4124702069842168,2.003228187561035,0.0,5.47514297068119E-4,1141865.375,ACT-CLJ1131.6-0107,2.678689345459E-4,1.188916876450265,-0.1215991369330061,0.0,20048.407518867967,-0.0013136555601806,-0.0667519878729713,410.9725446126248,21.0,195,207.6307,-112.358852,172.9124908,-1.123389483,172.859141,-1.145329,0.1,0.06,0,11312619-0108431,13.906,0.021,0.024,102.3,13.606,0.027,0.028,59.8,13.559,0.042,0.043,30.8,AAA,222,111,000,666666,0,0,0.3,0.047,0.347,,,3.246909649520216
ACT-CLJ1203.9+0126,all,0,127.0,176.0,2.0,2.0,3.0,181.0092424952575,1.4445118942372699,3.6551221286729337E-4,0.0036311674499072736,124.0,174.0,1.8999520366644367,-8.819951872008621E-5,-0.006124117827578108,3.175218010800449E-5,12.257129669189453,3.529988776944773,12.257129669189453,0.0,1.2301362585276365E-4,4679499.0,ACT-CLJ1203.9+0126,1.730102910067E-4,1.2817952812269624,-0.3439825902984319,0.0019057783198658,10902.8290212808,-4.872057222297E-4,-0.0761559422177611,412.3550729253982,21.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,10,15,3.8975080202551164
ACT-CLJ1203.9+0126,all,0,127.0,176.0,3.2,2.0,4.0,181.0092424952575,1.4445118942372699,3.6551221286729337E-4,0.0036311674499072736,124.0,174.0,1.8999520366644367,-8.819951872008621E-5,-0.006124117827578108,3.175218010800449E-5,12.257129669189453,3.529988776944773,12.257129669189453,0.0,1.2301362585276365E-4,4679499.0,ACT-CLJ1203.9+0126,1.730102910067E-4,1.2817952812269624,-0.3439825902984319,0.0019057783198658,10902.8290212808,-4.872057222297E-4,-0.0761559422177611,412.3550729253982,21.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,10,15,3.8975080202551164
ACT-CLJ1203.9+0126,all,0,127.0,176.0,3.2,2.0,5.0,181.0092424952575,1.4445118942372699,3.6551221286729337E-4,0.0036311674499072736,124.0,174.0,1.8999520366644367,-8.819951872008621E-5,-0.006124117827578108,3.175218010800449E-5,12.257129669189453,3.529988776944773,12.257129669189453,0.0,1.2301362585276365E-4,4679499.0,ACT-CLJ1203.9+0126,1.730102910067E-4,1.2817952812269624,-0.3439825902984319,0.0019057783198658,10902.8290212808,-4.872057222297E-4,-0.0761559422177611,412.3550729253982,21.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,10,15,3.8975080202551164
ACT-CLJ1203.9+0126,all,0,127.0,176.0,5.120000000000001,2.0,6.0,181.0092424952575,1.4445118942372699,3.6551221286729337E-4,0.0036311674499072736,124.0,174.0,1.8999520366644367,-8.819951872008621E-5,-0.006124117827578108,3.175218010800449E-5,12.257129669189453,3.529988776944773,12.257129669189453,0.0,1.2301362585276365E-4,4679499.0,ACT-CLJ1203.9+0126,1.730102910067E-4,1.2817952812269624,-0.3439825902984319,0.0019057783198658,10902.8290212808,-4.872057222297E-4,-0.0761559422177611,412.3550729253982,21.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,10,15,3.8975080202551164
ACT-CLJ1203.9+0126,all,0,127.0,176.0,5.120000000000001,2.0,7.0,181.0092424952575,1.4445118942372699,3.6551221286729337E-4,0.0036311674499072736,124.0,174.0,1.8999520366644367,-8.819951872008621E-5,-0.006124117827578108,3.175218010800449E-5,12.257129669189453,3.529988776944773,12.257129669189453,0.0,1.2301362585276365E-4,4679499.0,ACT-CLJ1203.9+0126,1.730102910067E-4,1.2817952812269624,-0.3439825902984319,0.0019057783198658,10902.8290212808,-4.872057222297E-4,-0.0761559422177611,412.3550729253982,21.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,10,15,3.8975080202551164
ACT-CLJ1203.9+0126,all,0,127.0,176.0,3.0,3.0,4.0,181.0092424952575,1.4445118942372699,3.6551221286729337E-4,0.0036311674499072736,124.0,174.0,1.8999520366644367,-8.819951872008621E-5,-0.006124117827578108,3.175218010800449E-5,12.257129669189453,3.529988776944773,12.257129669189453,0.0,1.2301362585276365E-4,4679499.0,ACT-CLJ1203.9+0126,1.730102910067E-4,1.2817952812269624,-0.3439825902984319,0.0019057783198658,10902.8290212808,-4.872057222297E-4,-0.0761559422177611,412.3550729253982,21.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,10,15,3.8975080202551164
ACT-CLJ1203.9+0126,all,0,127.0,176.0,4.800000000000001,3.0,5.0,181.0092424952575,1.4445118942372699,3.6551221286729337E-4,0.0036311674499072736,124.0,174.0,1.8999520366644367,-8.819951872008621E-5,-0.006124117827578108,3.175218010800449E-5,12.257129669189453,3.529988776944773,12.257129669189453,0.0,1.2301362585276365E-4,4679499.0,ACT-CLJ1203.9+0126,1.730102910067E-4,1.2817952812269624,-0.3439825902984319,0.0019057783198658,10902.8290212808,-4.872057222297E-4,-0.0761559422177611,412.3550729253982,21.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,10,15,3.8975080202551164
ACT-CLJ1203.9+0126,all,0,127.0,176.0,4.800000000000001,3.0,6.0,181.0092424952575,1.4445118942372699,3.6551221286729337E-4,0.0036311674499072736,124.0,174.0,1.8999520366644367,-8.819951872008621E-5,-0.006124117827578108,3.175218010800449E-5,12.257129669189453,3.529988776944773,12.257129669189453,0.0,1.2301362585276365E-4,4679499.0,ACT-CLJ1203.9+0126,1.730102910067E-4,1.2817952812269624,-0.3439825902984319,0.0019057783198658,10902.8290212808,-4.872057222297E-4,-0.0761559422177611,412.3550729253982,21.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,10,15,3.8975080202551164
ACT-CLJ1203.9+0126,all,0,127.0,176.0,4.800000000000001,3.0,7.0,181.0092424952575,1.4445118942372699,3.6551221286729337E-4,0.0036311674499072736,124.0,174.0,1.8999520366644367,-8.819951872008621E-5,-0.006124117827578108,3.175218010800449E-5,12.257129669189453,3.529988776944773,12.257129669189453,0.0,1.2301362585276365E-4,4679499.0,ACT-CLJ1203.9+0126,1.730102910067E-4,1.2817952812269624,-0.3439825902984319,0.0019057783198658,10902.8290212808,-4.872057222297E-4,-0.0761559422177611,412.3550729253982,21.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,10,15,3.8975080202551164
ACT-CLJ1203.9+0126,all,0,127.0,176.0,4.0,4.0,5.0,181.0092424952575,1.4445118942372699,3.6551221286729337E-4,0.0036311674499072736,124.0,174.0,1.8999520366644367,-8.819951872008621E-5,-0.006124117827578108,3.175218010800449E-5,12.257129669189453,3.529988776944773,12.257129669189453,0.0,1.2301362585276365E-4,4679499.0,ACT-CLJ1203.9+0126,1.730102910067E-4,1.2817952812269624,-0.3439825902984319,0.0019057783198658,10902.8290212808,-4.872057222297E-4,-0.0761559422177611,412.3550729253982,21.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,10,15,3.8975080202551164
ACT-CLJ1203.9+0126,all,0,127.0,176.0,4.0,4.0,6.0,181.0092424952575,1.4445118942372699,3.6551221286729337E-4,0.0036311674499072736,124.0,174.0,1.8999520366644367,-8.819951872008621E-5,-0.006124117827578108,3.175218010800449E-5,12.257129669189453,3.529988776944773,12.257129669189453,0.0,1.2301362585276365E-4,4679499.0,ACT-CLJ1203.9+0126,1.730102910067E-4,1.2817952812269624,-0.3439825902984319,0.0019057783198658,10902.8290212808,-4.872057222297E-4,-0.0761559422177611,412.3550729253982,21.0,212,77.142802,66.408179,180.9885712,1.436277986,181.008215,1.444854,0.06,0.06,45,12040197+0126414,14.697,0.068,0.069,41.6,13.979,0.094,0.095,42.4,13.532,0.068,0.068,30.4,AAA,222,111,000,666666,1,0,0.718,0.447,1.165,10,15,3.8975080202551164
