cluster,project,scanno,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,offset,int_flux_Jy,int_flux_err_Jy,peak_snr,peak_flux_mJy_adj,snr,masked,noise_ps,hits_ps,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,offset_fit_snr,red_type,Name,background_wide,local_rms_wide,ra_str,dec_str,RAJ2000,err_RAJ2000,DEJ2000,err_DEJ2000,peak_flux_wide,err_peak_flux_wide,int_flux_wide,err_int_flux_wide,a_wide,err_a_wide,b_wide,err_b_wide,pa_wide,err_pa_wide,residual_mean_wide,residual_std_wide,err_abs_flux_pct,err_fit_flux_pct,psf_a_wide,psf_b_wide,psf_pa_wide,background_076,local_rms_076,peak_flux_076,err_peak_flux_076,int_flux_076,err_int_flux_076,a_076,b_076,pa_076,residual_mean_076,residual_std_076,psf_a_076,psf_b_076,psf_pa_076,background_084,local_rms_084,peak_flux_084,err_peak_flux_084,int_flux_084,err_int_flux_084,a_084,b_084,pa_084,residual_mean_084,residual_std_084,psf_a_084,psf_b_084,psf_pa_084,background_092,local_rms_092,peak_flux_092,err_peak_flux_092,int_flux_092,err_int_flux_092,a_092,b_092,pa_092,residual_mean_092,residual_std_092,psf_a_092,psf_b_092,psf_pa_092,background_099,local_rms_099,peak_flux_099,err_peak_flux_099,int_flux_099,err_int_flux_099,a_099,b_099,pa_099,residual_mean_099,residual_std_099,psf_a_099,psf_b_099,psf_pa_099,background_107,local_rms_107,peak_flux_107,err_peak_flux_107,int_flux_107,err_int_flux_107,a_107,b_107,pa_107,residual_mean_107,residual_std_107,psf_a_107,psf_b_107,psf_pa_107,background_115,local_rms_115,peak_flux_115,err_peak_flux_115,int_flux_115,err_int_flux_115,a_115,b_115,pa_115,residual_mean_115,residual_std_115,psf_a_115,psf_b_115,psf_pa_115,background_122,local_rms_122,peak_flux_122,err_peak_flux_122,int_flux_122,err_int_flux_122,a_122,b_122,pa_122,residual_mean_122,residual_std_122,psf_a_122,psf_b_122,psf_pa_122,background_130,local_rms_130,peak_flux_130,err_peak_flux_130,int_flux_130,err_int_flux_130,a_130,b_130,pa_130,residual_mean_130,residual_std_130,psf_a_130,psf_b_130,psf_pa_130,background_143,local_rms_143,peak_flux_143,err_peak_flux_143,int_flux_143,err_int_flux_143,a_143,b_143,pa_143,residual_mean_143,residual_std_143,psf_a_143,psf_b_143,psf_pa_143,background_151,local_rms_151,peak_flux_151,err_peak_flux_151,int_flux_151,err_int_flux_151,a_151,b_151,pa_151,residual_mean_151,residual_std_151,psf_a_151,psf_b_151,psf_pa_151,background_158,local_rms_158,peak_flux_158,err_peak_flux_158,int_flux_158,err_int_flux_158,a_158,b_158,pa_158,residual_mean_158,residual_std_158,psf_a_158,psf_b_158,psf_pa_158,background_166,local_rms_166,peak_flux_166,err_peak_flux_166,int_flux_166,err_int_flux_166,a_166,b_166,pa_166,residual_mean_166,residual_std_166,psf_a_166,psf_b_166,psf_pa_166,background_174,local_rms_174,peak_flux_174,err_peak_flux_174,int_flux_174,err_int_flux_174,a_174,b_174,pa_174,residual_mean_174,residual_std_174,psf_a_174,psf_b_174,psf_pa_174,background_181,local_rms_181,peak_flux_181,err_peak_flux_181,int_flux_181,err_int_flux_181,a_181,b_181,pa_181,residual_mean_181,residual_std_181,psf_a_181,psf_b_181,psf_pa_181,background_189,local_rms_189,peak_flux_189,err_peak_flux_189,int_flux_189,err_int_flux_189,a_189,b_189,pa_189,residual_mean_189,residual_std_189,psf_a_189,psf_b_189,psf_pa_189,background_197,local_rms_197,peak_flux_197,err_peak_flux_197,int_flux_197,err_int_flux_197,a_197,b_197,pa_197,residual_mean_197,residual_std_197,psf_a_197,psf_b_197,psf_pa_197,background_204,local_rms_204,peak_flux_204,err_peak_flux_204,int_flux_204,err_int_flux_204,a_204,b_204,pa_204,residual_mean_204,residual_std_204,psf_a_204,psf_b_204,psf_pa_204,background_212,local_rms_212,peak_flux_212,err_peak_flux_212,int_flux_212,err_int_flux_212,a_212,b_212,pa_212,residual_mean_212,residual_std_212,psf_a_212,psf_b_212,psf_pa_212,background_220,local_rms_220,peak_flux_220,err_peak_flux_220,int_flux_220,err_int_flux_220,a_220,b_220,pa_220,residual_mean_220,residual_std_220,psf_a_220,psf_b_220,psf_pa_220,background_227,local_rms_227,peak_flux_227,err_peak_flux_227,int_flux_227,err_int_flux_227,a_227,b_227,pa_227,residual_mean_227,residual_std_227,psf_a_227,psf_b_227,psf_pa_227,alpha,err_alpha,reduced_chi2,int_flux_fit_200,err_int_flux_fit_200,GroupID,GroupSize,Separation
ACT-CLJ0204.5+0321,all,0,195.0,96.0,2.0,2.0,3.0,31.123166734225585,3.3256814851091514,7.154902845048182E-4,0.0076448589322785695,193.0,94.0,1.9598366924183923,-1.0290439240314047E-4,-0.004619241915036,3.883745225157252E-5,11.42290210723877,7.644858932278569,11.42290210723877,0.0,2.9585842275992036E-4,1077981.25,ACT-CLJ0204.5+0321,1.907661196948E-4,0.8736488974504257,0.1317038949726527,0.0057170080990948,11087.463886064726,-5.644673852899E-4,-0.0802003496999874,399.65285354788847,21.0,GLEAM J020429+031930,3.1179833E-4,0.010953006,02:04:29.67,+03:19:30.42,31.123627,9.023671154864132E-4,3.3251166,0.0011283003259450197,0.21264692,0.010361663,0.2567568,0.014682597,153.91173,3.3915281,152.69315,3.092603,-78.0342,1.0060025,7.515606E-5,0.003440767,8.0,2.0,145.24156,134.02618,8.658188,0.0093264785,0.1214153,0.5274663,0.10435868,0.54831576,0.108483724,344.16455,316.24103,-78.0342,0.0101509625,0.093002304,340.37558,307.62195,3.785106,6.5943727E-4,0.08328866,0.44712105,0.07189818,0.46877778,0.07538063,312.7513,286.62024,-78.0342,0.01930732,0.06945885,308.57684,277.0928,3.470821,0.0010199503,0.075750545,0.45350575,0.066134945,0.47935796,0.06990498,287.58142,265.9538,-78.0342,0.008768431,0.06909909,283.03598,255.66457,-0.41336447,8.616284E-5,0.07289953,0.4542276,0.06285687,0.4842001,0.067004524,267.73248,248.53462,-78.0342,0.0067524184,0.05165157,262.84402,237.49765,2.71329,0.0056973305,0.055492684,0.42136037,0.047522828,0.45425117,0.051232394,248.16583,229.6541,-78.0342,-0.005219787,0.036117952,242.88387,217.66776,2.237188,0.0027730234,0.047629323,0.34154728,0.04049467,0.37223142,0.044132654,230.12206,216.23111,-78.0342,-0.006625214,0.022060797,224.4158,203.45929,6.858046,5.6109496E-4,0.042569663,0.349668,0.03574514,0.3852837,0.039385993,217.69275,204.15009,-78.0342,0.0058776676,0.022684855,211.65167,190.57367,5.0240426,-0.0029130054,0.03857577,0.3303832,0.03248979,0.36764273,0.036153883,207.2629,195.3036,-78.0342,0.005795731,0.025792947,200.90843,181.06738,5.278263,9.137473E-4,0.04085143,0.33163017,0.033923183,0.37657264,0.038520448,191.4206,180.00871,-78.0342,-0.007202276,0.039241392,184.52136,164.45766,5.0186725,-9.5304183E-4,0.03617241,0.31289044,0.029996827,0.3595523,0.034470305,181.31989,173.56413,-78.0342,-0.003469988,0.022140842,174.02066,157.37901,7.253763,0.0016261071,0.033778373,0.24983503,0.027970305,0.2912909,0.0326115,172.66617,166.04918,-78.0342,-0.002981405,0.022510594,164.98454,149.05197,1.1173496,-0.0016162157,0.034638043,0.17588589,0.028540015,0.20756735,0.03368079,166.08994,160.68846,-78.0342,0.010175759,0.03402875,158.08908,143.0569,2.2514954,0.003141015,0.02975769,0.24827124,0.02453309,0.2968006,0.029328551,161.57246,154.94598,-78.0342,0.003879432,0.022337575,153.33607,136.57639,6.2358046,1.9747068E-4,0.029293958,0.20243688,0.023758674,0.24532838,0.028792566,155.58759,150.20091,-78.0342,0.0048100166,0.02379656,147.01628,131.16943,3.78388,-0.0013619341,0.02816638,0.22972149,0.022712197,0.2825407,0.02793435,150.23557,145.45738,-78.0342,-0.007819959,0.02220139,141.34007,125.71081,5.3505893,0.0036757507,0.028006162,0.21036991,0.022651106,0.26174924,0.028183257,146.1381,142.21927,-78.0342,-0.0038082397,0.019351117,136.97678,121.95012,2.3805223,0.0021064049,0.02681712,0.18662956,0.021478044,0.23677129,0.027248545,140.12433,137.27937,-78.0342,-0.014121329,0.014695822,130.54164,116.15235,-0.98250955,0.0015102586,0.024485521,0.17087238,0.01948855,0.22014685,0.025108468,135.47476,133.9548,-78.0342,0.0086226035,0.016842697,125.53765,112.20416,1.6241617,-2.8161117E-4,0.02480494,0.1760207,0.0195932,0.23001483,0.025603391,132.1713,130.94452,-78.0342,-0.0050139343,0.015331176,121.96534,108.59317,7.720118,0.0020920218,0.025066122,0.19931994,0.01976001,0.26394066,0.026166322,128.89677,128.50752,-78.0342,0.005501148,0.025973424,118.40892,105.642265,0.5228763,-0.81772524,0.089780875,0.7426349,0.2562116165005377,0.1160115065929066,1,15,2.6206447988508543
ACT-CLJ0204.5+0321,all,0,195.0,96.0,3.2,2.0,4.0,31.123166734225585,3.3256814851091514,7.154902845048182E-4,0.0076448589322785695,193.0,94.0,1.9598366924183923,-1.0290439240314047E-4,-0.004619241915036,3.883745225157252E-5,11.42290210723877,7.644858932278569,11.42290210723877,0.0,2.9585842275992036E-4,1077981.25,ACT-CLJ0204.5+0321,1.907661196948E-4,0.8736488974504257,0.1317038949726527,0.0057170080990948,11087.463886064726,-5.644673852899E-4,-0.0802003496999874,399.65285354788847,21.0,GLEAM J020429+031930,3.1179833E-4,0.010953006,02:04:29.67,+03:19:30.42,31.123627,9.023671154864132E-4,3.3251166,0.0011283003259450197,0.21264692,0.010361663,0.2567568,0.014682597,153.91173,3.3915281,152.69315,3.092603,-78.0342,1.0060025,7.515606E-5,0.003440767,8.0,2.0,145.24156,134.02618,8.658188,0.0093264785,0.1214153,0.5274663,0.10435868,0.54831576,0.108483724,344.16455,316.24103,-78.0342,0.0101509625,0.093002304,340.37558,307.62195,3.785106,6.5943727E-4,0.08328866,0.44712105,0.07189818,0.46877778,0.07538063,312.7513,286.62024,-78.0342,0.01930732,0.06945885,308.57684,277.0928,3.470821,0.0010199503,0.075750545,0.45350575,0.066134945,0.47935796,0.06990498,287.58142,265.9538,-78.0342,0.008768431,0.06909909,283.03598,255.66457,-0.41336447,8.616284E-5,0.07289953,0.4542276,0.06285687,0.4842001,0.067004524,267.73248,248.53462,-78.0342,0.0067524184,0.05165157,262.84402,237.49765,2.71329,0.0056973305,0.055492684,0.42136037,0.047522828,0.45425117,0.051232394,248.16583,229.6541,-78.0342,-0.005219787,0.036117952,242.88387,217.66776,2.237188,0.0027730234,0.047629323,0.34154728,0.04049467,0.37223142,0.044132654,230.12206,216.23111,-78.0342,-0.006625214,0.022060797,224.4158,203.45929,6.858046,5.6109496E-4,0.042569663,0.349668,0.03574514,0.3852837,0.039385993,217.69275,204.15009,-78.0342,0.0058776676,0.022684855,211.65167,190.57367,5.0240426,-0.0029130054,0.03857577,0.3303832,0.03248979,0.36764273,0.036153883,207.2629,195.3036,-78.0342,0.005795731,0.025792947,200.90843,181.06738,5.278263,9.137473E-4,0.04085143,0.33163017,0.033923183,0.37657264,0.038520448,191.4206,180.00871,-78.0342,-0.007202276,0.039241392,184.52136,164.45766,5.0186725,-9.5304183E-4,0.03617241,0.31289044,0.029996827,0.3595523,0.034470305,181.31989,173.56413,-78.0342,-0.003469988,0.022140842,174.02066,157.37901,7.253763,0.0016261071,0.033778373,0.24983503,0.027970305,0.2912909,0.0326115,172.66617,166.04918,-78.0342,-0.002981405,0.022510594,164.98454,149.05197,1.1173496,-0.0016162157,0.034638043,0.17588589,0.028540015,0.20756735,0.03368079,166.08994,160.68846,-78.0342,0.010175759,0.03402875,158.08908,143.0569,2.2514954,0.003141015,0.02975769,0.24827124,0.02453309,0.2968006,0.029328551,161.57246,154.94598,-78.0342,0.003879432,0.022337575,153.33607,136.57639,6.2358046,1.9747068E-4,0.029293958,0.20243688,0.023758674,0.24532838,0.028792566,155.58759,150.20091,-78.0342,0.0048100166,0.02379656,147.01628,131.16943,3.78388,-0.0013619341,0.02816638,0.22972149,0.022712197,0.2825407,0.02793435,150.23557,145.45738,-78.0342,-0.007819959,0.02220139,141.34007,125.71081,5.3505893,0.0036757507,0.028006162,0.21036991,0.022651106,0.26174924,0.028183257,146.1381,142.21927,-78.0342,-0.0038082397,0.019351117,136.97678,121.95012,2.3805223,0.0021064049,0.02681712,0.18662956,0.021478044,0.23677129,0.027248545,140.12433,137.27937,-78.0342,-0.014121329,0.014695822,130.54164,116.15235,-0.98250955,0.0015102586,0.024485521,0.17087238,0.01948855,0.22014685,0.025108468,135.47476,133.9548,-78.0342,0.0086226035,0.016842697,125.53765,112.20416,1.6241617,-2.8161117E-4,0.02480494,0.1760207,0.0195932,0.23001483,0.025603391,132.1713,130.94452,-78.0342,-0.0050139343,0.015331176,121.96534,108.59317,7.720118,0.0020920218,0.025066122,0.19931994,0.01976001,0.26394066,0.026166322,128.89677,128.50752,-78.0342,0.005501148,0.025973424,118.40892,105.642265,0.5228763,-0.81772524,0.089780875,0.7426349,0.2562116165005377,0.1160115065929066,1,15,2.6206447988508543
ACT-CLJ0204.5+0321,all,0,195.0,96.0,3.2,2.0,5.0,31.123166734225585,3.3256814851091514,7.154902845048182E-4,0.0076448589322785695,193.0,94.0,1.9598366924183923,-1.0290439240314047E-4,-0.004619241915036,3.883745225157252E-5,11.42290210723877,7.644858932278569,11.42290210723877,0.0,2.9585842275992036E-4,1077981.25,ACT-CLJ0204.5+0321,1.907661196948E-4,0.8736488974504257,0.1317038949726527,0.0057170080990948,11087.463886064726,-5.644673852899E-4,-0.0802003496999874,399.65285354788847,21.0,GLEAM J020429+031930,3.1179833E-4,0.010953006,02:04:29.67,+03:19:30.42,31.123627,9.023671154864132E-4,3.3251166,0.0011283003259450197,0.21264692,0.010361663,0.2567568,0.014682597,153.91173,3.3915281,152.69315,3.092603,-78.0342,1.0060025,7.515606E-5,0.003440767,8.0,2.0,145.24156,134.02618,8.658188,0.0093264785,0.1214153,0.5274663,0.10435868,0.54831576,0.108483724,344.16455,316.24103,-78.0342,0.0101509625,0.093002304,340.37558,307.62195,3.785106,6.5943727E-4,0.08328866,0.44712105,0.07189818,0.46877778,0.07538063,312.7513,286.62024,-78.0342,0.01930732,0.06945885,308.57684,277.0928,3.470821,0.0010199503,0.075750545,0.45350575,0.066134945,0.47935796,0.06990498,287.58142,265.9538,-78.0342,0.008768431,0.06909909,283.03598,255.66457,-0.41336447,8.616284E-5,0.07289953,0.4542276,0.06285687,0.4842001,0.067004524,267.73248,248.53462,-78.0342,0.0067524184,0.05165157,262.84402,237.49765,2.71329,0.0056973305,0.055492684,0.42136037,0.047522828,0.45425117,0.051232394,248.16583,229.6541,-78.0342,-0.005219787,0.036117952,242.88387,217.66776,2.237188,0.0027730234,0.047629323,0.34154728,0.04049467,0.37223142,0.044132654,230.12206,216.23111,-78.0342,-0.006625214,0.022060797,224.4158,203.45929,6.858046,5.6109496E-4,0.042569663,0.349668,0.03574514,0.3852837,0.039385993,217.69275,204.15009,-78.0342,0.0058776676,0.022684855,211.65167,190.57367,5.0240426,-0.0029130054,0.03857577,0.3303832,0.03248979,0.36764273,0.036153883,207.2629,195.3036,-78.0342,0.005795731,0.025792947,200.90843,181.06738,5.278263,9.137473E-4,0.04085143,0.33163017,0.033923183,0.37657264,0.038520448,191.4206,180.00871,-78.0342,-0.007202276,0.039241392,184.52136,164.45766,5.0186725,-9.5304183E-4,0.03617241,0.31289044,0.029996827,0.3595523,0.034470305,181.31989,173.56413,-78.0342,-0.003469988,0.022140842,174.02066,157.37901,7.253763,0.0016261071,0.033778373,0.24983503,0.027970305,0.2912909,0.0326115,172.66617,166.04918,-78.0342,-0.002981405,0.022510594,164.98454,149.05197,1.1173496,-0.0016162157,0.034638043,0.17588589,0.028540015,0.20756735,0.03368079,166.08994,160.68846,-78.0342,0.010175759,0.03402875,158.08908,143.0569,2.2514954,0.003141015,0.02975769,0.24827124,0.02453309,0.2968006,0.029328551,161.57246,154.94598,-78.0342,0.003879432,0.022337575,153.33607,136.57639,6.2358046,1.9747068E-4,0.029293958,0.20243688,0.023758674,0.24532838,0.028792566,155.58759,150.20091,-78.0342,0.0048100166,0.02379656,147.01628,131.16943,3.78388,-0.0013619341,0.02816638,0.22972149,0.022712197,0.2825407,0.02793435,150.23557,145.45738,-78.0342,-0.007819959,0.02220139,141.34007,125.71081,5.3505893,0.0036757507,0.028006162,0.21036991,0.022651106,0.26174924,0.028183257,146.1381,142.21927,-78.0342,-0.0038082397,0.019351117,136.97678,121.95012,2.3805223,0.0021064049,0.02681712,0.18662956,0.021478044,0.23677129,0.027248545,140.12433,137.27937,-78.0342,-0.014121329,0.014695822,130.54164,116.15235,-0.98250955,0.0015102586,0.024485521,0.17087238,0.01948855,0.22014685,0.025108468,135.47476,133.9548,-78.0342,0.0086226035,0.016842697,125.53765,112.20416,1.6241617,-2.8161117E-4,0.02480494,0.1760207,0.0195932,0.23001483,0.025603391,132.1713,130.94452,-78.0342,-0.0050139343,0.015331176,121.96534,108.59317,7.720118,0.0020920218,0.025066122,0.19931994,0.01976001,0.26394066,0.026166322,128.89677,128.50752,-78.0342,0.005501148,0.025973424,118.40892,105.642265,0.5228763,-0.81772524,0.089780875,0.7426349,0.2562116165005377,0.1160115065929066,1,15,2.6206447988508543
ACT-CLJ0204.5+0321,all,0,195.0,96.0,3.2,2.0,6.0,31.123166734225585,3.3256814851091514,7.154902845048182E-4,0.0076448589322785695,193.0,94.0,1.9598366924183923,-1.0290439240314047E-4,-0.004619241915036,3.883745225157252E-5,11.42290210723877,7.644858932278569,11.42290210723877,0.0,2.9585842275992036E-4,1077981.25,ACT-CLJ0204.5+0321,1.907661196948E-4,0.8736488974504257,0.1317038949726527,0.0057170080990948,11087.463886064726,-5.644673852899E-4,-0.0802003496999874,399.65285354788847,21.0,GLEAM J020429+031930,3.1179833E-4,0.010953006,02:04:29.67,+03:19:30.42,31.123627,9.023671154864132E-4,3.3251166,0.0011283003259450197,0.21264692,0.010361663,0.2567568,0.014682597,153.91173,3.3915281,152.69315,3.092603,-78.0342,1.0060025,7.515606E-5,0.003440767,8.0,2.0,145.24156,134.02618,8.658188,0.0093264785,0.1214153,0.5274663,0.10435868,0.54831576,0.108483724,344.16455,316.24103,-78.0342,0.0101509625,0.093002304,340.37558,307.62195,3.785106,6.5943727E-4,0.08328866,0.44712105,0.07189818,0.46877778,0.07538063,312.7513,286.62024,-78.0342,0.01930732,0.06945885,308.57684,277.0928,3.470821,0.0010199503,0.075750545,0.45350575,0.066134945,0.47935796,0.06990498,287.58142,265.9538,-78.0342,0.008768431,0.06909909,283.03598,255.66457,-0.41336447,8.616284E-5,0.07289953,0.4542276,0.06285687,0.4842001,0.067004524,267.73248,248.53462,-78.0342,0.0067524184,0.05165157,262.84402,237.49765,2.71329,0.0056973305,0.055492684,0.42136037,0.047522828,0.45425117,0.051232394,248.16583,229.6541,-78.0342,-0.005219787,0.036117952,242.88387,217.66776,2.237188,0.0027730234,0.047629323,0.34154728,0.04049467,0.37223142,0.044132654,230.12206,216.23111,-78.0342,-0.006625214,0.022060797,224.4158,203.45929,6.858046,5.6109496E-4,0.042569663,0.349668,0.03574514,0.3852837,0.039385993,217.69275,204.15009,-78.0342,0.0058776676,0.022684855,211.65167,190.57367,5.0240426,-0.0029130054,0.03857577,0.3303832,0.03248979,0.36764273,0.036153883,207.2629,195.3036,-78.0342,0.005795731,0.025792947,200.90843,181.06738,5.278263,9.137473E-4,0.04085143,0.33163017,0.033923183,0.37657264,0.038520448,191.4206,180.00871,-78.0342,-0.007202276,0.039241392,184.52136,164.45766,5.0186725,-9.5304183E-4,0.03617241,0.31289044,0.029996827,0.3595523,0.034470305,181.31989,173.56413,-78.0342,-0.003469988,0.022140842,174.02066,157.37901,7.253763,0.0016261071,0.033778373,0.24983503,0.027970305,0.2912909,0.0326115,172.66617,166.04918,-78.0342,-0.002981405,0.022510594,164.98454,149.05197,1.1173496,-0.0016162157,0.034638043,0.17588589,0.028540015,0.20756735,0.03368079,166.08994,160.68846,-78.0342,0.010175759,0.03402875,158.08908,143.0569,2.2514954,0.003141015,0.02975769,0.24827124,0.02453309,0.2968006,0.029328551,161.57246,154.94598,-78.0342,0.003879432,0.022337575,153.33607,136.57639,6.2358046,1.9747068E-4,0.029293958,0.20243688,0.023758674,0.24532838,0.028792566,155.58759,150.20091,-78.0342,0.0048100166,0.02379656,147.01628,131.16943,3.78388,-0.0013619341,0.02816638,0.22972149,0.022712197,0.2825407,0.02793435,150.23557,145.45738,-78.0342,-0.007819959,0.02220139,141.34007,125.71081,5.3505893,0.0036757507,0.028006162,0.21036991,0.022651106,0.26174924,0.028183257,146.1381,142.21927,-78.0342,-0.0038082397,0.019351117,136.97678,121.95012,2.3805223,0.0021064049,0.02681712,0.18662956,0.021478044,0.23677129,0.027248545,140.12433,137.27937,-78.0342,-0.014121329,0.014695822,130.54164,116.15235,-0.98250955,0.0015102586,0.024485521,0.17087238,0.01948855,0.22014685,0.025108468,135.47476,133.9548,-78.0342,0.0086226035,0.016842697,125.53765,112.20416,1.6241617,-2.8161117E-4,0.02480494,0.1760207,0.0195932,0.23001483,0.025603391,132.1713,130.94452,-78.0342,-0.0050139343,0.015331176,121.96534,108.59317,7.720118,0.0020920218,0.025066122,0.19931994,0.01976001,0.26394066,0.026166322,128.89677,128.50752,-78.0342,0.005501148,0.025973424,118.40892,105.642265,0.5228763,-0.81772524,0.089780875,0.7426349,0.2562116165005377,0.1160115065929066,1,15,2.6206447988508543
ACT-CLJ0204.5+0321,all,0,195.0,96.0,3.2,2.0,7.0,31.123166734225585,3.3256814851091514,7.154902845048182E-4,0.0076448589322785695,193.0,94.0,1.9598366924183923,-1.0290439240314047E-4,-0.004619241915036,3.883745225157252E-5,11.42290210723877,7.644858932278569,11.42290210723877,0.0,2.9585842275992036E-4,1077981.25,ACT-CLJ0204.5+0321,1.907661196948E-4,0.8736488974504257,0.1317038949726527,0.0057170080990948,11087.463886064726,-5.644673852899E-4,-0.0802003496999874,399.65285354788847,21.0,GLEAM J020429+031930,3.1179833E-4,0.010953006,02:04:29.67,+03:19:30.42,31.123627,9.023671154864132E-4,3.3251166,0.0011283003259450197,0.21264692,0.010361663,0.2567568,0.014682597,153.91173,3.3915281,152.69315,3.092603,-78.0342,1.0060025,7.515606E-5,0.003440767,8.0,2.0,145.24156,134.02618,8.658188,0.0093264785,0.1214153,0.5274663,0.10435868,0.54831576,0.108483724,344.16455,316.24103,-78.0342,0.0101509625,0.093002304,340.37558,307.62195,3.785106,6.5943727E-4,0.08328866,0.44712105,0.07189818,0.46877778,0.07538063,312.7513,286.62024,-78.0342,0.01930732,0.06945885,308.57684,277.0928,3.470821,0.0010199503,0.075750545,0.45350575,0.066134945,0.47935796,0.06990498,287.58142,265.9538,-78.0342,0.008768431,0.06909909,283.03598,255.66457,-0.41336447,8.616284E-5,0.07289953,0.4542276,0.06285687,0.4842001,0.067004524,267.73248,248.53462,-78.0342,0.0067524184,0.05165157,262.84402,237.49765,2.71329,0.0056973305,0.055492684,0.42136037,0.047522828,0.45425117,0.051232394,248.16583,229.6541,-78.0342,-0.005219787,0.036117952,242.88387,217.66776,2.237188,0.0027730234,0.047629323,0.34154728,0.04049467,0.37223142,0.044132654,230.12206,216.23111,-78.0342,-0.006625214,0.022060797,224.4158,203.45929,6.858046,5.6109496E-4,0.042569663,0.349668,0.03574514,0.3852837,0.039385993,217.69275,204.15009,-78.0342,0.0058776676,0.022684855,211.65167,190.57367,5.0240426,-0.0029130054,0.03857577,0.3303832,0.03248979,0.36764273,0.036153883,207.2629,195.3036,-78.0342,0.005795731,0.025792947,200.90843,181.06738,5.278263,9.137473E-4,0.04085143,0.33163017,0.033923183,0.37657264,0.038520448,191.4206,180.00871,-78.0342,-0.007202276,0.039241392,184.52136,164.45766,5.0186725,-9.5304183E-4,0.03617241,0.31289044,0.029996827,0.3595523,0.034470305,181.31989,173.56413,-78.0342,-0.003469988,0.022140842,174.02066,157.37901,7.253763,0.0016261071,0.033778373,0.24983503,0.027970305,0.2912909,0.0326115,172.66617,166.04918,-78.0342,-0.002981405,0.022510594,164.98454,149.05197,1.1173496,-0.0016162157,0.034638043,0.17588589,0.028540015,0.20756735,0.03368079,166.08994,160.68846,-78.0342,0.010175759,0.03402875,158.08908,143.0569,2.2514954,0.003141015,0.02975769,0.24827124,0.02453309,0.2968006,0.029328551,161.57246,154.94598,-78.0342,0.003879432,0.022337575,153.33607,136.57639,6.2358046,1.9747068E-4,0.029293958,0.20243688,0.023758674,0.24532838,0.028792566,155.58759,150.20091,-78.0342,0.0048100166,0.02379656,147.01628,131.16943,3.78388,-0.0013619341,0.02816638,0.22972149,0.022712197,0.2825407,0.02793435,150.23557,145.45738,-78.0342,-0.007819959,0.02220139,141.34007,125.71081,5.3505893,0.0036757507,0.028006162,0.21036991,0.022651106,0.26174924,0.028183257,146.1381,142.21927,-78.0342,-0.0038082397,0.019351117,136.97678,121.95012,2.3805223,0.0021064049,0.02681712,0.18662956,0.021478044,0.23677129,0.027248545,140.12433,137.27937,-78.0342,-0.014121329,0.014695822,130.54164,116.15235,-0.98250955,0.0015102586,0.024485521,0.17087238,0.01948855,0.22014685,0.025108468,135.47476,133.9548,-78.0342,0.0086226035,0.016842697,125.53765,112.20416,1.6241617,-2.8161117E-4,0.02480494,0.1760207,0.0195932,0.23001483,0.025603391,132.1713,130.94452,-78.0342,-0.0050139343,0.015331176,121.96534,108.59317,7.720118,0.0020920218,0.025066122,0.19931994,0.01976001,0.26394066,0.026166322,128.89677,128.50752,-78.0342,0.005501148,0.025973424,118.40892,105.642265,0.5228763,-0.81772524,0.089780875,0.7426349,0.2562116165005377,0.1160115065929066,1,15,2.6206447988508543
