,cluster,Component_name,Component_id_x,ra_vlass,dec_vlass,pix_x,pix_y,amp_map,x_map,y_map,sigma_map,offset_map,amp_snr,x_snr,y_snr,sigma_snr,offset_snr,col1,ra_1,dec_1,Component_id_y,Isl_id,RA_2,DEC_2,E_RA,E_DEC,Total_flux,E_Total_flux,Peak_flux,E_Peak_flux,Maj,E_Maj,Min,E_Min,PA,E_PA,Isl_Total_flux,E_Isl_Total_flux,Isl_rms,Isl_mean,Resid_Isl_rms,Resid_Isl_mean,RA_max,DEC_max,E_RA_max,E_DEC_max,S_Code,Xposn,E_Xposn,Yposn,E_Yposn,Xposn_max,E_Xposn_max,Yposn_max,E_Yposn_max,Maj_img_plane,E_Maj_img_plane,Min_img_plane,E_Min_img_plane,PA_img_plane,E_PA_img_plane,DC_Maj,E_DC_Maj,DC_Min,E_DC_Min,DC_PA,E_DC_PA,DC_Maj_img_plane,E_DC_Maj_img_plane,DC_Min_img_plane,E_DC_Min_img_plane,DC_PA_img_plane,E_DC_PA_img_plane,Tile,Subtile,QL_image_RA,QL_image_DEC,NVSS_distance,FIRST_distance,Peak_to_ring,Duplicate_flag,Quality_flag,Source_name,Source_type,QL_cutout,NN_dist,BMAJ,BMIN,BPA,GroupID,GroupSize,Separation
215,ACT-CLJ0228.4+0030,VLASS1QLCIR J022825.99+003052.9,-12.0,37.10832418249489,0.5147105230572899,184.89503351485538,166.83493221837836,-3.8077519461942075e-06,184.8950335148017,166.83493221656792,2.9999999994952606,8.290421514163236e-06,-0.054109374101359874,184.89441188920824,166.83426738464416,3.0016487989786333,-0.021354291472152974,55,37.1207847595,0.506659805775,-12,73,37.10832418249489,0.5147105230572899,0.0,0.0,0.0,0.0,0.8696087170399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8819690626700003,0.40055725671,0.15550732496,-0.000907767,0.0,0.0,37.10832418249489,0.5147105230572899,0.0,0.0,E,3270.999999999988,0.0,1913.0000000000089,0.0,3270.999999999988,0.0,1913.0000000000089,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T11t04,J023000+003000,37.5002875,0.5,78.28501838226855,70.01414101929642,1.1042200646311544,0,4,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T11t04.J023000%2B003000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dvcfarcmo21jbjzui&CIRCLE=37.10832418249489+0.5147105230572899+0.025,-99.0,2.7692229747772794,2.30561923980708,-11.80204772949,40.0,6.0,53.404843446751904
216,ACT-CLJ0228.4+0030,VLASS1QLCIR J022840.04+003452.7,61.0,37.166868205444864,0.5813230326514499,79.52088573842613,286.73781921128557,-3.504479780590332e-06,79.52088573842613,286.73781921128557,3.0,8.301759800019471e-06,0.043304483374187755,79.52088573842613,286.73781918941114,3.0000025626668503,-0.021406736549596555,55,37.1207847595,0.506659805775,61,69,37.166868205444864,0.5813230326514499,9.85112398e-06,1.413741427e-05,3.52828057992,0.24678657545,3.5891832159899995,0.1433242183099999,2.74105975482,0.1198500190919999,2.289824969256,0.0835084820879999,0.4532910228159,9.776306609547,3.66102155878,0.27454439501,0.14482141705,-0.0009077669499999998,0.04891345452,0.0011848274,37.166868205444864,0.5813230326514499,9.85112398e-06,1.413741427e-05,S,3060.240906045048,0.0354640463279971,2152.793294660461,0.0508946913719959,3060.240906045048,0.0354640463279971,2152.793294660461,0.0508946913719959,2.7410568098400003,0.1198500190919999,2.2897863552600004,0.0835084820879999,0.45667463190425,9.776306609547,0.0,0.1198500190919999,0.0,0.0835084820879999,0.0,9.776306609547,0.0,0.1198500190919999,0.0,0.0835084820879999,0.0,9.776306609547,T11t04,J023000+003000,37.5002875,0.5,4.725694667028597,0.335878610934367,6.536009239012697,0,4,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T11t04.J023000%2B003000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dvcfarcmo21jbjzui&CIRCLE=37.166868205444864+0.5813230326514499+0.025,270.61347860583703,2.7692229747772794,2.30561923980708,-11.80204772949,40.0,6.0,315.85952981110995
217,ACT-CLJ0228.4+0030,VLASS1QLCIR J022842.73+003029.9,-11.0,37.17805089731645,0.50832542619884,59.39187761945715,155.34218817358044,3.133379003046069e-05,59.39187761403964,155.34218815492451,3.0000000363739283,8.279783540287043e-06,-1.6044199338076632,86.65563454943351,172.44614871398662,25.327820980522585,0.04019602850450144,55,37.1207847595,0.506659805775,-11,68,37.17805089731645,0.50832542619884,0.0,0.0,0.0,0.0,0.93358091544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5059877543,0.51147183274,0.15780537797,-0.00090776712,0.0,0.0,37.17805089731645,0.50832542619884,0.0,0.0,E,3020.000000000007,0.0,1890.000000000008,0.0,3020.000000000007,0.0,1890.000000000008,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T11t04,J023000+003000,37.5002875,0.5,268.15769699038594,151.59194281066837,1.0939833500171476,0,4,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T11t04.J023000%2B003000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dvcfarcmo21jbjzui&CIRCLE=37.17805089731645+0.50832542619884+0.025,-99.0,2.7692229747772794,2.30561923980708,-11.80204772949,40.0,6.0,206.23719626934343
218,ACT-CLJ0229.6-0336,VLASS1QLCIR J022917.31-033745.9,-24.0,37.32213617716121,-3.6294257317177694,321.48218043848647,125.80644693618837,-5.3247432588487635e-06,321.48218043848647,125.80644693618837,3.0,4.5632224367410704e-05,-7.237652545425688e-06,321.48218043848647,125.80644693618837,3.0,0.014160939077026945,56,37.4098396301,-3.60993504524,-24,71,37.32213617716121,-3.6294257317177694,0.0,0.0,0.0,0.0,1.96058070287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.13221330203,1.2428635174200002,0.33735562465,0.0072206603399999,0.0,0.0,37.32213617716121,-3.6294257317177694,0.0,0.0,E,2535.999999999985,0.0,1393.9999999999927,0.0,2535.999999999985,0.0,1393.9999999999927,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T10t04,J023002-033000,37.51029166667,-3.5,303.8310340766496,121.13497180617752,1.2836989594431785,0,4,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T10t04.J023002-033000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dvcfarcmo21jbjzui&CIRCLE=37.32213617716121+-3.6294257317177694+0.025,-99.0,2.9409182071686,2.18883490562448,-5.078659057617,41.0,6.0,322.8203314231334
219,ACT-CLJ0229.6-0336,VLASS1QLCIR J022939.77-033740.2,48.0,37.41573633360606,-3.6278380295871098,153.33966315596672,128.67210957381286,0.0006809203676208721,153.33966320208225,128.67210959409985,2.9999990171244906,4.5258833153654173e-05,2.439723332475796,151.77824521870124,125.9137776931897,5.465468864771796,0.009793081828352885,56,37.4098396301,-3.60993504524,48,61,37.41573633360606,-3.6278380295871098,6.864996639e-05,0.00010084997766,2.14403874075,0.59134951763,1.3162209614700002,0.23670539136,4.3319118493080015,0.973827847152,2.4205933567440003,0.3482394371639999,149.1610513037616,16.95542478906798,1.73868260947,0.36499529485,0.23234488617,-0.00149399114,0.0290667867399999,-0.0011484156599999,37.41573633360606,-3.6278380295871098,6.864996639e-05,0.00010084997766,S,2199.716919858307,0.2471398790039802,1399.7663623382257,0.3630599195759709,2199.716919858307,0.2471398790039802,1399.7663623382257,0.3630599195759709,4.331895348384,0.973827847152,2.420593268436,0.3482394371639999,149.15506849181205,16.95542478906798,3.3253933779720004,0.973827847152,0.355576597308,0.3482394371639999,141.14066670114784,16.95542478906798,3.325380612876,0.973827847152,0.35557659486,0.3482394371639999,141.1346838891982,16.95542478906798,T10t04,J023002-033000,37.51029166667,-3.5,8.497521207597762,76.36053155349963,1.6326431871717295,0,1,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T10t04.J023002-033000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dvcfarcmo21jbjzui&CIRCLE=37.41573633360606+-3.6278380295871098+0.025,76.78957548130653,2.9409182071686,2.18883490562448,-5.078659057617,41.0,6.0,67.84347139979478
220,ACT-CLJ0229.6-0336,VLASS1QLCIR J022944.88-033732.8,47.0,37.43700967719467,-3.62577809619637,115.12426738233101,132.37933794680237,0.0015595605708097998,115.12426729368553,132.37933822159326,3.0000004310719706,4.479041339802476e-05,5.311792672114008,116.31279388649735,136.34752335840892,5.00295793286135,0.006209407923025247,56,37.4098396301,-3.60993504524,47,58,37.43700967719467,-3.62577809619637,2.310229001e-05,3.985443224e-05,2.2930722521500004,0.39059643749,2.17933988521,0.2154026071100001,2.987881392924,0.3378636954,2.26687081122,0.195839626788,179.66512939320774,16.49938591783719,2.18043396924,0.3574029359699999,0.21583665512,-0.00749286755,0.0695580965799999,-0.00439959331,37.43700967719467,-3.62577809619637,2.310229001e-05,3.985443224e-05,S,2123.287031875529,0.0831682440359933,1407.1889384083884,0.1434759560639885,2123.287031875529,0.0831682440359933,1407.1889384083884,0.1434759560639885,2.987874143676,0.3378636954,2.266869002004,0.195839626788,179.66049524236655,16.49938591783719,0.7942356150480001,0.3378636954,0.0,0.195839626788,45.41509277933047,16.49938591783719,0.7942354563959999,0.3378636954,0.0,0.195839626788,45.41045862848926,16.49938591783719,T10t04,J023002-033000,37.51029166667,-3.5,17.160991429008938,0.4798614204952814,2.754449292903939,0,0,J022944.88-033732.8,SC,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T10t04.J023002-033000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dvcfarcmo21jbjzui&CIRCLE=37.43700967719467+-3.62577809619637+0.025,46.737163671832754,2.9409182071686,2.18883490562448,-5.078659057617,41.0,6.0,113.05801591727752
221,ACT-CLJ0229.6-0336,VLASS1QLCIR J022947.52-033757.7,45.0,37.44801575350751,-3.63269894424302,95.35348548221158,119.92111812584318,0.0007185999963269385,95.3534854834169,119.92111808704603,2.9999999981045757,4.524393065012062e-05,1.3416112390350303,82.7965833793467,118.58002240964491,9.480882262937225,0.006938372101195953,56,37.4098396301,-3.60993504524,45,57,37.44801575350751,-3.63269894424302,0.00018388142378,7.003825231e-05,2.66160324279,0.7788512651099999,0.92769982975,0.20590125315,5.936117441832,1.563258387744,3.111220041984,0.5819765298480001,94.6528741776051,20.901413354288216,3.14844245135,0.52031271282,0.20497344667,-0.01209956918,0.09793394565,0.00964698211,37.44801575350751,-3.63269894424302,0.00018388142378,7.003825231e-05,C,2083.7427787267334,0.6619731256079471,1382.276804592876,0.2521377083159798,2083.7427787267334,0.6619731256079471,1382.276804592876,0.2521377083159798,5.936112662831999,1.563258387744,3.111212371536,0.5819765298480001,94.64892850977414,20.901413354288216,5.509126172664001,1.563258387744,1.061441230104,0.5819765298480001,93.39280793595532,20.901413354288216,5.509122074315998,1.563258387744,1.061438548356,0.5819765298480001,93.38886226812436,20.901413354288216,T10t04,J023002-033000,37.51029166667,-3.5,29.72743822403489,3.768993211475468,2.887833369278036,0,2,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T10t04.J023002-033000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dvcfarcmo21jbjzui&CIRCLE=37.44801575350751+-3.63269894424302+0.025,3.666870264952428,2.9409182071686,2.18883490562448,-5.078659057617,41.0,6.0,159.7766320922425
222,ACT-CLJ0229.6-0336,VLASS1QLCIR J022947.69-033755.0,46.0,37.44871436187248,-3.6319563808284094,94.09846095289623,121.25768077123186,0.00029539777824545693,94.09846065701987,121.25768187544713,2.999994190886331,4.5479951522665554e-05,1.3424858291647828,82.74192277736577,118.590439971208,9.473144231936898,0.006944588665043882,56,37.4098396301,-3.60993504524,46,57,37.44871436187248,-3.6319563808284094,2.305323547e-05,3.656188052e-05,1.19386604234,0.26041527766,1.65738592447,0.18236340902,2.483133067584,0.322398278388,1.8673654251960004,0.174126433428,160.91595607298618,17.39472110936567,3.14844245135,0.52031271282,0.20497344667,-0.01209956918,0.09793394565,0.00964698211,37.44871436187248,-3.6319563808284094,2.305323547e-05,3.656188052e-05,C,2081.233025384656,0.0829916476919933,1384.9501913622253,0.1316227698719894,2081.233025384656,0.0829916476919933,1384.9501913622253,0.1316227698719894,2.4831251377920003,0.322398278388,1.867365361872,0.174126433428,160.9120554645129,17.39472110936567,0.0,0.322398278388,0.0,0.174126433428,0.0,17.39472110936567,0.0,0.322398278388,0.0,0.174126433428,0.0,17.39472110936567,T10t04,J023002-033000,37.51029166667,-3.5,30.42320260079756,0.7333948808838399,2.259983318069205,0,4,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T10t04.J023002-033000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dvcfarcmo21jbjzui&CIRCLE=37.448714361872476+-3.6319563808284094+0.025,3.666870264951996,2.9409182071686,2.18883490562448,-5.078659057617,41.0,6.0,160.60020120782127
223,ACT-CLJ0229.6-0336,VLASS1QLCIR J022954.98-033746.9,-15.0,37.479118020374365,-3.62972181636352,39.48143906109674,125.27669964362912,0.0008989345249915078,39.4814382781814,125.27669937091134,2.999997374763211,4.514675145156187e-05,-0.10817189292483376,39.48144359593735,125.27670120226311,3.000034571755631,0.01422241687332634,56,37.4098396301,-3.60993504524,-15,53,37.479118020374365,-3.62972181636352,0.0,0.0,0.0,0.0,1.2229436542799998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71937469361,0.4151170212000001,0.18950410595,-0.0118581674499999,0.0,0.0,37.479118020374365,-3.62972181636352,0.0,0.0,E,1972.0000000000127,0.0,1392.9999999999634,0.0,1972.0000000000127,0.0,1392.9999999999634,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T10t04,J023002-033000,37.51029166667,-3.5,136.04381933355378,110.00441300331411,1.703336234651336,0,4,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T10t04.J023002-033000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dvcfarcmo21jbjzui&CIRCLE=37.479118020374365+-3.62972181636352+0.025,-99.0,2.9409182071686,2.18883490562448,-5.078659057617,41.0,6.0,258.89682639909114
224,ACT-CLJ0230.9+0248,VLASS1QLCIR J023053.22+024641.5,19.0,37.72179041170344,2.77819860700563,181.75883180476265,113.07210375998105,0.0008399771267067282,181.75883181621305,113.07210369299631,2.999999877442877,-1.1798180098608346e-06,1.5683573916183915,179.18298935738596,107.79548867364335,19.651137086528475,-0.0681246449630519,57,37.731464386,2.80519247055,19,20,37.72179041170344,2.77819860700563,1.267892108e-05,1.373709628e-05,4.017817247869999,0.26185322509,3.51893134246,0.13717341055,3.076411955688,0.134038405728,2.4241486129200003,0.084545941356,140.36087976927766,7.46562056043471,4.528038951449999,0.29260996225,0.1345541968499999,-0.00031931444,0.09826209862,0.02045053043,37.72179041170344,2.77819860700563,1.267892108e-05,1.373709628e-05,S,1078.930499358802,0.0456441158879963,2861.5756326737323,0.049453546607996,1078.930499358802,0.0456441158879963,2861.5756326737323,0.049453546607996,3.076353681012,0.134038405728,2.42414857242,0.084545941356,140.3503505740719,7.46562056043471,1.195619683284,0.134038405728,0.7107640032599999,0.084545941356,117.64019058291294,7.46562056043471,1.195600890096,0.134038405728,0.710761699692,0.084545941356,117.6296613877072,7.46562056043471,T11t04,J023001+023000,37.50457083333,2.5,3.820400448395161,0.3049878049227584,7.6627583973013245,0,0,J023053.22+024641.5,SC,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T11t04.J023001%2B023000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dvcfarcmo21jbjzui&CIRCLE=37.72179041170344+2.77819860700563+0.025,248.994038116137,2.8651034832001203,2.2796900272368,-33.33435821533,42.0,3.0,103.21598942790904
225,ACT-CLJ0230.9+0248,VLASS1QLCIR J023102.75+025005.5,16.0,37.76148840125578,2.8348699987807,110.38892739234282,215.0811624711136,-8.462315526328539e-05,110.38892736509054,215.08116232132866,2.9999996598592777,-6.817500698462357e-07,-1.9018340321073433,109.88372350915094,210.14808147297165,2.5142623056125197,-0.03116320927469249,57,37.731464386,2.80519247055,16,17,37.76148840125578,2.8348699987807,5.669501467e-05,5.552989163e-05,1.23254256924,0.28961957843,0.91974372239,0.13526087703,3.49209918198,0.5918504471280001,2.506550228856,0.319861327644,133.9265156695085,21.342172484819912,1.22503230316,0.21955092981,0.13033702271,-0.00031931444,0.0352249408,0.0005340484100000001,37.76148840125578,2.8348699987807,5.669501467e-05,5.552989163e-05,S,936.23172684613,0.2041020528119836,3065.615473214189,0.199907609867984,936.23172684613,0.2041020528119836,3065.615473214189,0.199907609867984,3.492006637176,0.5918504471280001,2.50654870008,0.319861327644,133.91380833897406,21.342172484819912,2.063706594336,0.5918504471280001,0.901341764568,0.319861327644,122.87444237979751,21.342172484819912,2.063656989108,0.5918504471280001,0.901338993576,0.319861327644,122.86173504926307,21.342172484819912,T11t04,J023001+023000,37.50457083333,2.5,252.214148501737,249.23929443015297,2.659158072155461,0,0,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T11t04.J023001%2B023000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dvcfarcmo21jbjzui&CIRCLE=37.76148840125578+2.8348699987807+0.025,248.9940381161368,2.8651034832001203,2.2796900272368,-33.33435821533,42.0,3.0,151.88481405264773
226,ACT-CLJ0230.9+0248,VLASS1QLCIR J023110.64+024556.8,-1.0,37.79435407564836,2.7658023591377403,51.29652636095851,90.7616289671792,4.886054763181043e-09,51.29652636095851,90.7616289671792,3.0,-7.265537368544949e-07,0.06425842903891804,51.29652635225516,90.7616289671792,3.0000032991253818,-0.03191112004614784,57,37.731464386,2.80519247055,-1,16,37.79435407564836,2.7658023591377403,0.0,0.0,0.0,0.0,0.6919916486400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86895212114,0.44999198694,0.13686800958,-0.00031931438,0.0,0.0,37.79435407564836,2.7658023591377403,0.0,0.0,E,817.9999999999749,0.0,2817.0000000000487,0.0,817.9999999999749,0.0,2817.0000000000487,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T11t04,J023001+023000,37.50457083333,2.5,11.035469485764487,2.751487748072436,1.0401003326340028,0,4,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T11t04.J023001%2B023000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dvcfarcmo21jbjzui&CIRCLE=37.79435407564836+2.7658023591377403+0.025,-99.0,2.8651034832001203,2.2796900272368,-33.33435821533,42.0,3.0,266.91889526044366
227,ACT-CLJ0231.7-0453,VLASS1QLCIR J023136.83-045318.2,15.0,37.90348526750312,-4.8883889360385,221.59447308252865,152.77375934906013,0.001259677648702261,221.59447308255835,152.77375936210183,3.0000000007755916,8.681706653628546e-06,2.3742515313549166,225.03609248487552,158.82217916345422,13.71319380739688,-0.0025297959832925507,58,37.9353675842,-4.88439035416,15,34,37.90348526750312,-4.8883889360385,2.802612061e-05,2.619977802e-05,55.47257761101999,1.6900191957999997,9.00869140249,0.14845539408,11.498961497112,0.305785412892,5.1830599548960015,0.110785925484,42.45392345331786,2.17359817049558,69.25108288423999,0.8420233541100002,0.14845539408,-0.01918114867,0.15139687457,-0.0061451723899999,37.90357089615,-4.88842263644612,2.802612061e-05,2.619977802e-05,M,478.4321618365152,0.1008940341959919,461.4461870838156,0.0943192008719924,478.125096445742,0.1008940341959919,461.32470640547945,0.0943192008719924,11.49843996126,0.305785412892,5.18305961934,0.110785925484,42.486745533127326,2.17359817049558,10.74787609158,0.305785412892,4.715275308156,0.110785925484,42.76938318166252,2.17359817049558,10.747388433492,0.305785412892,4.715275085388,0.110785925484,42.802205261472,2.17359817049558,T09t04,J023004-043000,37.5183125,-4.5,2.474373493287457,2.139874878228805,1.3813612394758654,0,0,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T09t04.J023004-043000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dvcfarcmo21jbjzui&CIRCLE=37.90348526750312+-4.8883889360385+0.025,10.757916092369529,4.0905227661120005,2.14608359336868,40.05752563477,43.0,7.0,115.26160605799056
228,ACT-CLJ0231.7-0453,VLASS1QLCIR J023137.45-045312.6,14.0,37.90605576115119,-4.88684928520245,216.984539338335,155.54535021447424,0.00158868188869559,216.98453982135212,155.54535109313383,2.9999996454135927,8.508815034329366e-06,3.6994223734192504,221.30691489944914,159.24484926470336,8.565397392071965,0.007952673419862822,58,37.9353675842,-4.88439035416,14,34,37.90605576115119,-4.88684928520245,1.902495181e-05,2.478679834e-05,19.011456460860003,0.7198953378,4.85675123415,0.14945137935,6.738634338732001,0.219530570256,5.099679298728,0.148227194268,23.07864734956706,5.47939372980743,69.25108288423999,0.8420233541100002,0.14845539408,-0.01918114867,0.15139687457,-0.0061451723899999,37.90605576115119,-4.88684928520245,1.902495181e-05,2.478679834e-05,C,469.2090583749784,0.0684898265159945,466.9839231199594,0.0892324740239928,469.2090583749784,0.0684898265159945,466.9839231199594,0.0892324740239928,6.738369947532001,0.219530570256,5.099647149792,0.148227194268,23.11167808037509,5.47939372980743,5.549887237751999,0.219530570256,4.3903423635120005,0.148227194268,5.11610328165468,5.47939372980743,5.549738077223999,0.219530570256,4.390260423551998,0.148227194268,5.1491340124627,5.47939372980743,T09t04,J023004-043000,37.5183125,-4.5,8.32866772122656,1.497374095358624,0.5967267386262958,0,0,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T09t04.J023004-043000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dvcfarcmo21jbjzui&CIRCLE=37.90605576115119+-4.88684928520245+0.025,10.757916092368452,4.0905227661120005,2.14608359336868,40.05752563477,43.0,7.0,105.51116181101555
229,ACT-CLJ0231.7-0453,VLASS1QLCIR J023139.85-045250.0,13.0,37.91604927338996,-4.8805797472508,199.06195038511646,166.83120282365599,-0.00042402971971491915,199.0619504539145,166.8312026085519,2.999999253548961,9.588704872712743e-06,-2.2536347015805145,199.49467132681556,162.7925352104265,3.8278121822405824,0.026171467774801935,58,37.9353675842,-4.88439035416,13,30,37.91604927338996,-4.8805797472508,0.00020330141101,0.00014130100097,1.3883321331199998,0.55571371651,0.53360797926,0.16030033922,5.379087682763998,1.725939272808,4.2462724982400015,1.194304931712,85.73631112089751,60.44527607781914,67.47772677486,0.97687329291,0.15015646932,-0.01896973481,0.1704342576,0.5484596476900001,37.91604927338996,-4.8805797472508,0.00020330141101,0.00014130100097,C,433.35069750125695,0.7318850796359414,489.5344719762136,0.5086836034919593,433.35069750125695,0.7318850796359414,489.5344719762136,0.5086836034919593,5.378940880416,1.725939272808,4.24619307738,1.194304931712,85.77014976685774,60.44527607781914,4.5898613652960005,1.725939272808,2.135183619672,1.194304931712,109.36368966172886,60.44527607781914,4.589818586316,1.725939272808,2.13510531366,1.194304931712,109.39752830768909,60.44527607781914,T09t04,J023004-043000,37.5183125,-4.5,15.572352710557078,18.511028213125208,0.7717000096760234,0,2,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T09t04.J023004-043000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dvcfarcmo21jbjzui&CIRCLE=37.91604927338996+-4.8805797472508+0.025,19.429348577328888,4.0905227661120005,2.14608359336868,40.05752563477,43.0,7.0,70.63841952367987
230,ACT-CLJ0231.7-0453,VLASS1QLCIR J023141.06-045257.1,12.0,37.92109933682997,-4.8825315646508205,190.00471301264443,163.31817542121476,0.00016128209992568524,190.00471242248497,163.31817592802975,2.9999989467101438,9.277303782240607e-06,7.366730053313835,188.04611336710158,169.59641582856906,3.0759491280774753,0.020018587723959022,58,37.9353675842,-4.88439035416,12,30,37.92109933682997,-4.8825315646508205,3.034433615e-05,1.898056003000001e-05,41.67864635765,1.05042505183,7.733998058540001,0.15015646932,8.636050614096,0.2607772481639999,5.796533375748,0.1551058830359999,168.18283236000238,3.94583767822469,67.47772677486,0.97687329291,0.15015646932,-0.01896973481,0.1704342576,0.5484596476900001,37.92170499797853,-4.88309274271975,3.034433615e-05,1.898056003000001e-05,M,415.2410325743622,0.1092396101399912,482.4981578130544,0.0683300161079945,413.0698288366728,0.1092396101399912,480.47676304484025,0.0683300161079945,8.635937972688,0.2607772481639999,5.796337510656,0.1551058830359999,168.2171143279333,3.94583767822469,8.131618979604,0.2607772481639999,4.551740024256,0.1551058830359999,160.6626782428815,3.94583767822469,8.131554327384,0.2607772481639999,4.55156304318,0.1551058830359999,160.69696021081245,3.94583767822469,T09t04,J023004-043000,37.5183125,-4.5,3.90376060957856,1.343807960475105,2.018900400072656,0,0,,N/,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/caom2ops/sync?ID=ad%3AVLASS%2FVLASS1.1.ql.T09t04.J023004-043000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits&RUNID%3Dvcfarcmo21jbjzui&CIRCLE=37.92109933682997+-4.8825315646508205+0.025,19.42934857732952,4.0905227661120005,2.14608359336868,40.05752563477,43.0,7.0,51.61483804782326
