cluster,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,int_flux_Jy,int_flux_err_Jy,amp_snr,x_snr,y_snr,sigma_snr,snr,masked,noise_ps,hits_ps,Unnamed: 0,Source,rms_map,rms_snr,avg_snr,ntail,amp_fit_snr,mean_fit_snr,std_fit_snr,red_type
ACT-CLJ0201.6-0211,236.0,109.0,5.120000000000001,2.0,6.0,30.385812008711213,-2.2301141105083295,0.0008825737710204815,0.00324707329378258,235.99999956089547,108.99999968866456,2.999990198421333,0.0052461850846591595,0.055576903003787155,3.9735675208459122,235.7624794243338,108.11545274167491,4.683879205037109,4.803192138671875,0.0,0.0004884335212409496,346627.625,1.0,ACT-CLJ0201.6-0211,0.0001737831322086,1.1593152821288597,-0.2447575961398735,0.0019051973784484,2916.4962454383517,-0.0055931778743871,1.0686751002912145,20.0
ACT-CLJ0201.6-0211,129.0,166.0,5.120000000000001,2.0,6.0,30.445301106618874,-2.19844790743543,0.0003223190667936565,0.0014664158320720217,129.00000002622522,165.99999997422952,2.9999996674544747,0.002369252780701275,0.025088190106946438,2.6091630742947887,125.7975858696573,165.5476855808097,6.128343034333456,4.217418670654297,0.0,0.00023902648536022753,1509475.5,1.0,ACT-CLJ0201.6-0211,0.0001737831322086,1.1593152821288597,-0.2447575961398735,0.0019051973784484,2916.4962454383517,-0.0055931778743871,1.0686751002912145,20.0
ACT-CLJ0201.6-0211,128.0,60.0,5.120000000000001,2.0,6.0,30.44585781796291,-2.257336769140327,0.0010425181692782148,0.0023083328724665857,127.99999992085881,60.00000006297922,2.9999847195322085,0.003729480722335954,0.039567103041293954,1.9225612831813232,126.79787892925648,59.4653505085212,3.4003537950432463,1.1773985624313354,0.0,0.0009060633601620793,126307.421875,1.0,ACT-CLJ0201.6-0211,0.0001737831322086,1.1593152821288597,-0.2447575961398735,0.0019051973784484,2916.4962454383517,-0.0055931778743871,1.0686751002912145,20.0
ACT-CLJ0201.6-0211,205.0,228.0,5.120000000000001,2.0,6.0,30.40304833737429,-2.1640033915777193,0.0007637930134170334,0.0017770041479353562,204.99999997147324,228.00000016676833,2.9999985160987275,0.0028710606467342017,0.030406298865666464,2.7392057187393575,206.91765439615745,229.05991507359002,5.57177462219409,2.3734824657440186,0.0,0.0003832411312032491,528609.0,1.0,ACT-CLJ0201.6-0211,0.0001737831322086,1.1593152821288597,-0.2447575961398735,0.0019051973784484,2916.4962454383517,-0.0055931778743871,1.0686751002912145,20.0
ACT-CLJ0201.6-0211_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,156.0,171.0,5.120000000000001,2.0,6.0,30.428911042918273,-2.197522989260896,0.00010488123733208685,0.0006932225263481186,155.99999983728995,170.99999998358297,2.9999996197574896,0.0011200229225898975,0.008639697756947123,5.372103889193997,155.09985568072995,171.3839613730563,2.4282404681549554,4.584926605224609,0.0,0.00013829930685460567,4044108.0,,,,,,,,,,
ACT-CLJ0201.6-0211_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,128.0,168.0,5.120000000000001,2.0,6.0,30.44447806762012,-2.199189540112098,0.0003347672652227937,0.000901781453056317,128.00000000209948,167.9999999481268,2.999999542551728,0.0014569864772343813,0.011238841930566425,5.356303575842764,128.62911792401167,168.0284692542426,2.6940246710426092,4.677637577056885,0.0,0.00014932657359167933,3513844.0,,,,,,,,,,
ACT-CLJ0201.6-0503,102.0,246.0,5.120000000000001,2.0,6.0,30.447369155875336,-5.0098520008892296,0.001000925684892666,0.004159687850891526,101.99999986750659,245.99999978766138,2.9999962341737687,0.006720692203792639,0.07683629490661893,2.658514402872984,102.36672057016965,238.34221220855972,10.326881189173049,3.341911792755127,0.0,0.0006191151333041489,300977.53125,2.0,ACT-CLJ0201.6-0503,0.0001394166597453,1.0072113298298233,-0.142360303466937,0.0114311842706904,3003.666785843981,-0.0185713216984196,1.030470637103354,20.0
ACT-CLJ0201.6-0503,185.0,289.0,5.120000000000001,2.0,6.0,30.401081702130718,-4.9859638624565745,0.0012514574129063741,0.004863083436878178,184.9999999146188,289.0000005843885,3.000000983413957,0.007857173805565026,0.08975505358196463,4.274798082620157,185.32933980929897,289.59879806642806,2.974504725727749,3.904181957244873,0.0,0.0008643233450129628,149380.140625,2.0,ACT-CLJ0201.6-0503,0.0001394166597453,1.0072113298298233,-0.142360303466937,0.0114311842706904,3003.666785843981,-0.0185713216984196,1.030470637103354,20.0
ACT-CLJ0201.6-0503_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,176.0,84.0,5.120000000000001,2.0,6.0,30.404895748025112,-5.102464901292933,0.0007683951401005612,0.0011225458001717925,176.0,84.0,3.0,0.001813670645104748,0.003627341290209496,3.3306155191912477,176.51868536950184,85.6391793607852,4.3484804295562025,3.4543559551239014,0.0,0.00022756341786589473,1238403.375,,,,,,,,,,
ACT-CLJ0203.0-0042,163.0,279.0,5.120000000000001,2.0,6.0,30.753533765227125,-0.6436905503819519,0.0011345049908367353,0.01629487161221761,162.99997838003975,278.9999971722651,2.9999072568140117,0.026325610120774424,0.2883375028543754,20.587964363879628,162.61035467467477,279.3363487749353,2.8420889545808756,19.924671173095703,0.0,0.0006591881392523646,228788.96875,3.0,ACT-CLJ0203.0-0042,0.0001552421649178,1.0909796071505835,-0.1450839359676576,0.0,2977.122033484758,0.0089437852209868,1.0501172651951245,20.0
ACT-CLJ0203.0-0042,245.0,217.0,3.2,2.0,6.0,30.707975029895408,-0.6781347510821987,0.0009654486850175368,0.0034558306248344455,245.00000050588952,217.00000050974637,2.9999872104904624,0.005583456030928004,0.06143292139778561,4.828771245440868,244.42416212550998,216.72017583850456,2.686261735307922,3.2224037647247314,0.0,0.000658620847389102,226244.015625,3.0,ACT-CLJ0203.0-0042,0.0001552421649178,1.0909796071505835,-0.1450839359676576,0.0,2977.122033484758,0.0089437852209868,1.0501172651951245,20.0
ACT-CLJ0203.0-0042,189.0,285.0,5.120000000000001,2.0,6.0,30.739088429269735,-0.6403571995664057,0.0012210371117374439,0.004438153216980713,188.99999651367315,285.0000001431501,2.9999995510348207,0.007170616822611666,0.07874386974560635,3.2660825639957376,189.2773296490537,285.56562792808427,5.814530945681133,4.118929862976074,0.0,0.0008017356158234179,168108.296875,3.0,ACT-CLJ0203.0-0042,0.0001552421649178,1.0909796071505835,-0.1450839359676576,0.0,2977.122033484758,0.0089437852209868,1.0501172651951245,20.0
ACT-CLJ0203.0-0042,109.0,52.0,3.2,2.0,6.0,30.783536439091204,-0.769801511861599,0.0011839379112322194,0.00687034872965109,109.00000019437458,51.99999890758757,2.999991592202308,0.011100197396789678,0.12181975581172491,5.803397821536099,109.5164899848989,52.53444082658137,2.69759930708454,6.4903764724731445,0.0,0.0010021538473665714,135149.796875,3.0,ACT-CLJ0203.0-0042,0.0001552421649178,1.0909796071505835,-0.1450839359676576,0.0,2977.122033484758,0.0089437852209868,1.0501172651951245,20.0
ACT-CLJ0203.0-0042_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,163.0,162.0,3.2,2.0,6.0,30.751853382991218,-0.7106832265515893,9.696273856993785e-06,0.017706505473222625,162.99995884364665,161.99999964576435,2.9998590460419208,0.028605293041552342,0.21078858207068413,123.52264343905968,162.54302229083643,162.46888102753059,2.7286714704733934,117.14588928222656,0.0,0.0001278102135984227,4634425.5,,,,,,,,,,
ACT-CLJ0203.2-0123,163.0,162.0,3.2,2.0,6.0,30.817719730755083,-1.397835731444271,9.696273857006367e-06,0.005775490147011004,162.99999634011147,161.9999991177734,2.999986606638819,0.00933123923360781,0.09765804847003087,26.240866575895637,162.60227236708636,162.27256737220253,2.6062667662255943,24.962812423706055,0.0,0.0002035293000517413,1774710.375,4.0,ACT-CLJ0203.2-0123,0.0001376064808082,0.9834798468964135,0.0843768827765042,0.0171472664399417,2981.364702700021,0.016186685796417,1.0375489655280397,20.0
ACT-CLJ0203.2-0123_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,173.0,173.0,3.2,2.0,6.0,30.810407770311027,-1.3940867444128646,0.00015083862077903303,0.006165091724904178,172.99999829542475,172.99999771765107,2.9999773173229807,0.009960641963426223,0.0740939869311507,41.752048743619625,173.21006155036395,173.08936341125104,2.830281219835794,41.42503356933594,0.0,0.00012425248860381544,4938916.0,,,,,,,,,,
ACT-CLJ0203.7+0216,173.0,173.0,5.120000000000001,2.0,6.0,30.928351395813188,2.272209597604622,0.00015083862077891377,0.004514778112840895,172.99999923373653,172.9999988651994,2.9999862955580276,0.007294353353270436,0.08262579685499212,13.609563604836902,173.22236832358007,172.9828855150385,3.028937597153602,13.918294906616211,0.0,0.00026500524836592376,1257400.625,5.0,ACT-CLJ0203.7+0216,0.0001360708240747,0.9657202449167238,-0.1655596321433341,0.0,3148.774872563277,0.0060371410647937,0.9884750462496936,20.0
ACT-CLJ0203.7+0216,106.0,100.0,5.120000000000001,2.0,6.0,30.96560203282301,2.231653729014691,0.0008100885416601187,0.002737256292153556,106.0000008372692,100.00000030093815,2.999989686303427,0.004422489710207219,0.05014359761119046,3.641314503813613,105.76515289983611,101.8096729094467,5.657256886141105,2.9026927947998047,0.0,0.0004806515062227845,423188.4375,5.0,ACT-CLJ0203.7+0216,0.0001360708240747,0.9657202449167238,-0.1655596321433341,0.0,3148.774872563277,0.0060371410647937,0.9884750462496936,20.0
ACT-CLJ0203.7+0216_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,163.0,208.0,3.2,2.0,6.0,30.933127396052786,2.289493504502026,0.0004461339496546933,0.0039705732287925195,162.9999984987268,207.99999842350226,2.9999967457416847,0.006415147145817684,0.046646014142829303,23.230745490245372,162.74025651080285,207.62548996641974,2.8183410071676134,22.003995895385742,0.0,0.00015150423860177398,3330083.0,,,,,,,,,,
ACT-CLJ0203.9-0205_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,237.0,162.0,3.2,2.0,6.0,30.953680128160833,-2.0958251177145026,0.0007272204110764606,0.00597817074374593,237.00000036535573,161.99999895273623,2.9999918798462297,0.009658736501407623,0.08195431500831886,23.27244868656265,237.40243329107116,162.23562782718318,2.58471930577183,22.00051498413086,0.0,0.0002265452640131116,1187599.0,,,,,,,,,,
ACT-CLJ0204.5+0321_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,195.0,97.0,3.2,2.0,6.0,31.12256593020791,3.3250964460041215,0.0007068309793205416,0.0045298838565513,195.0000002837418,96.99999898510299,2.999993397555442,0.007318793774470319,0.06251076670363553,16.43937518319426,195.50082028776,97.15593997889938,2.8433570168676896,16.256086349487305,0.0,0.00022754326346330345,1102577.25,,,,,,,,,,
ACT-CLJ0204.5+0321_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,236.0,236.0,3.2,2.0,6.0,31.099746492103623,3.402317951814538,0.0010147321992003413,0.00404661288484931,236.0,236.0,3.0,0.0065380165336956855,0.013076033067391371,12.17929479917459,236.45947123142105,236.50050333006365,2.4096178495133675,11.289563179016113,0.0,0.00030976245761848986,721724.625,,,,,,,,,,
ACT-CLJ0204.8-0303_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,68.0,174.0,5.120000000000001,2.0,6.0,31.268565276894595,-3.059243115884539,0.000918846402097363,0.0015132166876320975,67.99999969059968,173.9999998606285,3.0000006975850932,0.0024448694761126572,0.020526847317937528,3.6057343243372633,66.93699459529066,173.44545733764156,4.142349770492999,2.905329465866089,0.0,0.00032922514947131276,640081.125,,,,,,,,,,
ACT-CLJ0204.8-0303_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,227.0,251.0,5.120000000000001,2.0,6.0,31.180107342593363,-3.0164660215809422,0.0010686151970026652,0.0017285043365116433,226.99999978509518,250.99999995729735,3.000000629452986,0.0027927046630243013,0.023447664811837358,3.0213808333755887,226.7994477024491,251.05797925750122,4.37268153290937,2.7888729572296143,0.0,0.00039526395266875625,392949.6875,,,,,,,,,,
ACT-CLJ0205.2-0439_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,173.0,173.0,3.2,2.0,6.0,31.317540039193187,-4.651083476660132,0.00015083862077901156,0.017575889536207676,172.99997213811716,172.99998010723968,2.999860505225561,0.028394307420818818,0.2472661173623779,102.32281340378896,172.86947083441152,173.0514266668543,2.7584258761078155,100.69422149658203,0.0,0.0001494119642302394,2919183.25,,,,,,,,,,
ACT-CLJ0205.9-0307_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,163.0,208.0,3.2,2.0,6.0,31.503122905354132,-3.1009123885643732,0.0004461339496547703,0.0054186155819694075,162.99999639362173,207.99999648377968,2.9999893990548028,0.008754666902936838,0.07600944285127034,34.20138922786365,162.54010934207827,207.50180353683754,2.513690580269918,31.407480239868164,0.0,0.00015643477672711015,2753479.5,,,,,,,,,,
ACT-CLJ0206.2-0114_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,237.0,163.0,3.2,2.0,6.0,31.519944078354932,-1.2535055734101201,0.0007272850499955893,0.004066689857362095,236.99999981513002,162.9999979298543,2.9999931247628875,0.0065704243067752945,0.05630684524471203,14.54098527513825,237.25825290719925,162.57041570610713,2.548432117926239,13.675653457641602,0.0,0.00025644199922680855,981886.25,,,,,,,,,,
ACT-CLJ0206.2-0114_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,238.0,99.0,5.120000000000001,2.0,6.0,31.51938781638094,-1.2890611069151212,0.0009571845105131337,0.0019015464600703811,237.9999999770381,98.99999979067874,2.99999867745257,0.003072280840231948,0.0263370066862718,3.1366339845242095,238.00751180014748,98.6392764182176,3.4777679640508343,2.7769927978515625,0.0,0.0004666796012315899,218727.921875,,,,,,,,,,
ACT-CLJ0206.2-0114_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,259.0,189.0,5.120000000000001,2.0,6.0,31.507719236263483,-1.2390609123396137,0.0009762945803989296,0.0015138897651010381,258.9999999734486,189.00000020180238,2.9999994026692534,0.0024459548403951018,0.020972692221573053,3.6901906850954433,259.4011680789063,187.5678026333709,2.7879770785096665,2.59991455078125,0.0,0.0004350172239355743,306876.96875,,,,,,,,,,
ACT-CLJ0206.2-0114_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,228.0,261.0,5.120000000000001,2.0,6.0,31.52494603586023,-1.1990612304836632,0.0011536931030271104,0.0024092673368833264,228.0000000709408,261.00000019178117,3.0000011982894503,0.0038925992464253576,0.03336499176700195,2.5386286257767705,226.90135318365458,265.32380838896677,7.62793926990237,2.967700481414795,0.0,0.00044484518002718687,275739.78125,,,,,,,,,,
ACT-CLJ0206.4-0118_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,237.0,235.0,3.2,2.0,6.0,31.573175983710193,-1.2720957480266633,0.0010148248475912865,0.0017770233773891063,236.99999934410928,234.9999999795843,2.9999973222360388,0.002871089430149296,0.023869986289441023,5.345612584346973,236.38050540584481,235.44319761471692,2.6480052380288255,4.757876873016357,0.0,0.00030282442457973957,607648.5,,,,,,,,,,
ACT-CLJ0206.9-0119_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,193.0,98.0,5.120000000000001,2.0,6.0,31.72742271967661,-1.3733558733684879,0.0006895270069185936,0.0011287949677327384,192.99999993656664,97.99999993839155,3.0000002862813013,0.0018237676251019316,0.015056556773590517,2.737290310400112,193.0739095191277,98.670785244595,6.583136644773293,3.1954245567321777,0.0,0.0002296498278155923,1247970.25,,,,,,,,,,
ACT-CLJ0207.2+0536_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,162.0,163.0,3.2,2.0,6.0,31.8065319061,5.607755701288994,9.69627385673172e-06,0.01857755206906095,162.00000182759757,162.99995705161507,2.9998658869059733,0.030012627020900406,0.23900850510054553,116.8537541449974,162.49162188541237,162.5537500675042,2.8025546583329324,111.7835693359375,0.0,0.00013837679580319673,3285719.5,,,,,,,,,,
ACT-CLJ0207.7+0020_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,173.0,173.0,3.2,2.0,6.0,31.940402903221763,0.3517686962859824,0.00015083862077888078,0.006070115525033088,172.99999838249647,172.9999980743146,2.9999793764092155,0.009807206951340686,0.06633155149236568,49.01043028409433,173.1822721205569,173.1830766064942,2.6862335566640074,47.581748962402344,0.0,0.00010881973139476031,5143383.0,,,,,,,,,,
ACT-CLJ0208.2-0237_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,162.0,208.0,3.2,2.0,6.0,32.0676307678,-2.6066306199103337,0.0004460285678429649,0.0037261115653041453,161.9999998772933,207.99999802511675,2.9999892823321535,0.006020147132703116,0.042843184184896764,22.74195667143415,162.432145418118,207.55527572734178,2.5293168027648893,21.520841598510742,0.0,0.00015411950880661607,2693247.25,,,,,,,,,,
ACT-CLJ0208.3-0255_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,237.0,164.0,3.2,2.0,6.0,32.04939643591473,-2.935944414865346,0.0007274789322915509,0.0018150731979239755,236.99999981792612,163.99999953573683,2.9999965425985384,0.0029325639894379153,0.020512901447365103,8.62664981455886,237.15863831989776,163.75826038089403,2.597941092653679,7.969827175140381,0.0,0.00019105391402263194,1709163.5,,,,,,,,,,
ACT-CLJ0208.3-0255_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,120.0,74.0,3.2,2.0,6.0,32.11448290473182,-2.9859449333982058,0.0009454734331678108,0.0021945800030993235,119.99999926721554,73.99999885250828,2.9999929984040565,0.0035457143491647693,0.024809145110475106,7.470057285545356,120.1779418106174,73.70822953416106,2.5163748659857674,6.915438175201416,0.0,0.000294012512313202,722118.25,,,,,,,,,,
ACT-CLJ0208.3-0255_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,61.0,121.0,5.120000000000001,2.0,6.0,32.14730390234992,-2.959832659535497,0.0010569379342202949,0.001997602463295163,61.00000063231502,120.99999920272386,2.9999962189124587,0.0032274708213684217,0.02257806282089619,5.312610466325857,63.18930140978176,120.89577515678671,2.6583304777583283,3.6345767974853516,0.0,0.00037916653673164546,277426.25,,,,,,,,,,
ACT-CLJ0208.3-0255_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,160.0,280.0,5.120000000000001,2.0,6.0,32.09223036617603,-2.8715007739429597,0.0011443241474578764,0.0018426364274485726,159.9999999643866,279.99999995743826,3.0000004451761835,0.002977104889071086,0.02082334019184703,2.905788108568864,160.18350198690382,279.2770887913646,5.141343008875742,2.4589829444885254,0.0,0.0003920117160305381,312624.96875,,,,,,,,,,
ACT-CLJ0209.6+0222_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,223.0,80.0,5.120000000000001,2.0,6.0,32.37679249468326,2.3287705128783784,0.0009909664538112883,0.001470043663676414,223.0000000424809,80.00000007398695,2.999997743555233,0.00237511113462615,0.016988853683220978,3.9299875410203944,222.42094842809328,80.19588955078724,3.6997621484251995,3.2131869792938232,0.0,0.0002782920200843364,608087.0625,,,,,,,,,,
ACT-CLJ0209.6+0222_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,260.0,159.0,5.120000000000001,2.0,6.0,32.35621823643115,2.3726587289993137,0.000950679684382885,0.0014794391753154609,260.00000038958854,158.999999945516,2.9999969386323886,0.002390289934605758,0.01708843245594148,4.586286143606832,261.3061285974463,159.42661922427862,2.6300718345859666,3.8673574924468994,0.0,0.0002852501056622714,648995.75,,,,,,,,,,
ACT-CLJ0209.6+0222_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,269.0,207.0,5.120000000000001,2.0,6.0,32.351212802917416,2.399325174446501,0.0011255193378346775,0.002327740051897168,268.99999991688867,206.99999988052423,3.0000003984643677,0.003760875433673578,0.02688480829746415,4.7739880377336625,268.619034878127,206.69758464881764,3.1369270257667665,4.047571659088135,0.0,0.00040063029155135155,225636.0625,,,,,,,,,,
ACT-CLJ0209.9+0038_2aspcmsubqm2_fitel_0f09-to-35f5Hz_qc_0p6rr_M_PdoCals_dt20AGBT22B_242,162.0,279.0,3.2,2.0,6.0,32.5045089722,0.6988043545827622,0.0011344635545785838,0.014871611963071216,161.9999948564815,278.99999437509797,2.9998494851595523,0.024025300035315236,0.17326028398576745,32.698597948208175,162.25485573053527,279.2548551608968,2.607643407854769,32.414894104003906,0.0,0.00039405099232681096,479303.625,,,,,,,,,,
