cluster,x,y,sigma_dog,theta_1,theta_2,ra_deg,dec_deg,dist_center_radians,amp_fit,x_center_fit,y_center_fit,sigma,int_flux_Jy,amp_snr,x_snr,y_snr,sigma_snr,snr,masked,noise_ps,hits_ps
ACT-CLJ0856.5+0143,176.0,50.0,5.120000000000001,2.0,6.0,134.12236116696508,1.661578325388234,0.0010944335894972957,0.004202121868729591,176.0,50.0,3.0,0.0043909218917283985,3.299186719344162,175.44421606598019,49.68887263265065,0.23501869348784876,3.8319389820098877,0.0,0.00041092344326898456,440140.125
ACT-CLJ0856.5+0143,260.0,159.0,5.120000000000001,2.0,6.0,134.07567318037286,1.7221330955326013,0.0009506796843830775,0.004458951763808727,260.0,159.0,3.0,0.004659291073770761,2.5266711711883545,260.0,159.0,3.0,3.0512704849243164,0.0,0.0003515288117341697,537675.625
ACT-CLJ0857.8+0310,166.0,269.0,3.2,2.0,6.0,134.46357928524796,3.2353935187989684,0.0010382256316080456,0.026237323880195618,166.0,269.0,3.0,0.027416158646714584,50.98356636056178,166.4745840617852,268.60909164568153,-0.39111909679505347,44.49653625488281,0.0,0.0002973299997393042,824714.375
ACT-CLJ0859.0-0119,165.0,162.0,3.2,2.0,6.0,134.75373449188174,-1.3348456615551503,2.9088821562552194e-05,0.005797951947897673,165.0,162.0,3.0,0.006058452117884413,29.435887270082606,164.6664443565401,161.8042052052797,0.3745529247129256,32.35267639160156,0.0,0.00012355342914815992,4578817.5
ACT-CLJ0859.4+0308,175.0,173.0,3.2,2.0,6.0,134.86932324522832,3.1499809630456426,0.0001651215923193247,0.001974649028852582,175.0,173.0,3.0,0.002063369392922997,14.199633843222866,174.55491045347256,173.25563243193196,0.39117782866667244,15.146773338317871,0.0,0.00011904272832907736,4789265.0
ACT-CLJ0859.4+0308,233.0,246.0,5.120000000000001,2.0,6.0,134.83705073499578,3.190535777488805,0.0010664574898494963,0.0003609199484344572,233.0,246.0,3.0,0.0003771359689816562,5.235379267817678,233.48867825492658,246.66148568622503,0.3362742311338937,5.84952449798584,0.0,0.00036793091567233205,533121.375
ACT-CLJ0901.5+0301,213.0,113.0,5.120000000000001,2.0,6.0,135.35799583851698,2.9902675617545826,0.0006857671044610391,0.007321290206164122,213.0,113.0,3.0,0.007650233488269031,11.637757873856378,213.37070327724874,113.37445029787114,0.27474033988926155,14.738466262817383,0.0,0.00020239801960997283,1665719.0
ACT-CLJ0901.5+0301,103.0,62.0,5.120000000000001,2.0,6.0,135.41918940446675,2.9619341239336214,0.0011258116640070676,0.00044344773050397635,103.0,62.0,3.0,0.0004633716985214083,4.892300203270099,102.40810033062598,62.44721417384622,0.3308515178563922,5.542049407958984,0.0,0.0005403567920438945,266773.125
ACT-CLJ0901.7+0408,238.0,161.0,3.2,2.0,6.0,135.40452101853452,4.138915803250638,0.000736980468217435,0.023007510229945183,238.0,161.0,3.0,0.02404123047801409,61.11649291572307,237.80350315261845,161.45116453968905,-0.3684563059684913,48.876251220703125,0.0,0.00024034199304878712,1323443.5
ACT-CLJ0903.4-0136,239.0,235.0,3.2,2.0,6.0,135.83023790016222,-1.564655987223336,0.001028810390897029,0.0057419971562922,239.0,235.0,3.0,0.0059999832949699915,7.314525255487067,239.02195984060373,234.8221477596848,0.3971683841218054,8.156469345092773,0.0,0.0004570396267808974,307533.5625
ACT-CLJ0904.3+0206,162.0,161.0,3.2,2.0,6.0,136.080947876,2.1036839082410097,9.69627385667621e-06,0.002407705644145608,162.0,161.0,3.0,0.002515883106672766,10.127438192195429,162.0128178646224,161.27535894058633,0.3984819225910402,11.143421173095703,0.0,0.00014542450662702322,3132140.0
ACT-CLJ0904.3+0206,258.0,87.0,5.120000000000001,2.0,6.0,136.02757999477242,2.0625719095183808,0.0011812348556310402,0.00198573200032115,258.0,87.0,3.0,0.0020749503188378007,5.34038456089336,258.1618240070984,86.62404958784447,0.337009400943057,5.560536861419678,0.0,0.0005802405066788197,178523.53125
ACT-CLJ0904.3+0206,77.0,210.0,5.120000000000001,2.0,6.0,136.12820276113467,2.130905405124652,0.0009465169743490797,-0.00027118963771499693,77.0,210.0,3.0,-0.0002833741034294834,1.6719722747802734,77.0,210.0,3.0,2.0280354022979736,0.0,0.0003417123225517571,536441.4375
ACT-CLJ0904.5+0426,132.0,56.0,5.120000000000001,2.0,6.0,136.15108448373465,4.385005330828002,0.0010681752025897833,-0.0006167274550534785,132.0,56.0,3.0,-0.000644436826969742,3.2444129576894687,131.66187029469674,56.01648321256296,-0.1775934479744159,4.626417636871338,0.0,0.0005414850311353803,229002.4375
ACT-CLJ0905.6+0434,194.0,193.0,3.2,2.0,6.0,136.39798225652768,4.591135574862508,0.00043200134756613397,0.024447886273264885,194.0,193.0,3.0,0.025546322167048253,76.63618561468708,193.8858467980317,192.88440563320495,0.3733828770474713,53.4095458984375,0.0,0.00019221003458369523,2117953.5
ACT-CLJ0905.6+0434,132.0,141.0,5.120000000000001,2.0,6.0,136.43253690333134,4.562246714003681,0.0003550743033797462,0.005886498373001814,132.0,141.0,3.0,0.006150976906210365,16.140010941692,132.5347444393229,140.83314872034137,-0.37032178701494367,10.581396102905273,0.0,0.000185050826985389,2192621.75
ACT-CLJ0907.8+0057,161.0,234.0,5.120000000000001,2.0,6.0,136.97272360758825,0.9912657467394668,0.00069819893623759,0.005195131059736013,161.0,234.0,3.0,0.005428546675513123,13.45428518616538,160.94406010038767,233.8087393728079,0.330001725508871,17.168109893798828,0.0,0.0002549363416619599,1014372.125
ACT-CLJ0907.8+0057,265.0,173.0,3.2,2.0,6.0,136.91493777550372,0.9573763860476865,0.0010043951060858104,0.0009197224862873554,265.0,173.0,3.0,0.0009610453303142636,5.109999518658431,265.4048517892299,172.89545804491928,-0.39912093827929596,6.511552333831787,0.0,0.0004967910354025662,197353.734375
ACT-CLJ0909.5-0050,274.0,101.0,3.2,2.0,6.0,137.32088830343375,-0.8706280912411377,0.0012366069569459393,0.005164166446775198,274.0,101.0,3.0,0.0053961908321639995,5.7634954577767985,274.18013254718517,101.16439512203772,-0.36783475472386107,6.422299861907959,0.0,0.0009541759500280023,64643.9765625
ACT-CLJ0909.5-0050,266.0,214.0,3.2,2.0,6.0,137.32533418016226,-0.8078504209968181,0.0011274389508754551,0.009886901825666428,266.0,214.0,3.0,0.010331117236448199,4.796637984679888,266.2065656551214,213.73119878182908,0.47896137819865203,5.023438930511475,0.0,0.000822770525701344,76848.0078125
ACT-CLJ0914.7+0011,257.0,161.0,5.120000000000001,2.0,6.0,138.6396658086351,0.185040250845493,0.0009211967874427629,0.0036146133206784725,257.0,161.0,3.0,0.0037770167681258947,6.060723075849814,257.11853619030126,161.7686265452756,-0.3810312779194997,6.978453159332275,0.0,0.0002920033293776214,530387.375
ACT-CLJ0914.7+0011,189.0,271.0,5.120000000000001,2.0,6.0,138.6774437179292,0.24615141095801465,0.0010888354314439537,0.00017329736147075891,189.0,271.0,3.0,0.00018108355779095358,4.697009333061363,188.84288200655868,271.29119155962155,0.30022603036658774,5.947368144989014,0.0,0.0003911552485078573,298933.5625
ACT-CLJ0915.9-0132,201.0,260.0,5.120000000000001,2.0,6.0,138.9648066571964,-1.497196927779451,0.0010227152488873979,-0.0001337129797320813,201.0,260.0,3.0,-0.0001397206621452256,4.432487586022665,201.23442796185955,259.69300007221705,-0.2903938294974241,4.8202409744262695,0.0,0.00034771632635965943,409641.875
ACT-CLJ0915.9-0132,155.0,163.0,5.120000000000001,2.0,6.0,138.99037102743551,-1.5510859050873116,6.856300985718445e-05,0.0006480284500867128,155.0,163.0,3.0,0.0006771441659327269,5.976210752020631,154.12302479909968,162.69003720249137,-0.3480336561124923,6.230808258056641,0.0,0.00012595714360941201,3537822.5
ACT-CLJ0915.9-0132,50.0,204.0,3.2,2.0,6.0,139.04872504928636,-1.528307230197245,0.0011598294820258559,0.032329585403203964,50.0,204.0,3.0,0.033782143576989665,5.339776214076982,50.08070730247924,203.7440938355159,0.5193684839300141,5.390570640563965,0.0,0.0007373660337179899,71547.390625
ACT-CLJ0916.1-0024,153.0,176.0,3.2,2.0,6.0,139.04462719688794,-0.39996093596870647,0.00016137815789730843,0.025411799550056458,153.0,176.0,3.0,0.026553543766280774,121.14100513158223,152.56094389483923,176.36025489043772,0.3636447073097967,58.50830841064453,0.0,0.00012822236749343574,3627053.5
ACT-CLJ0916.7+0155,197.0,161.0,3.2,2.0,6.0,139.17752031301384,1.9224774519319374,0.0003395080618900727,0.0061212265864014626,197.0,161.0,3.0,0.006396251384919002,23.673970192584736,196.63034592821722,160.78960385625368,-0.35722650743586787,26.960561752319336,0.0,0.00014411256415769458,2963456.0
ACT-CLJ0918.7+0211,226.0,210.0,3.2,2.0,6.0,139.65402355415785,2.2160411621891836,0.0007757017529751471,0.024631312116980553,226.0,210.0,3.0,0.02573798927662767,82.28825446488258,225.53219727398508,210.4464535137866,0.38120095165789736,54.36943817138672,0.0,0.0001839718024712056,2060209.25
ACT-CLJ0918.7+0211,139.0,224.0,3.2,2.0,6.0,139.7023931191294,2.2238193095100467,0.0006412015332254917,0.005282179452478886,139.0,224.0,3.0,0.005519506125351736,16.536851845469574,139.21613115417207,223.5885416060794,0.393264615581267,10.879907608032227,0.0,0.0001487217377871275,3147150.5
ACT-CLJ0920.4+0134,168.0,264.0,5.120000000000001,2.0,6.0,140.09937222324925,1.6327869041785175,0.0009907292387736383,0.0059860339388251305,168.0,264.0,3.0,0.006254984573915468,14.413492863645976,168.28657515513495,263.76471639734825,0.3631564136753535,16.951892852783203,0.0,0.00022629326849710196,1445992.75
ACT-CLJ0921.0-0148,169.0,159.0,3.2,2.0,6.0,140.26689163331278,-1.813460109067964,7.384462153254052e-05,0.002532649552449584,169.0,159.0,3.0,0.002646440705749705,14.548958163079014,168.60087372128743,158.53623209670087,0.3686242942798887,16.21649742126465,0.0,0.00010693822696339339,4889246.5
ACT-CLJ0921.3+0317,49.0,185.0,5.120000000000001,2.0,6.0,140.4020848372434,3.298951523308851,0.0011181443054031012,0.003384660929441452,49.0,185.0,3.0,0.00353673268777789,3.137047003821371,49.021802104895585,184.67335944821346,-0.22727313951565573,3.2255258560180664,0.0,0.00038069323636591434,486972.71875
ACT-CLJ0921.3+0317,87.0,258.0,5.120000000000001,2.0,6.0,140.38094039834823,3.3395081630114962,0.0011812348556309903,0.0027011835481971502,87.0,258.0,3.0,0.002822546881283394,3.8466598036916086,87.82509751712725,258.82063469786846,0.2872787015442721,3.970188617706299,0.0,0.00038255914114415646,375768.625
ACT-CLJ0921.3+0317,75.0,200.0,5.120000000000001,2.0,6.0,140.38761683476054,3.3072856604329965,0.0009205331564534382,0.0019311999203637242,75.0,200.0,3.0,0.0020179681295613783,2.2825512886047363,75.0,200.0,3.0,2.868191719055176,0.0,0.00021695636678487062,1507028.125
ACT-CLJ0921.3+0317,109.0,251.0,5.120000000000001,2.0,6.0,140.36869728092086,3.3356197202482156,0.001004395106085636,0.0007009616820141673,109.0,251.0,3.0,0.0007324556714366036,3.0510803751114888,108.5602419767342,251.58085511161184,0.26298677760560735,3.5742337703704834,0.0,0.0002875557984225452,761409.0625
ACT-CLJ0922.1+0346,170.0,205.0,3.2,2.0,6.0,140.53273145951556,3.7946794535798207,0.00042409419900560206,0.024992873892188072,170.0,205.0,3.0,0.02611579590945883,127.25384462569833,169.8348563321855,205.39819238969739,0.3703424038839311,58.795162200927734,0.0,0.00011852064199047163,4200948.0
ACT-CLJ0922.1-0027,245.0,160.0,5.120000000000001,2.0,6.0,140.49478095480808,-0.4618218149144115,0.0008050241674739554,0.003931733779609203,245.0,160.0,3.0,0.00410838535022151,17.616497478448775,244.3925887007926,159.8937079951985,0.35628271028097813,19.736772537231445,0.0,0.00019071548013016582,1886075.5
ACT-CLJ0922.1-0027,90.0,155.0,5.120000000000001,2.0,6.0,140.58089486446454,-0.46459962909250047,0.0007014232691453324,4.056378747918643e-05,90.0,155.0,3.0,4.238630578023335e-05,4.4533016151846425,90.06647917161602,154.4763280815947,0.30455109120497187,5.094536781311035,0.0,0.00017719564493745565,2159665.0
ACT-CLJ0922.1-0027,117.0,171.0,3.2,2.0,6.0,140.56589434470214,-0.45571080984825163,0.00044497337708460826,0.0008371209842152894,117.0,171.0,3.0,0.0008747325685552773,5.603833605488302,117.20525045229157,171.62430314647492,0.4431956852663493,5.83650016784668,0.0,0.0001209290130645968,4505315.5
ACT-CLJ0930.4+0216,241.0,231.0,5.120000000000001,2.0,6.0,142.5640159405705,2.315416522620101,0.0010170458770184208,0.0001296365517191589,241.0,231.0,3.0,0.00013546108149498445,5.833673985709065,241.55384273941755,232.228922519718,0.3356646508852449,4.978275299072266,0.0,0.0002619490260258317,1044251.8125
ACT-CLJ0930.4+0216,98.0,256.0,5.120000000000001,2.0,6.0,142.64352561357745,2.329305634025032,0.0011026496525652699,0.002084425650537014,98.0,256.0,3.0,0.0021780782439301868,2.4451727867126465,98.0,256.0,3.0,3.017550468444824,0.0,0.000320692197419703,479399.1875
ACT-CLJ0930.4+0216,179.0,47.0,5.120000000000001,2.0,6.0,142.59848918493955,2.2131949797111328,0.0011271887519603441,0.007125234231352806,179.0,47.0,3.0,0.007445368779748948,5.2272695526480675,179.95312409102917,44.960939444601536,-7.390615090727806,5.502834320068359,0.0,0.00037786131724715233,439652.59375
ACT-CLJ0930.4+0216,185.0,268.0,3.2,2.0,6.0,142.5951522757372,2.335972685206078,0.0010517213219639438,-0.0011841023806482553,185.0,268.0,3.0,-0.0012373037307478233,4.563778435900744,185.46967954056814,267.93772195662007,0.42924661429897143,4.496715068817139,0.0,0.00028654112247750163,528184.25
ACT-CLJ0935.0+0053,170.0,163.0,3.2,2.0,6.0,143.75886067585108,0.8960842866028501,7.817385887394332e-05,0.0006746840663254261,170.0,163.0,3.0,0.0007049974106829708,5.901707790650718,170.54257985679746,162.276889919483,-0.3273907481782291,6.450780391693115,0.0,0.00010714007657952607,5564974.0
ACT-CLJ0935.0+0053,133.0,277.0,5.120000000000001,2.0,6.0,143.77941902405948,0.9594175597529124,0.0011499792076277511,0.002512303413823247,133.0,277.0,3.0,0.002625180421470151,4.109953602305469,133.7019024148441,276.8453063488092,-0.28424085131842075,4.872559070587158,0.0,0.00039545621257275343,225743.34375
ACT-CLJ0935.0+0053,240.0,235.0,5.120000000000001,2.0,6.0,143.7199665647828,0.9360840157490595,0.0010358684990623927,0.0004920442006550729,240.0,235.0,3.0,0.000514151592896934,2.158022880554199,240.0,235.0,3.0,2.6365878582000732,0.0,0.00026888935826718807,870771.375
ACT-CLJ0935.0+0053,53.0,99.0,5.120000000000001,2.0,6.0,143.8238680176331,0.8605282565845456,0.001220729080476984,0.009488292038440704,53.0,99.0,3.0,0.009914598035991075,3.8769010493174068,53.95463518224492,99.23946459207555,-0.3991242390040505,3.5386838912963867,0.0,0.0006037368439137936,227037.75
ACT-CLJ0935.2+0048,184.0,161.0,3.2,2.0,6.0,143.8002460762486,0.7972863328377586,0.00021353827775833393,0.02597108855843544,184.0,161.0,3.0,0.027137961455108255,140.72460749362958,183.8852927193281,161.18708643614326,-0.36447541900903113,61.37641525268555,0.0,0.00010844167263712734,6132198.5
ACT-CLJ0935.3+0233,200.0,194.0,3.2,2.0,6.0,143.8253185030326,2.566255968261674,0.00048170085491457777,0.007402294781059027,200.0,194.0,3.0,0.0077348775734116,29.662763765528513,199.51240737192734,193.5686563799212,0.3910353075880582,29.87537384033203,0.0,0.00012017524568364024,4225724.5
ACT-CLJ0935.3+0233,271.0,108.0,3.2,2.0,6.0,143.78583673285846,2.5184769594489262,0.0011794825186782437,0.0068196626380085945,271.0,108.0,3.0,0.007126067950163283,5.98782655567469,270.81776669727697,107.43802249209521,0.46383790037241474,5.843021869659424,0.0,0.0004526481206994504,270181.3125
ACT-CLJ0940.9+0322,168.0,236.0,5.120000000000001,2.0,6.0,145.23379759939206,3.4090770359353066,0.0007198788304878846,0.002740298630669713,168.0,236.0,3.0,0.00286341939219357,10.639760708058324,168.1385857220194,236.24883706811576,-0.3856963018693436,12.433670997619629,0.0,0.00015384529251605272,2494807.25
ACT-CLJ0943.7+0059,238.0,227.0,5.120000000000001,2.0,6.0,145.90834785295385,1.0223087780502425,0.0009696755619357203,6.426000618375838e-05,238.0,227.0,3.0,6.714718818951611e-05,3.400811091169999,237.7226245274568,227.06344412538104,0.30266495251055897,4.237663269042969,0.0,0.0002788031124509871,752291.125
ACT-CLJ0947.9-0120,169.0,163.0,3.2,2.0,6.0,146.992341131574,-1.3366281552616144,6.856300985764369e-05,0.026793809607625008,169.0,163.0,3.0,0.02799764710405503,139.84065327643532,169.15078664036017,163.24011328909674,-0.3628427741379638,60.68122482299805,0.0,0.00010975773329846561,5298219.0
ACT-CLJ0951.6-0014,167.0,177.0,3.2,2.0,6.0,147.92207266298934,-0.23415581045446787,0.00015331154982265732,0.005051958374679089,167.0,177.0,3.0,0.005278941286437616,33.34471761192238,166.6714602059531,176.99122147336314,-0.36758343332470883,34.50728225708008,0.0,0.00011010929301846772,5219577.0
ACT-CLJ0956.1+0158,212.0,164.0,3.2,2.0,6.0,149.0196299689732,1.9785732894492163,0.0004852013507111036,0.0033788708969950676,212.0,164.0,3.0,0.0035306825109822485,13.504187521095178,212.380504733812,164.2267937513038,0.42156701587994755,14.999241828918457,0.0,0.00012542487820610404,3926972.0
ACT-CLJ0957.6+0234,93.0,238.0,5.120000000000001,2.0,6.0,149.4459507925261,2.6149915102262558,0.0009953211200720857,0.0014611816732212901,93.0,238.0,3.0,0.0015268321093884394,5.28297349107489,93.71324941907383,237.97642196641672,0.31558037164412606,5.597443103790283,0.0,0.00027044882881455123,785588.1875
ACT-CLJ0957.6+0234,220.0,216.0,3.2,2.0,6.0,149.37532202426786,2.6027694663953858,0.0007683951401005158,0.0013828263618052006,220.0,216.0,3.0,0.0014449563183052743,4.950394023493463,220.15636754264898,215.99746989257451,0.41958768584326306,5.450146198272705,0.0,0.00018443094450049102,1752268.875
ACT-CLJ0957.6+0234,243.0,242.0,3.2,2.0,6.0,149.36253054802938,2.6172135091205933,0.0011038853047084336,0.0036104018799960613,243.0,242.0,3.0,0.0037726161087290964,5.195886587751975,242.96117851338778,241.56539615608858,0.4139164711125793,5.749488830566406,0.0,0.0003338503302074969,472394.75
ACT-CLJ1005.5+0235,169.0,268.0,5.120000000000001,2.0,6.0,151.38184916252632,2.642144869728146,0.001030043346394653,0.020372970029711723,169.0,268.0,3.0,0.02128832120950186,50.71884575090425,169.2082844557298,267.9842330679641,-0.3562833697180497,43.81110763549805,0.0,0.0002890929172281176,694349.8125
ACT-CLJ1006.9+0255,167.0,164.0,3.2,2.0,6.0,151.73792599133228,2.926684218275393,5.221603268755926e-05,0.005274632479995489,167.0,164.0,3.0,0.0055116200697520115,30.08716056542706,166.68605830657106,164.34634042221248,0.37953590274353516,31.29871368408203,0.0,0.00011425695265643299,4497568.0
ACT-CLJ1006.9+0255,96.0,134.0,5.120000000000001,2.0,6.0,151.77742140102936,2.9100169586312465,0.0006951625418557719,-0.0004805591597687453,96.0,134.0,3.0,-0.0005021505327110194,3.2239817907662167,96.43843384660622,133.80530434824695,0.1895250441284144,3.7871923446655273,0.0,0.00018558699230197817,1685016.125
ACT-CLJ1020.1-0013,209.0,218.0,3.2,2.0,6.0,154.9995082502344,-0.1946482281942924,0.0007088896817622533,0.0026148566976189613,209.0,218.0,3.0,0.0027323413922735454,8.386393566417881,209.15964532422225,218.15916928829213,0.3712877732984286,9.994261741638184,0.0,0.00020588355255313218,1441387.25
ACT-CLJ1020.1-0013,180.0,266.0,3.2,2.0,6.0,155.01561946896553,-0.16798159506330154,0.001023404487111558,0.00015953651745803654,180.0,266.0,3.0,0.00016670444335503893,4.884598935667879,179.62972544884735,265.4478060571145,-0.4063569436302066,4.666682243347168,0.0,0.00030173774575814605,656638.375
ACT-CLJ1020.1-0013,184.0,64.0,5.120000000000001,2.0,6.0,155.0133971440257,-0.28020378021465714,0.0009738840933807977,-0.0036635466385632753,184.0,64.0,3.0,-0.0038281486446985853,3.3048717407231822,184.15697549652114,64.80168371534246,-0.27204061084268066,3.14933705329895,0.0,0.00038675570976920426,353664.75
ACT-CLJ1020.1-0013,161.0,68.0,5.120000000000001,2.0,6.0,155.02617506887688,-0.2779815662266425,0.0009115010645860955,7.412882405333221e-05,161.0,68.0,3.0,7.745940896337311e-05,2.0361971855163574,161.0,68.0,3.0,2.5101680755615234,0.0,0.0003550620167516172,584210.625
ACT-CLJ1020.3-0100,163.0,165.0,3.2,2.0,6.0,155.09029518680177,-1.0175843222055956,3.0662310195415224e-05,0.025240059942007065,163.0,165.0,3.0,0.026374087951285832,76.54398446591657,162.6427406726903,164.61579767204367,0.3597679202223881,52.15700912475586,0.0,0.00020489055896177888,1277064.125
ACT-CLJ1027.8+0004,242.0,163.0,3.2,2.0,6.0,156.9158063868415,0.06718377540519697,0.0007757623522832286,0.02494402974843979,242.0,163.0,3.0,0.026064757213588755,63.54437103166703,241.9150551657465,163.13601709127258,0.3701930958912112,50.59148406982422,0.0,0.00022688665194436908,1234323.125
ACT-CLJ1029.9+0016,231.0,250.0,3.2,2.0,6.0,157.43626020850178,0.3186701281728189,0.0010842927422991073,0.007737728301435709,231.0,250.0,3.0,0.008085382017083715,7.961216387408638,230.64044632713828,249.71795521411536,-0.4162129717420598,9.079791069030762,0.0,0.00041749808588065207,332845.53125
ACT-CLJ1029.9+0016,222.0,72.0,3.2,2.0,6.0,157.44126055307478,0.21978129557450876,0.0010488119926015725,0.02615097351372242,222.0,72.0,3.0,0.02732592858524791,5.6099314688816335,222.19226283702534,71.87592508941894,0.42233294069127175,5.902612209320068,0.0,0.0005453212070278823,115168.84375
ACT-CLJ1029.9+0016,38.0,175.0,5.120000000000001,2.0,6.0,157.54348377791104,0.27700334342405664,0.0012089268537438086,0.01038692519068718,38.0,175.0,3.0,0.010853606495073408,3.0613226934600783,38.368697004803025,174.03915153963516,-0.24497919014945926,4.727217197418213,0.0,0.0004720271972473711,234859.796875
ACT-CLJ1031.2+0031,173.0,177.0,5.120000000000001,2.0,6.0,157.80614448019654,0.5362147739272434,0.0001803611175838483,0.007239481899887323,173.0,177.0,3.0,0.007564749560344633,17.728392447042715,172.82653271726932,176.96705729104988,0.3386602653365752,21.798925399780273,0.0,0.00020390468125697225,1421792.5
ACT-CLJ1032.1-0249,163.0,209.0,3.2,2.0,6.0,158.0401542290609,-2.80079604783248,0.00045582797988580706,0.0025860697496682405,163.0,209.0,3.0,0.0027022610557432096,7.402450332021613,163.28564926468647,209.1445066308082,0.393076775287495,8.412123680114746,0.0,0.0002266616647830233,1024635.125
ACT-CLJ1035.1+0249,104.0,63.0,5.120000000000001,2.0,6.0,158.8227874286844,2.776846766953594,0.001112538696312663,0.008786026388406754,104.0,63.0,3.0,0.009180779809658864,3.517221944355709,102.28508878154055,63.73058588874093,-0.1490705911379024,4.738231182098389,0.0,0.0008625256596133113,100119.359375
ACT-CLJ1035.1-0248,166.0,237.0,5.120000000000001,2.0,6.0,158.78247367987782,-2.7619536760305285,0.0007282539453048931,0.004933532327413559,166.0,237.0,3.0,0.00515519439385968,18.763940687679167,166.14715340135558,236.97640701076355,0.3507566253248819,22.10881996154785,0.0,0.0001776706922100857,1899241.375
ACT-CLJ1035.1-0248,266.0,146.0,5.120000000000001,2.0,6.0,158.72685104691945,-2.812507796309925,0.0010202762114863832,0.0,266.0,146.0,3.0,0.0,4.164411245681759,265.46636615785576,145.5610755601723,0.32598003573653345,4.0487260818481445,0.0,0.0004170070751570165,238097.046875
ACT-CLJ1035.4-0001,166.0,48.0,5.120000000000001,2.0,6.0,158.85948737101882,-0.09514354423276274,0.0011060549996306705,0.005893504247069359,166.0,48.0,3.0,0.00615829755201143,2.3975658416748047,166.0,48.0,3.0,2.9731152057647705,0.0,0.00036958768032491207,409973.03125
ACT-CLJ1107.4+0121,162.0,179.0,3.2,2.0,6.0,166.862792969,1.366039722377593,0.00016483665407565707,0.02496112696826458,162.0,179.0,3.0,0.02608262260615983,124.63575490065786,162.34398187867154,178.50760931487895,0.36540940711087516,58.11136245727539,0.0,0.0001227713655680418,4303472.0
ACT-CLJ1110.2-0030,210.0,162.0,5.120000000000001,2.0,6.0,167.5490769314317,-0.504108791587365,0.0004654211115290565,0.004242465365678072,210.0,162.0,3.0,0.004433078009393191,24.186638023162754,210.1650899340149,161.75725293849177,-0.37317304794401884,25.939678192138672,0.0,0.00013089628191664815,3771745.0
ACT-CLJ1110.3+0143,215.0,216.0,3.2,2.0,6.0,167.56825897821008,1.7581736177189304,0.00073365611308646,0.004912285134196281,215.0,216.0,3.0,0.005132992570887864,10.045459437304823,215.47776338164797,215.62118166230695,0.4750071650324861,10.986485481262207,0.0,0.00017626149929128587,2009790.5
ACT-CLJ1110.3+0143,57.0,198.0,5.120000000000001,2.0,6.0,167.6560777591035,1.7481729453307209,0.0010762859825377113,0.003992519807070494,57.0,198.0,3.0,0.004171902474909679,3.2933144051259235,56.722423419724045,197.5971510805026,-0.19050827970314232,3.240233898162842,0.0,0.0003760506515391171,496905.25
ACT-CLJ1110.3+0143,147.0,276.0,5.120000000000001,2.0,6.0,167.60605468866362,1.7915071420873152,0.0011149023880060488,0.0020969409961253405,147.0,276.0,3.0,0.0021911559000865376,2.5835463312975167,145.1707884599217,276.1382540614042,-0.12449090041078062,3.215902805328369,0.0,0.00035701680462807417,418212.5625
ACT-CLJ1110.8+0216,156.0,152.0,5.120000000000001,2.0,6.0,167.72632791351825,2.278349708189625,0.00011307701235634929,9.484650217927992e-05,156.0,152.0,3.0,9.910792589620278e-05,3.727478080722671,156.3061612773716,151.88670846610026,0.180171738679916,4.209038257598877,0.0,0.00011365815589670092,4577251.0
ACT-CLJ1110.8+0216,66.0,176.0,5.120000000000001,2.0,6.0,167.7763679513,2.2916820522749513,0.0009406882170863001,-0.0017671155510470271,66.0,176.0,3.0,-0.0018465115007842235,2.116199016571045,66.0,176.0,3.0,2.587898015975952,0.0,0.000297507387585938,664962.75
ACT-CLJ1111.1+0044,166.0,161.0,3.2,2.0,6.0,167.7984825442597,0.7481582948432506,3.997876126602817e-05,0.02519681304693222,166.0,161.0,3.0,0.02632889798672376,122.81577710575709,165.680524562466,161.11074675545817,0.36143147966099415,60.2235107421875,0.0,0.00012520854943431914,4672076.0
ACT-CLJ1112.8+0229,178.0,171.0,3.2,2.0,6.0,168.19587558085533,2.5015972600243646,0.0001779999248090662,0.0062241037376224995,178.0,171.0,3.0,0.006503750774409978,30.117952367736816,178.50104851785397,171.0013947433566,0.37311762946488275,30.63255500793457,0.0,0.00012113474076613784,4154842.5
ACT-CLJ1116.7+0218,166.0,205.0,3.2,2.0,6.0,169.19563665991615,2.3282576206909225,0.00041873982353776457,0.0020683228503912687,166.0,205.0,3.0,0.0021612519500037197,11.302655153131271,166.37002761514526,204.6688367132196,-0.41540335068100503,12.448344230651855,0.0,0.00013547026901505888,3422692.25
ACT-CLJ1116.7+0218,251.0,110.0,3.2,2.0,6.0,169.14837727216636,2.2754789994832856,0.0009994686993787367,0.0024151266552507877,251.0,110.0,3.0,0.002523637541488896,4.815051344446526,250.81827952294427,109.42941008511274,0.3709440585876255,5.481400489807129,0.0,0.0003932459221687168,365037.3125
ACT-CLJ1116.7+0218,80.0,99.0,5.120000000000001,2.0,6.0,169.2434520134583,2.2693680201719233,0.0010026618961107463,-0.0012607383541762829,80.0,99.0,3.0,-0.0013173829346286633,2.9672093014331113,80.1345548515677,99.52468732167662,0.15564346299023682,3.977546453475952,0.0,0.00037084065843373537,496648.625
