0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+01 2.200000000000000000e+01 3.500000000000000000e+01 6.700000000000000000e+01 7.100000000000000000e+01 1.120000000000000000e+02 1.530000000000000000e+02 1.950000000000000000e+02 2.660000000000000000e+02 4.060000000000000000e+02 4.980000000000000000e+02 6.950000000000000000e+02 8.230000000000000000e+02 1.028000000000000000e+03 1.338000000000000000e+03 1.635000000000000000e+03 2.008000000000000000e+03 2.450000000000000000e+03 2.875000000000000000e+03 3.355000000000000000e+03 3.913000000000000000e+03 4.590000000000000000e+03 5.274000000000000000e+03 5.800000000000000000e+03 6.265000000000000000e+03 6.847000000000000000e+03 7.106000000000000000e+03 7.825000000000000000e+03 7.999000000000000000e+03 8.219000000000000000e+03 8.370000000000000000e+03 8.350000000000000000e+03 8.079000000000000000e+03 7.761000000000000000e+03 7.340000000000000000e+03 6.996000000000000000e+03 6.371000000000000000e+03 5.710000000000000000e+03 5.132000000000000000e+03 4.380000000000000000e+03 3.747000000000000000e+03 2.977000000000000000e+03 2.583000000000000000e+03 2.076000000000000000e+03 1.696000000000000000e+03 1.410000000000000000e+03 1.143000000000000000e+03 8.510000000000000000e+02 6.770000000000000000e+02 5.230000000000000000e+02 4.030000000000000000e+02 3.060000000000000000e+02 2.310000000000000000e+02 1.730000000000000000e+02 1.140000000000000000e+02 1.020000000000000000e+02 7.100000000000000000e+01 7.000000000000000000e+01 5.200000000000000000e+01 5.400000000000000000e+01 3.800000000000000000e+01 3.800000000000000000e+01 2.400000000000000000e+01 2.200000000000000000e+01 1.400000000000000000e+01 4.000000000000000000e+00 1.100000000000000000e+01 6.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 1.100000000000000000e+01 1.400000000000000000e+01 3.200000000000000000e+01 4.500000000000000000e+01 7.500000000000000000e+01 1.400000000000000000e+02 1.990000000000000000e+02 3.230000000000000000e+02 4.540000000000000000e+02 7.080000000000000000e+02 9.510000000000000000e+02 1.372000000000000000e+03 1.852000000000000000e+03 2.524000000000000000e+03 3.318000000000000000e+03 4.384000000000000000e+03 5.659000000000000000e+03 6.883000000000000000e+03 8.432000000000000000e+03 1.047700000000000000e+04 1.233800000000000000e+04 1.448000000000000000e+04 1.663300000000000000e+04 1.900700000000000000e+04 2.128800000000000000e+04 2.324900000000000000e+04 2.493900000000000000e+04 2.604900000000000000e+04 2.695500000000000000e+04 2.740700000000000000e+04 2.748500000000000000e+04 2.713100000000000000e+04 2.582200000000000000e+04 2.432300000000000000e+04 2.291500000000000000e+04 2.058600000000000000e+04 1.864300000000000000e+04 1.629800000000000000e+04 1.417400000000000000e+04 1.181000000000000000e+04 9.914000000000000000e+03 8.187000000000000000e+03 6.516000000000000000e+03 5.199000000000000000e+03 4.190000000000000000e+03 3.208000000000000000e+03 2.459000000000000000e+03 1.834000000000000000e+03 1.321000000000000000e+03 9.790000000000000000e+02 6.610000000000000000e+02 4.910000000000000000e+02 3.140000000000000000e+02 1.860000000000000000e+02 1.550000000000000000e+02 9.200000000000000000e+01 5.600000000000000000e+01 3.400000000000000000e+01 1.500000000000000000e+01 1.300000000000000000e+01 1.200000000000000000e+01 1.800000000000000000e+01 8.000000000000000000e+00 9.000000000000000000e+00 8.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+01 4.000000000000000000e+00 4.000000000000000000e+00 3.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 1.200000000000000000e+01 2.000000000000000000e+01 2.400000000000000000e+01 4.600000000000000000e+01 8.600000000000000000e+01 1.300000000000000000e+02 2.340000000000000000e+02 3.940000000000000000e+02 5.740000000000000000e+02 7.990000000000000000e+02 1.212000000000000000e+03 1.727000000000000000e+03 2.479000000000000000e+03 3.319000000000000000e+03 4.645000000000000000e+03 5.991000000000000000e+03 7.886000000000000000e+03 9.886000000000000000e+03 1.222400000000000000e+04 1.492700000000000000e+04 1.826600000000000000e+04 2.193300000000000000e+04 2.541900000000000000e+04 2.946300000000000000e+04 3.344300000000000000e+04 3.700800000000000000e+04 4.092000000000000000e+04 4.377500000000000000e+04 4.557500000000000000e+04 4.696900000000000000e+04 4.703000000000000000e+04 4.658900000000000000e+04 4.516500000000000000e+04 4.309700000000000000e+04 4.081200000000000000e+04 3.744100000000000000e+04 3.372500000000000000e+04 3.014800000000000000e+04 2.607700000000000000e+04 2.229000000000000000e+04 1.852100000000000000e+04 1.515800000000000000e+04 1.199600000000000000e+04 9.568000000000000000e+03 7.150000000000000000e+03 5.623000000000000000e+03 4.089000000000000000e+03 3.025000000000000000e+03 2.222000000000000000e+03 1.515000000000000000e+03 1.047000000000000000e+03 6.890000000000000000e+02 4.500000000000000000e+02 2.910000000000000000e+02 1.810000000000000000e+02 1.090000000000000000e+02 7.200000000000000000e+01 3.800000000000000000e+01 3.200000000000000000e+01 2.400000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+01 5.000000000000000000e+00 8.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 6.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 9.000000000000000000e+00 7.000000000000000000e+00 9.000000000000000000e+00 2.300000000000000000e+01 3.600000000000000000e+01 4.900000000000000000e+01 8.500000000000000000e+01 1.420000000000000000e+02 2.280000000000000000e+02 4.080000000000000000e+02 5.640000000000000000e+02 8.880000000000000000e+02 1.182000000000000000e+03 1.742000000000000000e+03 2.442000000000000000e+03 3.259000000000000000e+03 4.404000000000000000e+03 6.026000000000000000e+03 7.900000000000000000e+03 1.043500000000000000e+04 1.325300000000000000e+04 1.679600000000000000e+04 2.085600000000000000e+04 2.483200000000000000e+04 3.023500000000000000e+04 3.553500000000000000e+04 4.137400000000000000e+04 4.694300000000000000e+04 5.157400000000000000e+04 5.633300000000000000e+04 5.976300000000000000e+04 6.302300000000000000e+04 6.424400000000000000e+04 6.564700000000000000e+04 6.564500000000000000e+04 6.340500000000000000e+04 6.025000000000000000e+04 5.711900000000000000e+04 5.252200000000000000e+04 4.705300000000000000e+04 4.195000000000000000e+04 3.618900000000000000e+04 3.098200000000000000e+04 2.601300000000000000e+04 2.125000000000000000e+04 1.720300000000000000e+04 1.350400000000000000e+04 1.060500000000000000e+04 8.196000000000000000e+03 6.044000000000000000e+03 4.388000000000000000e+03 3.144000000000000000e+03 2.184000000000000000e+03 1.476000000000000000e+03 9.820000000000000000e+02 6.530000000000000000e+02 4.650000000000000000e+02 2.790000000000000000e+02 1.920000000000000000e+02 1.230000000000000000e+02 6.700000000000000000e+01 3.700000000000000000e+01 3.000000000000000000e+01 1.600000000000000000e+01 2.300000000000000000e+01 1.100000000000000000e+01 1.000000000000000000e+01 7.000000000000000000e+00 1.000000000000000000e+01 9.000000000000000000e+00 5.000000000000000000e+00 9.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 8.000000000000000000e+00 1.400000000000000000e+01 2.400000000000000000e+01 4.000000000000000000e+01 4.800000000000000000e+01 9.300000000000000000e+01 1.210000000000000000e+02 1.810000000000000000e+02 2.680000000000000000e+02 4.780000000000000000e+02 7.370000000000000000e+02 1.068000000000000000e+03 1.575000000000000000e+03 2.239000000000000000e+03 3.196000000000000000e+03 4.426000000000000000e+03 6.053000000000000000e+03 8.137000000000000000e+03 1.061900000000000000e+04 1.386400000000000000e+04 1.778200000000000000e+04 2.215200000000000000e+04 2.751000000000000000e+04 3.335900000000000000e+04 3.963400000000000000e+04 4.642600000000000000e+04 5.356400000000000000e+04 6.001300000000000000e+04 6.638100000000000000e+04 7.258700000000000000e+04 7.722100000000000000e+04 8.076200000000000000e+04 8.355500000000000000e+04 8.626900000000000000e+04 8.408300000000000000e+04 8.051500000000000000e+04 7.739200000000000000e+04 7.255400000000000000e+04 6.672400000000000000e+04 6.065000000000000000e+04 5.374300000000000000e+04 4.645500000000000000e+04 3.935900000000000000e+04 3.291100000000000000e+04 2.712800000000000000e+04 2.206100000000000000e+04 1.764900000000000000e+04 1.364600000000000000e+04 1.058000000000000000e+04 7.896000000000000000e+03 5.945000000000000000e+03 4.471000000000000000e+03 3.102000000000000000e+03 2.046000000000000000e+03 1.460000000000000000e+03 9.740000000000000000e+02 6.530000000000000000e+02 4.080000000000000000e+02 2.690000000000000000e+02 1.640000000000000000e+02 1.210000000000000000e+02 7.900000000000000000e+01 5.000000000000000000e+01 4.800000000000000000e+01 2.300000000000000000e+01 8.000000000000000000e+00 1.400000000000000000e+01 9.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 6.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+01 6.000000000000000000e+00 7.000000000000000000e+00 5.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+00 4.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 8.000000000000000000e+00 1.100000000000000000e+01 2.900000000000000000e+01 3.600000000000000000e+01 8.000000000000000000e+01 1.210000000000000000e+02 1.670000000000000000e+02 2.890000000000000000e+02 4.030000000000000000e+02 6.690000000000000000e+02 9.240000000000000000e+02 1.325000000000000000e+03 1.991000000000000000e+03 2.935000000000000000e+03 4.143000000000000000e+03 5.600000000000000000e+03 7.770000000000000000e+03 1.036000000000000000e+04 1.358600000000000000e+04 1.762900000000000000e+04 2.241900000000000000e+04 2.768900000000000000e+04 3.406900000000000000e+04 4.102200000000000000e+04 4.846100000000000000e+04 5.661600000000000000e+04 6.522800000000000000e+04 7.328900000000000000e+04 8.142200000000000000e+04 8.804200000000000000e+04 9.327400000000000000e+04 9.789200000000000000e+04 9.980100000000000000e+04 1.036850000000000000e+05 1.000990000000000000e+05 9.691600000000000000e+04 9.285500000000000000e+04 8.751200000000000000e+04 8.070200000000000000e+04 7.358700000000000000e+04 6.492900000000000000e+04 5.706200000000000000e+04 4.925500000000000000e+04 4.209400000000000000e+04 3.422900000000000000e+04 2.781100000000000000e+04 2.255200000000000000e+04 1.768100000000000000e+04 1.376500000000000000e+04 1.036200000000000000e+04 7.733000000000000000e+03 5.914000000000000000e+03 4.356000000000000000e+03 3.007000000000000000e+03 2.202000000000000000e+03 1.563000000000000000e+03 1.066000000000000000e+03 6.700000000000000000e+02 4.640000000000000000e+02 3.160000000000000000e+02 1.740000000000000000e+02 1.160000000000000000e+02 9.200000000000000000e+01 5.200000000000000000e+01 3.200000000000000000e+01 3.600000000000000000e+01 1.300000000000000000e+01 1.200000000000000000e+01 5.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 7.000000000000000000e+00 7.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 4.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+01 5.000000000000000000e+00 1.300000000000000000e+01 1.700000000000000000e+01 4.100000000000000000e+01 3.300000000000000000e+01 4.100000000000000000e+01 6.200000000000000000e+01 9.700000000000000000e+01 1.450000000000000000e+02 2.060000000000000000e+02 2.910000000000000000e+02 4.520000000000000000e+02 5.510000000000000000e+02 8.140000000000000000e+02 1.204000000000000000e+03 1.683000000000000000e+03 2.383000000000000000e+03 3.370000000000000000e+03 4.637000000000000000e+03 6.376000000000000000e+03 8.480000000000000000e+03 1.108800000000000000e+04 1.442800000000000000e+04 1.830700000000000000e+04 2.332400000000000000e+04 2.880300000000000000e+04 3.530700000000000000e+04 4.219700000000000000e+04 5.005300000000000000e+04 5.865800000000000000e+04 6.758400000000000000e+04 7.617200000000000000e+04 8.470500000000000000e+04 9.280800000000000000e+04 1.003680000000000000e+05 1.057880000000000000e+05 1.101430000000000000e+05 1.133460000000000000e+05 1.181740000000000000e+05 1.124670000000000000e+05 1.091090000000000000e+05 1.048240000000000000e+05 9.885700000000000000e+04 9.200600000000000000e+04 8.421800000000000000e+04 7.530300000000000000e+04 6.627000000000000000e+04 5.812700000000000000e+04 4.949600000000000000e+04 4.218800000000000000e+04 3.496300000000000000e+04 2.863400000000000000e+04 2.300500000000000000e+04 1.830500000000000000e+04 1.443800000000000000e+04 1.135500000000000000e+04 8.642000000000000000e+03 6.563000000000000000e+03 4.908000000000000000e+03 3.596000000000000000e+03 2.636000000000000000e+03 1.985000000000000000e+03 1.309000000000000000e+03 9.270000000000000000e+02 6.570000000000000000e+02 5.120000000000000000e+02 3.410000000000000000e+02 2.530000000000000000e+02 1.760000000000000000e+02 1.240000000000000000e+02 9.500000000000000000e+01 7.500000000000000000e+01 5.400000000000000000e+01 4.600000000000000000e+01 3.600000000000000000e+01 2.300000000000000000e+01 2.500000000000000000e+01 2.000000000000000000e+01 2.300000000000000000e+01 2.000000000000000000e+01 7.000000000000000000e+00 9.000000000000000000e+00 7.000000000000000000e+00 6.000000000000000000e+00 1.100000000000000000e+01 4.000000000000000000e+00 6.000000000000000000e+00 5.000000000000000000e+00
1.100000000000000000e+01 7.000000000000000000e+00 1.300000000000000000e+01 1.200000000000000000e+01 1.800000000000000000e+01 2.400000000000000000e+01 1.400000000000000000e+01 3.300000000000000000e+01 3.500000000000000000e+01 3.400000000000000000e+01 5.600000000000000000e+01 6.000000000000000000e+01 7.900000000000000000e+01 9.300000000000000000e+01 1.020000000000000000e+02 1.530000000000000000e+02 1.680000000000000000e+02 2.690000000000000000e+02 2.830000000000000000e+02 3.720000000000000000e+02 4.950000000000000000e+02 7.300000000000000000e+02 9.720000000000000000e+02 1.267000000000000000e+03 1.693000000000000000e+03 2.256000000000000000e+03 3.150000000000000000e+03 4.038000000000000000e+03 5.410000000000000000e+03 7.036000000000000000e+03 9.251000000000000000e+03 1.197900000000000000e+04 1.490300000000000000e+04 1.864400000000000000e+04 2.315900000000000000e+04 2.843700000000000000e+04 3.473000000000000000e+04 4.174200000000000000e+04 4.936400000000000000e+04 5.727800000000000000e+04 6.682100000000000000e+04 7.621500000000000000e+04 8.488200000000000000e+04 9.414500000000000000e+04 1.021450000000000000e+05 1.098970000000000000e+05 1.159390000000000000e+05 1.207490000000000000e+05 1.245060000000000000e+05 1.306030000000000000e+05 1.251090000000000000e+05 1.228960000000000000e+05 1.185750000000000000e+05 1.114590000000000000e+05 1.039460000000000000e+05 9.556100000000000000e+04 8.664800000000000000e+04 7.677900000000000000e+04 6.707700000000000000e+04 5.872000000000000000e+04 5.059100000000000000e+04 4.306400000000000000e+04 3.622500000000000000e+04 3.003500000000000000e+04 2.454200000000000000e+04 1.994000000000000000e+04 1.583800000000000000e+04 1.281400000000000000e+04 1.006700000000000000e+04 7.821000000000000000e+03 5.950000000000000000e+03 4.700000000000000000e+03 3.432000000000000000e+03 2.630000000000000000e+03 2.032000000000000000e+03 1.545000000000000000e+03 1.153000000000000000e+03 9.290000000000000000e+02 7.150000000000000000e+02 4.770000000000000000e+02 3.610000000000000000e+02 3.180000000000000000e+02 2.230000000000000000e+02 1.610000000000000000e+02 1.470000000000000000e+02 1.250000000000000000e+02 8.600000000000000000e+01 6.800000000000000000e+01 6.000000000000000000e+01 5.600000000000000000e+01 3.500000000000000000e+01 2.300000000000000000e+01 2.300000000000000000e+01 1.900000000000000000e+01 1.400000000000000000e+01 1.000000000000000000e+01 1.100000000000000000e+01 8.000000000000000000e+00 7.000000000000000000e+00
9.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+00 1.100000000000000000e+01 2.100000000000000000e+01 8.000000000000000000e+00 1.300000000000000000e+01 1.400000000000000000e+01 1.900000000000000000e+01 2.100000000000000000e+01 2.800000000000000000e+01 3.300000000000000000e+01 4.900000000000000000e+01 6.400000000000000000e+01 8.400000000000000000e+01 7.200000000000000000e+01 1.010000000000000000e+02 1.560000000000000000e+02 1.970000000000000000e+02 2.910000000000000000e+02 3.610000000000000000e+02 4.740000000000000000e+02 6.710000000000000000e+02 9.480000000000000000e+02 1.202000000000000000e+03 1.582000000000000000e+03 2.153000000000000000e+03 2.932000000000000000e+03 3.840000000000000000e+03 5.178000000000000000e+03 6.618000000000000000e+03 8.792000000000000000e+03 1.148700000000000000e+04 1.463300000000000000e+04 1.889700000000000000e+04 2.397400000000000000e+04 3.019900000000000000e+04 3.783300000000000000e+04 4.641900000000000000e+04 5.714400000000000000e+04 6.879600000000000000e+04 8.272100000000000000e+04 9.775900000000000000e+04 1.154600000000000000e+05 1.331490000000000000e+05 1.532350000000000000e+05 1.724610000000000000e+05 1.961110000000000000e+05 3.121220000000000000e+05 1.965150000000000000e+05 1.740320000000000000e+05 1.531760000000000000e+05 1.339580000000000000e+05 1.154530000000000000e+05 9.961600000000000000e+04 8.375400000000000000e+04 7.042500000000000000e+04 5.787800000000000000e+04 4.796000000000000000e+04 3.877700000000000000e+04 3.109800000000000000e+04 2.482700000000000000e+04 1.998900000000000000e+04 1.563800000000000000e+04 1.237400000000000000e+04 9.572000000000000000e+03 7.404000000000000000e+03 5.603000000000000000e+03 4.322000000000000000e+03 3.227000000000000000e+03 2.429000000000000000e+03 1.844000000000000000e+03 1.336000000000000000e+03 9.410000000000000000e+02 7.580000000000000000e+02 5.800000000000000000e+02 4.600000000000000000e+02 3.680000000000000000e+02 2.950000000000000000e+02 2.540000000000000000e+02 1.680000000000000000e+02 1.440000000000000000e+02 8.700000000000000000e+01 8.200000000000000000e+01 8.000000000000000000e+01 5.900000000000000000e+01 3.900000000000000000e+01 2.500000000000000000e+01 2.900000000000000000e+01 2.100000000000000000e+01 1.700000000000000000e+01 1.000000000000000000e+01 5.000000000000000000e+00 6.000000000000000000e+00 2.000000000000000000e+00 6.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 6.000000000000000000e+00 3.000000000000000000e+00 6.000000000000000000e+00 3.000000000000000000e+00 1.400000000000000000e+01 1.000000000000000000e+01 8.000000000000000000e+00 9.000000000000000000e+00 1.100000000000000000e+01 1.900000000000000000e+01 3.300000000000000000e+01 3.100000000000000000e+01 5.200000000000000000e+01 6.600000000000000000e+01 6.200000000000000000e+01 1.190000000000000000e+02 1.390000000000000000e+02 2.000000000000000000e+02 2.870000000000000000e+02 3.430000000000000000e+02 5.110000000000000000e+02 6.340000000000000000e+02 9.180000000000000000e+02 1.328000000000000000e+03 1.895000000000000000e+03 2.773000000000000000e+03 3.898000000000000000e+03 5.723000000000000000e+03 8.238000000000000000e+03 1.168800000000000000e+04 1.650800000000000000e+04 2.347800000000000000e+04 3.265800000000000000e+04 4.583400000000000000e+04 6.557300000000000000e+04 9.223700000000000000e+04 1.316160000000000000e+05 1.984190000000000000e+05 1.954817000000000000e+06 2.038870000000000000e+05 1.368730000000000000e+05 9.737100000000000000e+04 6.964100000000000000e+04 5.011200000000000000e+04 3.560400000000000000e+04 2.558300000000000000e+04 1.860600000000000000e+04 1.350200000000000000e+04 9.763000000000000000e+03 7.005000000000000000e+03 4.910000000000000000e+03 3.600000000000000000e+03 2.549000000000000000e+03 1.728000000000000000e+03 1.185000000000000000e+03 8.790000000000000000e+02 5.550000000000000000e+02 4.720000000000000000e+02 3.400000000000000000e+02 2.300000000000000000e+02 1.860000000000000000e+02 1.020000000000000000e+02 7.100000000000000000e+01 5.900000000000000000e+01 4.800000000000000000e+01 3.200000000000000000e+01 2.300000000000000000e+01 2.400000000000000000e+01 2.100000000000000000e+01 6.000000000000000000e+00 6.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00
