,cluster,ra_deg,dec_deg,flux_offset,flux_no_offset
2335,ACT-CLJ0256.5+0006,44.124534640611806,0.1402838236652644,0.28381677380878123,0.07157924601551244
2336,ACT-CLJ0256.5+0006,44.11231236529772,0.1663949028987446,0.2838161221489043,0.22042989086088943
2337,ACT-CLJ0256.5+0006,44.17120133678063,0.0502838357553384,0.2838166468119383,0.11852235765994455
2338,ACT-CLJ0256.5+0006,44.124534640611806,0.1402838236652644,0.28381677380878123,0.07157924601551244
2339,ACT-CLJ0256.5+0006,44.11231236529772,0.1663949028987446,0.2838161221489043,0.22042989086088943
2340,ACT-CLJ0256.5+0006,44.17120133678063,0.0502838357553384,0.2838166468119383,0.11852235765994455
2341,ACT-CLJ0256.5+0006,44.11231236529772,0.1663949028987446,0.2838161221489043,0.22042989086088943
2342,ACT-CLJ0256.5+0006,44.17120133678063,0.0502838357553384,0.2838166468119383,0.11852235765994455
2343,ACT-CLJ0256.5+0006,44.11231236529772,0.1663949028987446,0.2838161221489043,0.22042989086088943
2344,ACT-CLJ0256.5+0006,44.17120133678063,0.0502838357553384,0.2838166468119383,0.11852235765994455
2345,ACT-CLJ0256.5+0006,44.113423479842346,0.1669504590823058,0.2838142102892256,0.22020287546352668
2346,ACT-CLJ0256.5+0006,44.17175689334474,0.051394945467497,0.2838652303686202,0.11377374735514786
2347,ACT-CLJ0256.5+0006,44.08897908601129,0.0802838039277563,0.28381689408348154,0.06955592181310775
2348,ACT-CLJ0256.5+0006,44.124534640611806,0.1402838236652644,0.28381677380878123,0.07157924601551244
2349,ACT-CLJ0256.5+0006,44.1739791828948,0.1097282526128251,0.28381699392440163,0.042980152588879564
2350,ACT-CLJ0256.5+0006,44.11231236529772,0.1663949028987446,0.2838161221489043,0.22042989086088943
2351,ACT-CLJ0256.5+0006,44.17120133678063,0.0502838357553384,0.2838166468119383,0.11852235765994455
2352,ACT-CLJ0256.5+0006,44.124534640611806,0.1402838236652644,0.28381677380878123,0.07157924601551244
2353,ACT-CLJ0256.5+0006,44.11231236529772,0.1663949028987446,0.2838161221489043,0.22042989086088943
2354,ACT-CLJ0256.5+0006,44.17120133678063,0.0502838357553384,0.2838166468119383,0.11852235765994455
2355,ACT-CLJ0256.5+0006,44.124534640611806,0.1402838236652644,0.28381677380878123,0.07157924601551244
